axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.8716565710758146,0.7785567242233018,0.9795781370579935,1.0
axis2,0.8716565710758146,0.7785567242233018,0.9795781370579935,1.0
axis3,0.8716565710758146,0.7785567242233018,0.9795781370579935,
