model,axis,n_obs,is_human,is_sota,is_low_obs,chained,informed,release_date,mean,median,sd,chain_split,outside_50,outside_50_central,lump_lo,lump_hi,hi_share,sum_spread,axis_spread,ridge_ratio,lump_gap
Aria,axis1,1,False,False,True,False,False,2024-09-30 00:00:00,0.1494598374268862,0.14788287968112068,0.9831259202099978,False,False,False,,,,0.011528237795337543,0.014709857054844434,0.783708349602277,
Aria,axis2,1,False,False,True,False,False,2024-09-30 00:00:00,0.42038369980180046,0.4572625082888968,0.7573597802772043,False,False,False,,,,0.011528237795337543,0.014709857054844434,0.783708349602277,
Aria,axis3,1,False,False,True,False,False,2024-09-30 00:00:00,0.22886048322445915,0.2404706003168544,0.9413511566754871,False,False,False,,,,0.011528237795337543,0.014709857054844434,0.783708349602277,
Aria,axis4,1,False,False,True,False,False,2024-09-30 00:00:00,0.11690952861232022,0.11864353199941936,0.9885125654996216,False,False,False,,,,0.011528237795337543,0.014709857054844434,0.783708349602277,
Average Human,axis1,13,True,False,False,False,False,,2.0478498136823675,2.1825960675911373,0.8767123509780411,False,False,False,,,,0.6671090553834021,0.6334558418589966,1.0531263764584502,
Average Human,axis2,13,True,False,False,False,False,,-4.219003495232146,-4.225044896991829,0.5240126935816132,False,False,False,,,,0.6671090553834021,0.6334558418589966,1.0531263764584502,
Average Human,axis3,13,True,False,False,False,False,,1.6022432474617019,1.6036917243637834,0.7946623002705353,False,False,False,,,,0.6671090553834021,0.6334558418589966,1.0531263764584502,
Average Human,axis4,13,True,False,False,False,False,,1.6047156635603432,1.951696355044204,1.8099037468404937,True,False,False,-0.28556520932636087,2.8649029121514786,0.6,0.6671090553834021,0.6334558418589966,1.0531263764584502,3.1504681214778394
Baichuan-13B-Base,axis1,3,False,False,True,False,False,2023-07-11 00:00:00,0.012494205692708508,0.0061750680466845925,0.9380360073025032,False,False,False,,,,0.173061001839144,0.14253972576010718,1.2141247004389766,
Baichuan-13B-Base,axis2,3,False,False,True,False,False,2023-07-11 00:00:00,-0.5027137051488617,-0.512983029927059,0.7028305506366704,False,False,False,,,,0.173061001839144,0.14253972576010718,1.2141247004389766,
