name,kind,release_date,mean,hdi_low,hdi_high,n_obs,is_low_obs
DeepSeek-V3-0324,model,2025-03-24,-1.0220596740658483,-1.4131829022288154,-0.650558376941368,2,True
DeepSeek-V3.1,model,2025-08-21,-0.5068895160195067,-1.1912475271770182,0.21878766293314808,2,True
DeepSeek-V3.1-Terminus,model,2025-09-22,-0.09503436139519372,-0.465952483088183,0.2874971957533671,2,True
DeepSeek-V3.1_thinking,model,2025-08-21,-0.15781329500044425,-0.5333484199015218,0.2101124859965796,2,True
DeepSeek-V3.2-Exp_thinking,model,2025-09-29,0.18126340574327646,-0.19764578600659838,0.5614183280253893,2,True
Inkling_xhigh,model,2026-07-15,0.4102502174587767,0.06414023357573041,0.7876809752438318,3,True
Llama-2-13b-chat,model,2023-07-18,-2.01647638584254,-2.4627473224297836,-1.6015970483206112,2,True
Llama-3.1-70B-Instruct,model,2024-07-23,-1.200418021666989,-1.582804118602643,-0.831627571956749,2,True
Llama-3.1-8B-Instruct,model,2024-07-23,-1.8099208613675628,-2.2297137687003836,-1.4510089588559465,3,True
Llama-3.2-90B-Vision-Instruct,model,2024-09-24,-2.0394382861889326,-3.1321096568222386,-0.8435121479369676,2,True
Llama-3.3-70B-Instruct,model,2024-12-06,-1.1586204120414365,-1.5453604581885148,-0.7619220058613295,2,True
Llama-4-Maverick-17B-128E-Instruct,model,2025-04-05,-1.1628178101231597,-1.4976824702942197,-0.8360046879558113,6,False
Llama-4-Scout-17B-16E-Instruct,model,2025-04-05,-1.3332792800763096,-1.687501198096486,-0.9960333134493108,3,True
Meta-Llama-3-8B-Instruct,model,2024-04-18,-1.94726611608345,-2.393670728345387,-1.5357741796823066,2,True
MiniMax-M3,model,2026-06-01,-0.12633473666549955,-0.47513030756228086,0.24051820563006854,4,False
MiniMax-M3_none,model,2026-06-01,-0.6941689024864073,-1.7119361267720092,0.0802651935177861,2,True
MiniMax-M3_xhigh,model,2026-06-01,-0.33235433420154376,-1.7963526917036297,0.729845505575623,1,True
Pixtral-12B-2409,model,2024-09-17,-2.1456711072488717,-3.2915678531349837,-0.9982406809412206,2,True
Qwen3-235B-A22B-Instruct-2507,model,2025-07-21,-0.42617410735335237,-0.7642501823264547,-0.09577270678581021,4,False
Qwen3-235B-A22B-Thinking-2507,model,2025-07-25,-0.15188376953037228,-0.4725398010007137,0.1698294219938575,5,False
Qwen3-30B-A3B,model,2025-04-29,-1.164635241377867,-1.5422370497127045,-0.7875071519381771,3,True
Qwen3-30B-A3B_none,model,2025-04-29,-1.1250011212115232,-2.4149995957134394,-0.11312060954882776,1,True
Qwen3-32B,model,2025-04-29,-0.8816998074869391,-1.250206808302665,-0.529152189539587,3,True
Qwen3-32B_none,model,2025-04-29,-1.1084675920017693,-2.389114711032303,-0.12355451159040964,1,True
c4ai-command-a-03-2025,model,2025-03-13,-1.2811119949452996,-1.6777925168016024,-0.9344776187122343,2,True
c4ai-command-r-08-2024,model,2024-08-30,-1.8079638325190417,-2.230543592042165,-1.424604867750609,2,True
c4ai-command-r-plus-08-2024,model,2024-08-30,-1.6702526306702805,-2.1054466321072067,-1.301473116693246,2,True
claude-3-5-haiku-20241022,model,2024-10-22,-1.4108319278768553,-1.849661783715469,-0.9914899945942834,2,True
claude-3-5-sonnet-20240620,model,2024-06-20,-0.6296237307069193,-0.913002078349654,-0.3589227173793002,4,False
claude-3-5-sonnet-20241022,model,2024-10-22,-0.8506736602075736,-1.2658552983273823,-0.4137746763261151,3,True
claude-3-7-sonnet-20250219,model,2025-02-24,-0.7742514563158641,-1.4277639577233496,-0.005874080691352778,3,True
claude-3-7-sonnet-20250219_15K,model,2025-02-24,-0.15158533707807198,-1.7610224176551785,1.5605190108498705,1,True
claude-3-7-sonnet-20250219_8K,model,2025-02-24,-0.48406500841806066,-1.2526953419386238,0.48098687471682994,1,True
claude-3-7-sonnet-20250219_thinking,model,2025-02-24,0.3505970400386035,-0.8666178202968412,1.5457007726891856,1,True
claude-3-7-sonnet-20250219_unknown,model,2025-02-24,-0.3430980630226297,-0.6232235880438269,-0.0660658619046523,3,True
claude-3-haiku-20240307,model,2024-03-07,-1.6892654891147816,-2.112270389611539,-1.3188226328049024,2,True
claude-3-opus-20240229,model,2024-02-29,-1.1430367264073458,-1.425558472116045,-0.8772210186879653,6,False
claude-fable-5-1_max,model,2026-09-01,1.8840420964008333,1.4677811258405145,2.309482702357886,3,True
claude-fable-5-1_unknown,model,2026-09-01,0.9330036087097922,-0.9348039971522681,2.3634872723432068,1,True
claude-fable-5-1_xhigh,model,2026-09-01,1.5434723151495575,0.6257833262680693,2.3669745973556786,2,True
claude-fable-5_high,model,2026-06-09,1.4487680747181417,0.30732099088292875,2.4488388679955397,2,True
claude-fable-5_low,model,2026-06-09,0.5585892618511323,-0.7532531229741066,1.6063739358994804,1,True
claude-fable-5_max,model,2026-06-09,1.7367712721979152,1.429497499635634,2.0871930003013843,5,False
claude-fable-5_unknown,model,2026-06-09,1.1585811895850169,0.10156607060981486,2.1372992713950314,2,True
claude-fable-5_xhigh,model,2026-06-09,1.081382839672775,-0.11176434648141731,1.9673523996816307,1,True
claude-haiku-4-5-20251001_32K,model,2025-10-15,-0.38208850448993925,-1.7057188762991005,0.715171664970041,1,True
claude-haiku-4-5-20251001_unknown,model,2025-10-15,-0.3699606491561497,-0.7746486228467275,0.025756331506621547,3,True
claude-mythos-5,model,2026-06-09,1.8357298878090522,1.32850120960937,2.4490281397523135,2,True
claude-mythos-preview,model,2026-04-07,1.5407627327582585,1.0639377197391828,2.0906272923926013,2,True
claude-mythos-preview-early,model,2026-04-06,1.0121176316009102,0.7151522340316774,1.3449097105636085,5,False
claude-opus-4-1-20250805,model,2025-08-05,-0.11581876506613376,-0.8671279163989746,0.5049025894016264,4,False
claude-opus-4-1-20250805_24K,model,2025-08-05,0.34461313007212213,-0.7723571309846515,1.189741770074289,1,True
claude-opus-4-1-20250805_thinking,model,2025-08-05,0.3734465620174603,-0.8500441501765446,1.5693733185950598,1,True
claude-opus-4-1-20250805_unknown,model,2025-08-05,0.08873155807883884,-0.31537450711231074,0.5148327767270081,2,True
claude-opus-4-20250514,model,2025-05-22,-0.7352444782929968,-1.4037156098266044,0.09161250472436035,2,True
claude-opus-4-20250514_32K,model,2025-05-22,-0.700339476107378,-2.2901748319603175,1.0737285302672093,1,True
claude-opus-4-20250514_thinking,model,2025-05-22,0.23144453494853195,-0.9446527030601584,1.397434609550724,1,True
claude-opus-4-20250514_unknown,model,2025-05-22,-0.04676622327953605,-0.28619288563077894,0.21035059674284518,4,False
claude-opus-4-5-20251101,model,2025-11-24,-0.296478602725316,-1.151051382302516,0.4628402618712497,3,True
claude-opus-4-5-20251101_128K,model,2025-11-24,0.7491317143121867,-0.24660540942167147,1.3144509332060568,1,True
claude-opus-4-5-20251101_32K,model,2025-11-24,-0.14807833457484426,-1.4871850899045467,0.8869736173482566,1,True
claude-opus-4-5-20251101_48K,model,2025-11-24,0.3864251795831007,-0.714092269566786,1.2356259254641253,1,True
claude-opus-4-5-20251101_high,model,2025-11-24,0.7043390269357372,0.30181153363426366,1.154933451304728,2,True
claude-opus-4-5-20251101_thinking,model,2025-11-24,0.2780627605418714,-0.5992007361788722,1.1607654885682095,2,True
claude-opus-4-5-20251101_unknown,model,2025-11-24,0.4539440282983087,0.18436944927660984,0.7475245220278923,4,False
claude-opus-4-6,model,2026-02-05,-0.024241705205219705,-1.195769072654051,0.8695592407649857,1,True
claude-opus-4-6_120K,model,2026-02-05,-0.08903050002414334,-1.3906407237461622,0.956253173083252,1,True
claude-opus-4-6_32K,model,2026-02-05,0.09790820653643222,-1.232348656049989,1.1451692446344623,1,True
claude-opus-4-6_64K,model,2026-02-05,-0.2557503654891801,-1.5988917948762795,0.7976879771938027,1,True
claude-opus-4-6_low,model,2026-02-05,-0.6307741974849277,-1.8658922374430449,0.30910952179801904,1,True
claude-opus-4-6_max,model,2026-02-05,0.8086546206443643,0.5056139607546836,1.1183488431547968,7,False
claude-opus-4-6_none,model,2026-02-05,0.6295320941042852,-0.2975893268842834,1.5304147378039554,2,True
claude-opus-4-6_unknown,model,2026-02-05,0.6893922120931697,0.4525551184709945,0.9558027031574856,7,False
claude-opus-4-7,model,2026-04-16,-0.15353080576216532,-1.3286645160756327,0.7428903198500592,1,True
claude-opus-4-7_high,model,2026-04-16,0.6177826131198232,-1.2299568689436187,2.0377287009820564,1,True
claude-opus-4-7_low,model,2026-04-16,0.24473257171862997,-1.136003192012738,1.250676621520268,1,True
claude-opus-4-7_max,model,2026-04-16,0.995818234542784,0.6787247884882461,1.3055135296544176,5,False
claude-opus-4-7_unknown,model,2026-04-16,0.46912677992328744,0.24574793826010308,0.7145158130304532,5,False
claude-opus-4-7_xhigh,model,2026-04-16,0.6421897131693366,-0.6639437471296747,1.6734449032809768,1,True
claude-opus-4-8_low,model,2026-05-28,0.5935683868561701,-0.7441528922689943,1.6183019532456537,1,True
claude-opus-4-8_max,model,2026-05-28,1.3576992153825282,1.0646606895626627,1.6675089592399388,6,False
claude-opus-4-8_none,model,2026-05-28,-0.08819422523855058,-1.4529349158167257,0.9892185143745499,1,True
claude-opus-4-8_unknown,model,2026-05-28,1.0779374665320431,0.25537390389341075,1.7158446729043906,3,True
claude-opus-4-8_xhigh,model,2026-05-28,1.1747959419160705,0.4540113195055031,1.798072585260161,2,True
claude-opus-5,model,2026-07-24,1.0868460081919595,0.3358039856009895,1.7518214927733455,2,True
claude-opus-5_low,model,2026-07-24,0.23912053605466432,-1.083843708164726,1.2765105660914216,1,True
claude-opus-5_max,model,2026-07-24,1.8958070421047024,1.556604800973341,2.2598328810014885,5,False
claude-opus-5_unknown,model,2026-07-24,0.6737662131341355,-1.1460950851953617,2.125915405079522,1,True
claude-opus-5_xhigh,model,2026-07-24,1.8082226173261822,0.5581468431364627,2.7956743269410738,1,True
claude-sonnet-4-20250514,model,2025-05-22,-0.8958255443743504,-1.6095967489980214,-0.18691643146065146,3,True
claude-sonnet-4-20250514_32K,model,2025-05-22,-1.2971827487664505,-2.9389767384691083,0.5713752745780237,1,True
claude-sonnet-4-20250514_thinking,model,2025-05-22,0.07886712255989392,-1.1353400494662071,1.2650533973794647,1,True
