,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
sigma_b_log__[51],-2.944944,0.120545,-3.170283,-2.71903,0.001009,0.000518,14451.285099,32369.04806,1.00026
sigma_b_log__[52],-2.930877,0.073927,-3.069384,-2.791687,0.001766,0.000469,1714.351887,8614.070711,1.006437
sigma_b_log__[53],-2.661418,0.100012,-2.847676,-2.47079,0.000699,0.00051,20235.972817,21855.096201,1.000704
sigma_b_log__[54],-2.362101,0.091948,-2.532491,-2.187918,0.00063,0.000378,21326.377078,33263.736295,1.000269
sigma_b_log__[55],-2.508564,0.141337,-2.771515,-2.241419,0.001344,0.000768,11146.362253,19024.809332,1.00069
sigma_b_log__[56],-3.091784,0.121895,-3.316072,-2.856599,0.000838,0.000506,21208.461903,47074.293627,1.000748
sigma_b_log__[57],-2.584626,0.383094,-2.909641,-1.71196,0.118522,0.097327,21.312062,41.01383,1.290026
sigma_b_log__[58],-3.172854,0.119647,-3.39672,-2.94836,0.001061,0.000577,12526.627847,30805.92042,1.002386
sigma_b_log__[59],-3.160212,0.119402,-3.382086,-2.934616,0.000912,0.000537,17013.106177,36095.759604,1.000746
sigma_b_log__[60],-3.024169,0.126843,-3.259755,-2.785211,0.000778,0.000581,26724.747858,33430.555352,1.001019
sigma_b_log__[61],-2.755004,0.123042,-2.98154,-2.521609,0.001254,0.000679,9790.442377,10004.868959,1.001275
sigma_b_log__[62],-2.761011,0.115209,-2.976388,-2.545589,0.010399,0.000808,123.990983,392.851522,1.038943
sigma_b_log__[63],-1.858106,0.194555,-2.219659,-1.489465,0.002631,0.000958,5244.651425,15881.021506,1.003291
sigma_b_log__[64],-2.608171,0.131304,-2.8527,-2.360463,0.001029,0.000765,16086.738524,14742.264113,1.000951
sigma_b_log__[65],-2.95168,0.145223,-3.226677,-2.678929,0.001253,0.000578,13450.434697,33986.125573,1.00033
sigma_b_log__[66],-2.256182,0.071122,-2.38971,-2.123358,0.000638,0.0003,12379.569237,14259.634626,1.000632
sigma_b_log__[67],-2.290592,0.181748,-2.627275,-1.944445,0.001622,0.00105,12999.088046,9805.710497,1.000038
sigma_b_log__[68],-3.232601,0.400499,-3.993131,-2.467383,0.006219,0.004256,4124.004177,2885.531082,1.004792
sigma_b_log__[69],-1.671536,0.162568,-1.975769,-1.364678,0.00223,0.001041,5343.862795,6949.03678,1.001246
sigma_b_log__[70],-2.682198,0.220729,-3.100358,-2.271982,0.009433,0.001754,543.932965,1966.250453,1.013782
sigma_b_log__[71],-1.947805,0.048574,-2.036847,-1.855319,0.000705,0.000227,4759.478293,15871.88014,1.003414
sigma_b_log__[72],-2.498867,0.118427,-2.718798,-2.272541,0.000838,0.000674,19952.214074,22995.090826,1.000731
sigma_b_log__[73],-2.932741,0.218357,-3.334753,-2.515856,0.001805,0.000884,14251.33054,40866.302524,1.00189
sigma_b_log__[74],-1.763641,0.107418,-1.965811,-1.565338,0.001273,0.000479,7120.416042,25936.463224,1.003021
sigma_b_log__[75],-3.031359,0.23039,-3.462045,-2.601838,0.003151,0.001107,5384.687229,9221.17726,1.004713
sigma_b_log__[76],-2.587323,0.123777,-2.820455,-2.354362,0.001117,0.000772,11955.843501,11140.091819,1.000962
sigma_b_log__[77],-2.765268,0.196373,-3.13363,-2.395536,0.007752,0.000966,639.558896,10716.597828,1.011071
sigma_b_log__[78],-1.899475,0.058805,-2.011232,-1.789456,0.00094,0.000578,3918.408198,4702.448999,1.003604
sigma_b_log__[79],-2.271388,0.176004,-2.605164,-1.946587,0.00191,0.000767,8537.23563,14936.54534,1.002949
sigma_b_log__[80],-2.511422,0.137115,-2.77407,-2.258332,0.001309,0.000554,10959.243411,39365.249619,1.004455
sigma_b_log__[81],-2.339695,0.219775,-2.754404,-1.923785,0.002808,0.001322,6093.10203,11000.663314,1.002804
sigma_b_log__[82],-2.274732,0.105612,-2.475097,-2.077706,0.000682,0.000652,24997.141324,15632.922608,1.00181
sigma_b_log__[83],-3.218773,0.148565,-3.491133,-2.933313,0.001186,0.000698,15763.418057,20988.392991,1.00109
sigma_b_log__[84],-2.887795,0.095293,-3.065998,-2.707406,0.00148,0.000507,4215.229156,10312.542597,1.004474
sigma_b_log__[85],-2.92252,0.238705,-3.367927,-2.472088,0.003022,0.001162,6160.753988,12856.761521,1.002926
sigma_b_log__[86],-2.732687,0.112001,-2.939039,-2.519128,0.000815,0.000555,19276.864271,23721.019621,1.000341
sigma_b_log__[87],-2.62542,0.109161,-2.824238,-2.412675,0.001071,0.000717,9928.810963,7517.058185,1.001567
sigma_b_log__[88],-2.545061,0.069135,-2.674574,-2.414271,0.000407,0.00028,28752.12941,32348.457402,1.001143
tau_CD_log__,0.679643,0.080438,0.529903,0.829385,0.001427,0.000564,3194.468836,7040.728404,1.002996
sigma_A_log__,-0.488665,0.090629,-0.658111,-0.319948,0.001723,0.000863,2847.913148,3388.865386,1.006865
"theta_t_zerosum__[0, 0]",-1.426265,1.495096,-2.544478,1.933657,0.46801,0.389099,21.074245,40.565834,1.27515
"theta_t_zerosum__[0, 1]",-1.526075,0.570028,-2.217121,-0.180156,0.128191,0.15333,35.202867,40.480597,1.192243
"theta_t_zerosum__[0, 2]",-1.344491,0.478169,-1.981628,-0.24863,0.094075,0.12638,49.646675,40.49568,1.166528
"theta_t_zerosum__[0, 3]",-1.650019,0.473332,-2.253201,-0.537886,0.09327,0.126523,49.352505,40.046692,1.164683
"theta_t_zerosum__[0, 4]",-1.897501,0.574021,-2.612066,-0.550539,0.128878,0.153263,35.299941,40.748419,1.18453
"theta_t_zerosum__[0, 5]",-1.319396,0.560344,-2.007245,0.000127,0.124307,0.149737,37.234009,40.677495,1.190981
"theta_t_zerosum__[0, 6]",-2.376461,0.57527,-3.171949,-1.078496,0.125062,0.14589,35.921446,40.506603,1.161751
"theta_t_zerosum__[0, 7]",0.005264,0.601917,-1.148371,1.066394,0.004418,0.003235,18754.834865,28162.73913,1.001631
"theta_t_zerosum__[0, 8]",-1.029817,0.448919,-1.772227,-0.105522,0.058087,0.100696,126.60363,42.185101,1.110757
"theta_t_zerosum__[0, 9]",-1.828562,0.504557,-2.537717,-0.706086,0.100702,0.133564,48.609301,40.091767,1.168706
"theta_t_zerosum__[0, 10]",0.733843,0.176053,0.393117,1.057932,0.015505,0.001162,128.617044,322.290832,1.037582
"theta_t_zerosum__[0, 11]",0.564907,0.503536,-0.390376,1.484855,0.003909,0.003129,12763.760019,10622.355485,1.00128
