name,mean,hdi_low,hdi_high,n_obs
Average Human,-2.079477978595186,-2.5828946161822124,1.9319149380104383,3
Skilled Generalist,-0.911641665121508,-1.3772973058579625,-0.710987027720452,11
High School Qualifier,0.050397183703186466,-0.5295424860686129,0.6236518530151892,1
Domain Expert,0.4810217742829991,0.18451663877624086,0.7076529443315295,13
Committee of Domain Experts,0.7042101834422817,0.35155537514657953,1.0522935795019308,2
High School Top Performer,1.3373706000704495,0.8653629214050158,1.9247058124486898,4
Top Performer,3.5563623492403282,2.7150971290878663,4.51653680382994,2
