axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.8000051615879751,0.7280742761078058,0.8809440282257244,1.0
axis2,0.8000051615879751,0.7280742761078058,0.8809440282257244,1.0
axis3,0.8000051615879751,0.7280742761078058,0.8809440282257244,
