axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.5504486387299261,0.4945419825553727,0.6144578900208943,1.0
axis2,0.5504486387299261,0.4945419825553727,0.6144578900208943,1.0
axis3,0.5504486387299261,0.4945419825553727,0.6144578900208943,1.0
axis4,0.5504486387299261,0.4945419825553727,0.6144578900208943,
