axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.7423054194834706,0.6680799224895236,0.8291610815045591,1.0
axis2,0.7423054194834706,0.6680799224895236,0.8291610815045591,1.0
axis3,0.7423054194834706,0.6680799224895236,0.8291610815045591,1.0
axis4,0.7423054194834706,0.6680799224895236,0.8291610815045591,
