axis,benchmark,category,loading_median,hdi_low,hdi_high
axis1,VPCT,Multimodal Understanding,4.789326286295497,0.8818676289319481,7.382243315611366
axis1,ARC-AGI-2,Core AGI Progress,4.47090682965357,1.4126800930697236,5.644888172707713
axis1,ARC-AGI,Core AGI Progress,3.2034572868361364,1.3421793423397381,4.156902142559852
axis1,FrontierMath v1,High End Math Reasoning,2.4425086843347303,1.385910284307671,3.303856661247734
axis1,FrontierMath Tier 4 v1,High End Math Reasoning,2.304393001213872,1.0955805147067061,3.3778780098033305
axis1,OpenAI NYU CTF Professional (Original),Agentic Computer Use,2.280038363300035,-0.07286071154849992,4.322149708085498
axis1,Aider Polyglot,Autonomous SWE,2.249747291597953,0.4242876888566486,2.9387274232578537
axis1,FrontierMath Tier 4,High End Math Reasoning,2.243952478452778,0.5856372311369235,4.704628732663897
axis1,DeepSWE,Autonomous SWE,2.20654374596625,1.1293094083348028,3.116802790962279
axis1,OTIS Mock AIME 2024-2025,High End Math Reasoning,2.043860052611395,0.5378933864157481,4.302625339838837
axis1,SCONE-Bench,Agentic Computer Use,2.0285337145394973,-0.460260984078686,3.5027531504640077
axis1,CAD-Eval,Multimodal Understanding,1.8987191081794212,-0.31828138742884654,2.8533341916152817
axis1,CritPt,Domain Specific Questions,1.8463864401061443,1.1729425119335215,2.6803564547810765
axis1,GSO-Bench,Autonomous SWE,1.8254696057123392,-0.5247094674290497,3.32331153550951
axis1,TerminalBench,Agentic Computer Use,1.818155956242164,0.4313128698710131,2.5391868120936687
axis1,Cybench,Agentic Computer Use,1.791408511330514,-0.1599303622311042,3.4185655489191844
axis1,The Agent Company,Agentic Computer Use,1.7117570688399346,-0.014551857277707027,2.7894205798526737
axis1,APEX Agents,Core AGI Progress,1.6433770743240252,0.882468004404471,2.6404803596773503
axis1,MATH Level 5,High End Math Reasoning,1.641300178310125,0.7145343816424906,3.1290870016120866
axis1,VisualToolBench,Multimodal Understanding,1.6184364612897886,0.7350293289956807,2.4092965682199305
axis1,SWE-Bench Pro (Private),Autonomous SWE,1.604612665865621,-0.3835939164703058,2.6760713614734546
axis1,Fiction.LiveBench,Advanced Language and Writing,1.5678060232435287,0.001947153663482948,2.8622554838735392
axis1,AISI CTF Suites - Apprentice,Agentic Computer Use,1.548693903992009,-0.16536958268863422,2.5038225337015225
axis1,Humanity's Last Exam,Domain Specific Questions,1.49056687278926,0.49837747013809486,2.047275805129972
axis1,FrontierMath,High End Math Reasoning,1.4150589947841667,0.41352563909937684,3.212783684294951
axis1,SimpleBench,General Reasoning,1.392305136569107,-0.09533703794388111,2.1063470912151443
axis1,MCP Atlas,Agentic Computer Use,1.392043526570355,-0.22998340271487286,2.3050668684790594
axis1,Surface Evolver Bench,Autonomous SWE,1.2213521788542303,-0.5421684624103252,3.3777540298630426
axis1,SimpleQA Verified,Domain Specific Questions,1.1893779473579142,-0.5786733579528265,2.165798474032207
axis1,GPQA Diamond Chemistry,Chemistry,1.1874481910535906,0.10921521245956903,2.503142666600662
axis1,EnigmaEval,General Reasoning,1.180209059735386,0.3521867379936203,2.1516348554578695
axis1,GDPval,Core AGI Progress,1.166702379666465,-0.49791329255717187,2.4211648252694746
axis1,CursorBench,Autonomous SWE,1.1636378205059548,0.5248144808148707,1.635798420219466
axis1,Remote Labor Index,Core AGI Progress,1.1521367452679208,-0.609680736947496,2.7215066981238354
axis1,ProofBench,High End Math Reasoning,1.0967824409848386,-0.04917934437057118,3.4876443843140192
axis1,GPQA Main Chemistry,Chemistry,1.066295006055441,-0.18431974191954442,2.5238619714248376
axis1,GPQA Diamond,Domain Specific Questions,1.0546809830440327,0.23501517907967232,1.8918576289797688
