axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,1.2950050905958161,1.1623863807490986,1.443892217584343,1.0
axis2,1.2950050905958161,1.1623863807490986,1.443892217584343,1.0
axis3,1.2950050905958161,1.1623863807490986,1.443892217584343,1.0
axis4,1.2950050905958161,1.1623863807490986,1.443892217584343,
