axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.6985508509763833,0.6285215237645936,0.7763620395257592,1.0
axis2,0.6985508509763833,0.6285215237645936,0.7763620395257592,1.0
axis3,0.6985508509763833,0.6285215237645936,0.7763620395257592,1.0
axis4,0.6985508509763833,0.6285215237645936,0.7763620395257592,
