axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.6702884997499923,0.6090148641799208,0.7419407676002884,1.0
axis2,0.6702884997499923,0.6090148641799208,0.7419407676002884,1.0
axis3,0.6702884997499923,0.6090148641799208,0.7419407676002884,
