axis,tier,human_mean,human_hdi_low,human_hdi_high,crossover_date_median,crossover_hdi_low,crossover_hdi_high,p_passed_now,frac_positive_slope,status,hdi80_low,hdi80_high
closed,Average Human,83.86896103911822,76.72586294767409,89.43703268056146,2023-02-25 22:50:09.796366705,2023-01-05 13:47:57.896078507,2023-06-23 07:11:33.148347650,1.0,1.0,passed_ci,2022-09-17 16:35:42.974876011,2023-08-01 21:36:00.685937989
closed,Skilled Generalist,114.54516450019013,111.64909164137596,117.09511338245846,2024-04-05 05:28:31.684099442,2024-03-10 08:24:07.999670764,2024-05-20 23:29:43.030917962,1.0,1.0,passed_ci,2024-01-26 22:04:30.859440320,2024-06-11 23:08:46.468908974
closed,Domain Expert,139.6909291325495,137.95568889172068,141.50777893745516,2025-02-25 18:17:55.526395090,2025-02-07 15:44:26.584984196,2025-03-27 11:25:40.368041708,1.0,1.0,passed_ci,2025-01-09 20:36:20.370693945,2025-04-11 22:23:39.917927356
closed,High School Top Performer,163.22021266373872,158.16875680334692,169.1731288418458,2026-01-01 04:25:02.172955293,2025-10-03 04:40:00.626617948,2026-02-18 17:27:53.767013722,0.96575,1.0,passed_mean,2025-08-09 21:44:55.562483990,2026-05-02 10:51:28.725996044
open,Average Human,83.86896103911822,76.72586294767409,89.43703268056146,2022-03-12 12:10:00.367970200,2021-10-30 15:01:08.300658077,2022-09-18 10:47:27.523861399,1.0,1.0,passed_ci,2021-05-28 13:33:40.959720771,2023-01-30 10:01:03.490871021
open,Skilled Generalist,114.54516450019013,111.64909164137596,117.09511338245846,2024-01-13 10:55:38.025511680,2023-11-15 23:02:33.104160119,2024-04-07 11:46:36.718051154,1.0,1.0,passed_ci,2023-08-29 15:06:06.467607478,2024-06-01 21:44:53.934450803
open,Domain Expert,139.6909291325495,137.95568889172068,141.50777893745516,2025-07-12 03:29:36.881715226,2025-05-29 06:06:03.817852093,2025-08-17 22:54:04.004496492,1.0,1.0,passed_ci,2025-04-21 10:14:01.252812537,2025-09-29 22:59:33.002195714
open,High School Top Performer,163.22021266373872,158.16875680334692,169.1731288418458,2026-12-04 20:45:59.534907721,2026-07-20 08:56:55.695552296,2027-03-17 05:44:39.298428193,0.3115,1.0,future,2026-04-08 05:50:53.361088359,2027-07-16 01:24:23.650254803
