scope,quantity,group,unit,median,frac_undefined,hdi50_low,hdi50_high,hdi80_low,hdi80_high
all,slope,closed,ECI-H per year,27.749215673439302,0.0,27.113443770471697,28.436739159208702,26.525601577507743,28.982976569267585
all,slope,open,ECI-H per year,16.668326008180266,0.0,15.85855310074059,17.559732547610107,15.077260248248916,18.249807538470566
all,gap_today,closed-open,ECI-H,23.220937309366576,0.0,21.788350281586823,24.694665379771884,20.484575614369398,26.01555461771732
all,lag_today,open,months,16.662666247479365,0.0,15.052795253488625,18.532297859882043,13.745822975019848,20.28226639328877
all,slope_diff,closed-open,ECI-H per year,11.076908020658003,0.0,10.043112027176084,12.129266146421035,9.090051284184659,13.103656579559443
all,gap_last_record,closed-open,ECI-H,21.49613507721004,0.0,20.212843103450844,22.814328216812804,19.03452475558546,23.999075279052573
all,lag_last_record,open,months,15.42882591609498,0.0,13.97480191630732,17.102570737341807,12.802529789659184,18.648055174477076
all,envelope_lag_latest_record,open,months,3.3182751540034587,0.0,3.2854209445586093,3.3182751540034587,3.2854209445586093,5.289527720738079
all,envelope_lag_last_12m_mean,open,months,7.213845702552654,0.0,6.580228806102241,8.007040187739092,6.087415664418586,9.46201232032945
