name,mean,hdi_low,hdi_high
Average Human,92.7520070328003,84.00488215888622,100.0317080522087
Skilled Generalist,118.25024440880463,114.52689292502743,121.32144741070502
High School Qualifier,137.1623431546714,130.52932399977908,144.01980691089983
Domain Expert,145.07998755304996,142.18443953686807,148.41031037091165
Committee of Domain Experts,149.59515063332043,145.24947358880652,154.44322714499845
High School Top Performer,160.65996775678548,154.0510682875175,168.8002179229635
Top Performer,204.25052972531412,190.85626791434498,220.3350368862784
