name,mean,hdi_low,hdi_high
Average Human,82.57937152882747,67.31538305902926,93.26163550293857
Skilled Generalist,114.96852436673356,108.74632934833775,119.23703972519114
Domain Expert,139.82029363462078,136.62067477771524,143.52618790622608
High School Top Performer,163.372037528161,154.84413158891266,175.08480646969193
