model,release_date,C_mean,C_hdi_low,C_hdi_high,ECI_mean,ECI_hdi_low,ECI_hdi_high
gpt-5.4-pro-2026-03-05_xhigh,2026-03-05,1.4120638396576668,1.2698970493047126,1.5776754384864933,167.99305992535497,159.94590277882898,180.54285184751663
gemini-3.1-pro-preview,2026-02-19,0.9331190356872987,0.822733789922228,1.047201486526885,158.89918944480726,152.99663193240775,167.64446057214127
claude-opus-4-6,2026-02-05,0.4402450842229355,0.20211752997917506,0.6589198821206348,149.50486709613926,144.00963287927823,156.75136124909173
claude-opus-4-6_high,2026-02-05,1.1401656303416492,0.7804812755090744,1.519227234039287,162.7910389860774,153.79467928728903,175.791784878365
mistral-large-2512,2025-12-02,-0.6440268730695815,-1.621655464001807,0.025566647481063336,129.04611081306373,108.59330045322504,142.17879948813882
gpt-5-pro-2025-10-06_unknown,2025-10-07,0.8928296017745123,0.6454146691041571,1.1260827930844037,158.08947125777127,151.191279642626,167.60323558388933
gpt-5-pro-2025-10-06_high,2025-10-07,0.7138790336065308,0.5774938749702938,0.8447299875272095,154.65654528886012,149.4782886215815,162.4054660426115
gpt-5-2025-08-07_high,2025-08-07,0.7144817379851842,0.6000677421201819,0.8232991015798122,154.72811642455008,149.58507848945086,162.1482035285872
gpt-5-2025-08-07_unknown,2025-08-07,0.5566113830695674,0.2976068540512017,0.7857374259921232,151.70436856674576,145.6410006798624,159.54248413843365
o3-pro-2025-06-10_high,2025-06-10,0.485578979690645,0.06467139012800818,0.9077188031659434,150.43723090538776,141.973056413448,160.5277772259983
o3-pro-2025-06-10,2025-06-10,-0.5079023450990208,-1.3991699515731135,0.2078097849467416,131.6191123049701,113.18208180670221,145.90920033148208
DeepSeek-R1-0528,2025-05-28,-0.12073627511482202,-0.3964149335744597,0.14779471496545996,138.96086887587805,133.10547764992657,145.14779560372153
o3-2025-04-16_unknown,2025-04-16,0.28703209435025806,-0.15287344982050632,0.7731079957722559,146.6109958258886,138.0228921205703,157.73932075660753
o3-2025-04-16_high,2025-04-16,0.41426416556265266,0.218156679310808,0.6033904814778758,149.0196412277735,143.9899427764539,155.72605093243894
gemini-2.5-pro-exp-03-25,2025-03-25,0.33336709965686884,0.13202261427923898,0.5327137249848493,147.48776765366978,142.69473127249444,153.9944558600812
o1-2024-12-17_high,2024-12-17,-0.07244310065118917,-0.28671092611635346,0.1353472035957812,139.8306599732159,134.95054890279712,145.0032066378633
o1-2024-12-17_medium,2024-12-17,0.021921844196251483,-0.2094228077923227,0.2785746119333948,141.593034218723,136.53696142731542,147.80536928415037
o1-2024-12-17_unknown,2024-12-17,0.014322132797425417,-0.26275674181542363,0.2743372229532361,141.4158741526171,135.73905060728026,147.76241707759215
Llama-3.3-70B-Instruct,2024-12-06,-1.0781792979803453,-1.3277385531047665,-0.8647837916429352,120.88389577916774,112.53463460504882,126.3122421396794
o1-mini-2024-09-12_high,2024-09-12,-0.28758934045892054,-0.8244289229103199,0.22679401215379852,135.78909964350188,124.83682474183436,146.23243557570734
o1-preview-2024-09-12,2024-09-12,-0.26666817033523305,-0.5005892223410134,-0.019970709970861023,136.15946844777363,130.93587110276692,141.60807645067263
