axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.9923514901888173,0.883223858161681,1.1175771859147865,1.0
axis2,0.9923514901888173,0.883223858161681,1.1175771859147865,1.0
axis3,0.9923514901888173,0.883223858161681,1.1175771859147865,
