,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
phi_b[MMLU-Pro],68.361567,15.053552,41.652481,97.152025,0.052514,0.050458,81361.358518,59402.262769,1.000006
phi_b[MirrorCode],10.089394,4.349,2.991492,18.009502,0.014268,0.022489,101358.175177,62042.22302,1.000016
phi_b[MultiChallenge],46.923666,12.43978,25.21319,70.600743,0.038926,0.045902,100631.532998,61971.289009,1.00015
phi_b[MultiNRC],94.414043,27.979653,46.771424,146.747994,0.11335,0.104924,60608.238311,64869.369581,0.999986
phi_b[Mystery Game Puzzles],22.025564,3.23908,16.223233,28.281159,0.011983,0.010549,72389.919024,65306.538415,1.000068
phi_b[NL2Bash],26.52663,10.067669,9.884666,45.675765,0.033302,0.039315,88716.881737,63494.186938,0.999984
phi_b[OEIS Open Lite],222.494906,227.866255,13.568329,562.773129,1.108518,3.081207,41855.742082,54053.879157,1.000112
phi_b[OSWorld],6.236108,2.458644,2.10395,10.753923,0.007623,0.010264,107860.782064,67083.829474,1.000053
phi_b[OSWorld 2.0],56.921138,25.673171,16.470842,103.682962,0.103458,0.115289,55550.801413,54976.661975,1.000027
phi_b[OTIS Mock AIME 2024-2025],11.312915,1.191997,9.143115,13.598874,0.00428,0.003884,77679.2732,65687.912892,1.000006
phi_b[PRBench],37.166185,9.029358,21.27313,54.489218,0.02668,0.033704,113315.506404,61881.750752,0.999985
phi_b[PostTrainBench v1.1],97.349598,44.188491,27.936666,178.304435,0.164331,0.197773,71149.45869,60924.269718,1.000063
phi_b[ProofBench],7.901271,1.938681,4.54145,11.562554,0.008709,0.006691,48548.577528,57695.854401,1.000059
phi_b[Remote Labor Index],128.033735,62.563311,31.760914,244.409822,0.275995,0.256261,44617.811554,48065.573238,1.000044
phi_b[SEAL Tool Use (Enterprise)],44.89617,11.234902,25.055189,66.172388,0.035201,0.04066,102336.270738,64810.253832,1.000054
phi_b[SWE Atlas],67.783301,28.559575,23.154169,119.364602,0.13344,0.148804,45313.653472,58107.002813,1.000179
phi_b[SimpleQA Verified],10.028946,1.263931,7.736034,12.448073,0.003688,0.00446,117213.474457,64414.522499,1.000042
phi_b[Surface Evolver Bench],23.838808,9.096986,9.492521,40.829649,0.04256,0.043741,45068.976698,59109.958219,1.000068
