model,release_date,C_mean,C_hdi_low,C_hdi_high,ECI_mean,ECI_hdi_low,ECI_hdi_high
gemini-3.1-pro-preview,2026-02-19,1.179976126434609,1.0729007770266823,1.292676897475912,159.8194548538567,155.0035891020058,166.2799286005204
claude-opus-4-6,2026-02-05,0.7850099260174108,0.5940209820721024,0.9737446303536053,152.29266023083082,147.4753803123769,158.15283605393753
gpt-5.3-codex_xhigh,2026-02-05,1.1623691895386274,0.7666004841651084,1.6079839698685061,159.49997460328484,151.11154296652197,170.29960593404496
claude-opus-4-6_high,2026-02-05,1.3668806714176236,1.0999624151523533,1.6392448995492122,163.37481209322715,156.44053637298873,172.30031277742137
gpt-5.3-codex,2026-02-05,1.1344924774263707,0.9977028718236777,1.2819497883720137,158.95614969384727,154.034434978595,165.4522704975181
mistral-large-2512,2025-12-02,-0.5081487059012171,-0.8657491598743828,-0.16005003832961065,127.64753701629988,120.01771847966263,134.47474921117444
gpt-5-2025-08-07_high,2025-08-07,0.8082005198338251,0.6804090448400866,0.9339786331294639,152.72119203670036,148.66602494985875,157.858670251256
gpt-5-pro-2025-10-06_unknown,2025-08-07,1.1087821380288463,0.9166594472725041,1.3054700399972579,158.46161666792256,153.0247909370143,165.53298025846772
gpt-5-2025-08-07,2025-08-07,0.23487685947322526,-0.09197104811449874,0.587957446524573,141.810904960169,135.38806321615263,149.2097615455383
o3-pro-2025-06-10,2025-06-10,0.26076308025863093,-0.3075510073506659,0.8251917557309854,142.27017823812668,131.31782034026307,153.74833887377167
o3-pro-2025-06-10_high,2025-06-10,0.7355210249036876,0.5416793119778864,0.9329116081000604,151.34927734896294,146.6688732072263,157.18784839367524
DeepSeek-R1-0528,2025-05-28,0.16393631135027392,0.019324828884504982,0.3124386713377449,140.44409951367038,137.2109912899076,144.13573963840543
o3-2025-04-16_medium,2025-04-16,0.5361532645556599,0.4199377749714097,0.6516877565526402,147.53924597334685,144.24304493768267,151.6415938392755
o3-2025-04-16_high,2025-04-16,0.5896259959825745,0.4689023706229681,0.7112733813438049,148.56949086463908,145.04954343081883,152.92082801491588
o3-2025-04-16,2025-04-16,0.4248729086424421,-0.03471456020838064,1.015057084396914,145.4387633826492,136.48419322774726,157.50484194584126
gemini-2.5-pro-exp-03-25,2025-03-25,0.4291668849891956,0.25196500575956515,0.6120108472142539,145.49488416484903,141.52691455010887,150.25575421356737
claude-3-7-sonnet-20250219_thinking,2025-02-24,0.1323009249948337,-0.14882146789984663,0.38748338530905124,139.83871884514164,134.25301079044675,145.33331664091835
Llama-3.3-70B-Instruct,2024-12-06,-0.7713324761297163,-0.932673021415503,-0.6147136095960273,122.65063853220123,117.81399589624061,126.40672489166278
o1-2024-12-17_high,2024-12-05,0.07388309818864491,-0.07295211504130443,0.22191651906332088,138.73470709934085,135.4183694346369,142.28822238582126
o1-2024-12-17,2024-12-05,0.21234343601279,-0.22596729384954595,0.7672240607983043,141.38031555639802,132.87470956976074,152.6008290540737
o1-mini-2024-09-12,2024-09-12,-0.4473013193838521,-0.8227368589203005,-0.015101925470793186,128.82781247540697,120.87465477985077,137.27426973644415
o1-mini-2024-09-12_medium,2024-09-12,-0.30853033781308165,-0.4816924692996595,-0.1322533117911678,131.46791481174128,127.44067397644933,135.20553811811143
o1-preview-2024-09-12,2024-09-12,-0.20318357690062702,-0.3218508192180003,-0.0808611805643152,133.47453299408895,130.5936231148681,136.2318030957826
