axis,benchmark,category,loading_median,hdi_low,hdi_high,bench_norm,axis_share
axis1,ARC-AGI-2,Core AGI Progress,4.657559524407864,-0.10908182769238417,5.569890482336103,4.725235726238367,0.9715605457208921
axis1,VPCT,Multimodal Understanding,4.409632031174459,-0.7443480259598108,6.336136531697448,4.672142753960859,0.8907841757210103
axis1,ARC-AGI,Core AGI Progress,3.436065732272864,0.2947865600326441,4.124018583568065,3.470289719100404,0.9803732649684843
axis1,OTIS Mock AIME 2024-2025,High End Math Reasoning,2.220308047519138,-0.03388358548135511,3.1363781025996547,3.4217069558427977,0.4210569504969245
axis1,DeepSWE,Autonomous SWE,1.7949688720806607,0.6476386414787709,2.7372564364926952,1.820524142508012,0.9721224166739867
axis1,Cybench,Agentic Computer Use,1.7604603369390373,-0.3956553974212536,2.818547561438769,2.0529094514117836,0.7353818408761863
axis1,MATH Level 5,High End Math Reasoning,1.699319243942837,0.29680146610511643,2.4431904692924347,2.68232742757803,0.40135286770029266
axis1,CAD-Eval,Multimodal Understanding,1.6495996890844074,-0.33125877077980187,2.616631247418048,1.8168522744016302,0.8243618750206125
axis1,SimpleBench,General Reasoning,1.582830190856566,-0.40244047214459366,2.107513022468008,1.6567121720653821,0.912797673801723
axis1,VisualToolBench,Multimodal Understanding,1.5134764665083889,0.4118139324649193,2.326787462817042,1.5906530018337235,0.9053165212567811
axis1,Humanity's Last Exam,Domain Specific Questions,1.4742280926878855,0.3678382668577693,1.9883714197095146,1.6208198310288908,0.8272940144052333
axis1,MCP Atlas,Agentic Computer Use,1.4267219195820648,-0.2869637019019152,2.1224434366796783,1.4895410348605362,0.9174316601172815
axis1,SimpleQA Verified,Domain Specific Questions,1.4120758724190345,-0.33773689013667035,1.9288461526911673,1.4790457745796217,0.9114919444451783
axis1,Aider Polyglot,Autonomous SWE,1.378149592235773,0.42000800193906157,2.1325272501628967,1.609831114102198,0.7328786799621605
axis1,TerminalBench,Agentic Computer Use,1.3070478591573176,0.3224659270024734,2.067175538897331,1.3839089442819732,0.8920063535786115
axis1,Fiction.LiveBench,Advanced Language and Writing,1.2726388886807611,-0.0543216836176801,2.3338386899659542,1.4516639006277479,0.7685607931946299
axis1,CritPt,Domain Specific Questions,1.2429037941700667,0.7137597731649422,1.828125426909053,1.630256030348511,0.5812505767896496
axis1,GSO-Bench,Autonomous SWE,1.1908809932020423,-0.44891104149346156,2.6227674858429846,1.7940929913013488,0.44060236958270066
axis1,FrontierMath Tier 4 v1,High End Math Reasoning,1.1726081273042435,0.29502976629505223,2.233878647098221,1.5500182769401598,0.5723110900031623
axis1,EBR-bench,Agentic Computer Use,1.1687220267088847,-0.2907574233954366,2.3516633061602645,1.4633580534406838,0.6378539574612306
axis1,SWE-Bench Pro (Private),Autonomous SWE,1.1573100483506602,-0.18426530885720294,1.9632018807207228,1.4138407649429996,0.6700364808515344
axis1,APEX Agents,Core AGI Progress,1.0297457144010878,0.27210897264974615,1.5860217833235577,1.0570426321127586,0.9490191577063174
axis1,EnigmaEval,General Reasoning,0.9658639363126693,0.2542077313070197,1.7551266682924365,1.2945251407668816,0.5566867988941017
axis1,GPQA Main Chemistry,Chemistry,0.9229701466138651,-0.8134069895063901,1.7919159365742965,1.869784442226065,0.24366447971886987
axis1,Remote Labor Index,Core AGI Progress,0.9046585741716067,-0.549978987244767,2.2008481945684486,1.1936508765341785,0.5744004411959237
axis1,GPQA Diamond Chemistry,Chemistry,0.8735884120801929,-0.3475439899921984,1.845876900195948,1.784689691704566,0.23960081933456504
axis1,CursorBench,Autonomous SWE,0.8582540717612531,0.09577867725373695,1.4488012895754327,0.8868299214466457,0.9365933494357648
axis1,MultiNRC,Advanced Language and Writing,0.8299174982193123,0.37312424938419214,1.2229907664696464,0.9754357050900678,0.723889947650413
axis1,GPQA Diamond,Domain Specific Questions,0.7718169877806633,-0.05910217183720509,1.424142484344955,1.5776266341912755,0.23934271171149152
axis1,The Agent Company,Agentic Computer Use,0.6295080416897028,-1.0086865014894686,2.2616636099421186,1.1205224660547182,0.31561775619777555
axis1,METR Time Horizons,Autonomous SWE,0.6286352398653021,0.1968634259498563,0.9518353836962847,0.6486710693041746,0.939179032320471
axis1,SWE-Bench Verified,Autonomous SWE,0.6085097973063789,-0.12242475598488894,1.112534020977764,0.7304716178901413,0.6939504430082007
axis1,AudioMultiChallenge,Multimodal Understanding,0.5634182807072627,-0.22891258779749832,1.1130964805272572,0.5973795529162973,0.8895311500640558
axis1,MMLU Chemistry,Chemistry,0.5546228813773516,-0.20947392728348807,0.884510833431899,0.7777061429475242,0.5085861237856626
axis1,MultiChallenge,Advanced Language and Writing,0.5497881115235033,-0.2258260786920034,1.0002655225658852,0.5637126286699811,0.9512072691235228
axis1,WeirdML,Autonomous SWE,0.5322680947549518,0.21117371476568814,1.1753923084533318,0.726107276385814,0.5373525215088876
axis1,LAB-Bench SeqQA,Biology,0.5186437344595325,0.0809294745761047,0.9358989441771248,0.7965609218513237,0.4239359806904719
axis1,BioLP-bench,Biology,0.4772893852616831,-0.3786601836351298,1.5083453995032214,1.4665600547473348,0.10591655540559085
axis1,Visual Task Assessment (VISTA),Multimodal Understanding,0.45047362207413133,-0.13396028238063498,0.6931561137882039,0.4756135849625833,0.8970780477626814
axis1,LiveBench,Core AGI Progress,0.45006231345295494,-0.06993516078257322,0.9195625642689319,0.8192532983884986,0.30179281734418567
axis1,PRBench Legal,Domain Specific Questions,0.43843619482583845,-0.013512459271755817,0.6811459020274289,0.4457385831731948,0.9675030508481665
axis1,TutorBench,Advanced Language and Writing,0.4335860500060197,-0.039269121163304756,0.6644622824236864,0.4465313261304635,0.9428589719296672
axis1,SpatialViz-Bench,Multimodal Understanding,0.4193085195642754,-0.4975880222364596,1.6418477443812236,0.4838830375173755,0.7509077327462217
axis1,PRBench Finance,Domain Specific Questions,0.4075759471643243,-0.0008726386941688918,0.6696974345283794,0.41510945592824394,0.9640328656937194
axis1,SciCode,Autonomous SWE,0.39541110545069347,0.22184641109329178,0.532092284395384,0.4248289922151727,0.8663022269397176
axis1,SWE-Bench Pro,Autonomous SWE,0.37494387302242327,-0.37383245394831277,1.4484121411529898,0.7845450624532582,0.22840033434097975
axis1,LAB-Bench LitQA2,Biology,0.37034652264932943,-0.08911724132255013,0.6595738745268449,0.38038978886583785,0.9478919649745883
axis1,DeepResearchBench,Agentic Computer Use,0.3427471541350508,-0.11556310557462048,0.7495922629579099,0.34670085304004794,0.9773224938908078
axis1,Surface Evolver Bench,Autonomous SWE,0.29474451370422694,-0.9479763699011153,2.223576092538605,1.267596715064433,0.05406662368251037
axis1,TriviaQA,Domain Specific Questions,0.2874263761119077,0.07033908233206278,0.511949514340741,0.4087239400513695,0.49453050502410084
axis1,CL-Bench,Domain Specific Questions,0.28166337955985765,-0.19918380500996602,0.8198772078220108,0.5720987726992488,0.2423922553449325
axis1,LAMBADA,General Reasoning,0.26377153839663753,0.037140416410985866,0.4572048749367914,0.2748280467682074,0.921157223276346
axis1,GeoBench,Multimodal Understanding,0.26338315543666513,-0.3788811659485131,0.8443259526149732,0.36095504901791664,0.5324388670069499
axis1,OS World (Screenshot),Agentic Computer Use,0.2564700286629296,-0.6866336748373368,1.6694526618421552,0.8147032569913015,0.09910015542860208
axis1,HellaSwag,General Reasoning,0.2499238700525807,-0.04538422692922387,0.43738564625829796,0.7453758112325849,0.11242551469677772
axis1,BALROG,General Reasoning,0.232539099004508,-0.4334973696825517,0.8204404908903066,0.4578620514544198,0.2579423613100509
axis1,GPQA Diamond Biology,Biology,0.22557409911634588,-0.4699580880847187,0.9017174482583898,0.854553693297814,0.06967865391579832
axis1,SEAL Instruction Following,Advanced Language and Writing,0.20196172935028722,-0.37679276433019004,0.8418336570883755,0.4143160249733221,0.23761546282917279
axis1,MMLU Biology,Biology,0.20144705026926366,-0.15631206630263533,0.45991704040108483,0.2782491163462465,0.5241483674644696
axis1,OS World 2,Agentic Computer Use,0.19975367034578007,-0.71286119735858,2.0632354312411354,0.7606662250742504,0.06896063778197299
axis1,GPQA Main Biology,Biology,0.1705369294142392,-0.45954898285880047,1.0393798635385922,1.0508769732308176,0.026334988093539752
axis1,PostTrainBench,Autonomous SWE,0.16879908044162872,-0.45307698867223745,1.3193910696320654,0.5764123693123986,0.08575778774005047
axis1,Lech Mazur Writing,Advanced Language and Writing,0.1681040974830091,-0.2031177502043771,0.5943476823789988,0.3102524670620211,0.2935797602684522
axis1,WinoGrande,General Reasoning,0.1665146002455127,-0.02735878244921456,0.369987904294444,0.6601219387105263,0.06362917689142636
axis1,ExploitBench,Agentic Computer Use,0.15176654574797172,-0.9478236988133911,2.1576997307379475,0.8690643933444715,0.030496372642362133
axis1,Mystery Game Puzzles,General Reasoning,0.10422186070793113,-0.6953427349115556,1.1500585213221657,1.0482763520222322,0.00988475859857868
axis1,CL-Bench Life,Domain Specific Questions,0.09770250709703088,-0.4915145322076821,1.053648779760975,0.8822773842101602,0.012263124074348812
axis1,CSQA2,General Reasoning,0.07743374195699643,-0.8884247569250594,1.4926839303158312,1.6796792166487013,0.002125239096373814
axis1,SEAL Tool Use (Enterprise),Agentic Computer Use,0.0640469409183195,-0.5755473934218989,0.8944213898966852,0.6198554745061758,0.010676180316032303
axis1,BlueprintBench 2,Multimodal Understanding,0.058997877602854576,-0.8325525357842751,2.202714405207032,1.0902188193946545,0.0029285013461114342
axis1,PIQA,General Reasoning,0.05200139595556838,-0.051942097486042345,0.16400122235635495,0.3144861129940558,0.0273417972823963
axis1,MMLU Pro Chemistry,Chemistry,0.02646718556408772,-0.7658932515918537,1.5975923134080485,1.5982717778449391,0.00027422955755407194
axis1,ForecastBench,General Reasoning,0.023159227704958985,-0.21307822479288457,0.3183020925140278,0.2143149841372156,0.011677317073928287
axis1,Chess Puzzles,General Reasoning,0.006676534969299137,-0.7312256128990071,2.415148185269478,2.500562739825683,7.128969306236241e-06
axis1,MindCube,Multimodal Understanding,-0.0034814707380102913,-0.8165821437262472,1.6276562733858952,0.4298251784577467,6.560573330801897e-05
axis1,FrontierCode,Autonomous SWE,-0.050323569212674626,-0.5190277644811511,1.5359624259696234,0.8098774973083304,0.003861039171498632
axis1,LAB-Bench Protocol,Biology,-0.06941006092717014,-0.5624348776111932,0.7978425620426591,0.8632271782080261,0.006465388708899504
axis1,SuperGLUE,General Reasoning,-0.10035874650588805,-0.6074236513751166,0.7509467622960703,0.8342686853924477,0.014471000936047522
axis1,ProofBench,High End Math Reasoning,-0.11214117787387509,-0.9673456077336927,3.0557135653148464,1.5683518728904513,0.005112616449585963
axis1,FrontierMath Tier 4,High End Math Reasoning,-0.11361033519289564,-1.591362606561826,3.651644369751557,2.903657160447928,0.0015308936017522023
axis1,BoolQ,General Reasoning,-0.16172322252086158,-0.3863829017048543,0.22266753305536272,0.8747689699480076,0.03417889631944682
axis1,MMLU-Pro,Domain Specific Questions,-0.16561567076751504,-0.5072530591298713,0.8185273856556076,0.9368495466189158,0.03125094495241792
axis1,MMLU Pro Biology,Biology,-0.17089593929596994,-0.7590786084953939,0.9147041853101194,1.0140021267755663,0.028404408844853967
axis1,GDP.pdf,Core AGI Progress,-0.18191743931097198,-0.5485946936770637,1.2081592873105613,0.6932770273752714,0.06885493130814781
axis1,Video-MME,Multimodal Understanding,-0.19102962020184658,-0.42710293164208835,0.38628055983247434,0.5798728018551373,0.10852653719572704
axis1,ScienceQA,Domain Specific Questions,-0.27251592307149974,-0.6662781470986615,0.2985915675093681,0.9684106805553687,0.0791889573895436
axis1,FrontierMath,High End Math Reasoning,-0.28351392262933517,-1.0296455234407265,2.596457780775424,2.2209550418798822,0.01629555839716579
axis1,LAB-Bench Cloning,Biology,-0.2973924974795359,-0.9904115222007842,1.2711759436631656,1.3737003508014498,0.04686795430927231
axis1,WMDP Chemistry,Chemistry,-0.35662762459675623,-0.7408170780484069,1.3454487343823271,1.385983607005492,0.06620850392898804
axis1,Adversarial NLI,General Reasoning,-0.44622992504724285,-1.0081039422130895,0.07837601893172887,1.9281601627315446,0.053558841145165036
