axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.958699077313593,0.8574152944417067,1.075852574765538,1.0
axis2,0.958699077313593,0.8574152944417067,1.075852574765538,1.0
axis3,0.958699077313593,0.8574152944417067,1.075852574765538,
