axis,benchmark,category,loading_median,hdi_low,hdi_high,sign_confident,method
axis1,OTIS Mock AIME 2024-2025,,2.1300459287236766,1.4515037400173652,2.495719090777081,True,varimax
axis1,MATH Level 5,,1.6650676177534924,1.1526911066013237,1.9915915615140374,True,varimax
axis1,Chess Puzzles,,1.4231931471781216,0.8224739067038959,1.9330726901172133,True,varimax
axis1,ARC-AGI-2,,1.1751133657594282,0.2253518769361783,3.3189457577834327,True,varimax
axis1,CritPt,,1.1481311067141453,0.674772775190791,1.6531005718925114,True,varimax
axis1,FrontierMath,,1.0345294761274204,0.6990504023095372,1.4246400849846315,True,varimax
axis1,BioLP-bench,,0.9148392119283205,0.5183025589779104,1.241917834949017,True,varimax
axis1,ARC-AGI,,0.9025937318288415,0.2922286623276956,2.287833867259902,True,varimax
axis1,Fiction.LiveBench,,0.8838364657416303,0.23771953711989735,1.4312152376010976,True,varimax
axis1,FrontierMath Tier 4,,0.8619278117929037,0.202942214608352,1.6916852224390617,True,varimax
axis1,Humanity's Last Exam,,0.8215030593527632,0.518255115889735,1.122747895301062,True,varimax
axis1,VisualToolBench,,0.8032892166134745,0.3647148525865459,1.220150871480593,True,varimax
axis1,SimpleQA Verified,,0.7922950982775008,0.29732826000344886,1.1942234270598984,True,varimax
axis1,EnigmaEval,,0.7812781969453764,0.2845638987956971,1.1732518478963514,True,varimax
axis1,GPQA Diamond,,0.7630969850181943,0.542350935373709,0.9379443746652651,True,varimax
axis1,APEX Agents,,0.7423219355340418,0.21072280449074876,1.1692459724384938,True,varimax
axis1,MMLU Pro Chemistry,,0.6889167944403423,0.1312913195857834,1.0122066860970174,True,varimax
axis1,GPQA Diamond Chemistry,,0.6690762659388884,0.44783449677496046,1.0038889374765467,True,varimax
axis1,GPQA Main Chemistry,,0.6052888466493379,0.366592357075593,0.8261788575939917,True,varimax
axis1,The Agent Company,,0.5978839831148326,-0.11274189087585139,1.354516756138353,False,varimax
axis1,Aider Polyglot,,0.5875814744374923,-0.04504385085856318,1.5018836014372443,False,varimax
axis1,LiveBench,,0.5711916717721157,0.2900728635507552,0.7839577752382367,True,varimax
axis1,VPCT,,0.569808029983307,0.20356821608178594,0.8922810721521999,True,varimax
axis1,TerminalBench,,0.5513744715356337,0.016733350655895332,1.2375196262277297,True,varimax
axis1,GPQA Main Biology,,0.538853727430342,0.2113799128463932,0.7713270390680731,True,varimax
axis1,MultiNRC,,0.49817964904596307,0.1360038352329601,0.946388569854157,True,varimax
axis1,WeirdML,,0.48601192521259795,0.17119910421089043,0.768521336342252,True,varimax
axis1,GPQA Diamond Biology,,0.4798268700181777,0.1514731544582748,0.7790978069262933,True,varimax
axis1,LAB-Bench SeqQA,,0.4583436995677975,0.2851840796038638,0.6673402942573721,True,varimax
axis1,CursorBench,,0.43465148998199066,0.1356212635935743,0.887149562357873,True,varimax
axis1,WMDP Chemistry,,0.4199740763067422,-0.11441412790443922,0.5850263903885832,False,varimax
axis1,CL-Bench Life,,0.40055437121339016,-0.09313974620194901,0.7622729065855764,False,varimax
axis1,SEAL Instruction Following,,0.3951632972433766,0.10547716480894978,0.6572734468638021,True,varimax
axis1,MMLU Chemistry,,0.3716296842495581,0.19962818280955907,0.5480754373181375,True,varimax
axis1,MMLU Pro Biology,,0.3460786427010807,-0.29192206875427507,0.7269873770772957,False,varimax
axis1,MCP Atlas,,0.32456596566043905,-0.17544581978487633,0.8425563787390002,False,varimax
axis1,SEAL Tool Use (Enterprise),,0.3185759831560938,-0.08971864097544244,0.769965667387729,False,varimax
axis1,LAB-Bench Cloning,,0.3131530622871659,0.05729423818838724,0.5766911098735918,True,varimax
axis1,LAB-Bench Protocol,,0.292013304056134,0.07854518996037486,0.5337875713569098,True,varimax
axis1,CAD-Eval,,0.2863767956726309,-0.2046388197035917,1.1052381618066145,False,varimax
axis1,WMDP Biology,,0.28471335438352596,-0.22794793534201158,0.5026523226868853,False,varimax
axis1,SciCode,,0.2794752670711824,0.12389664904818251,0.43306109146698446,True,varimax
axis1,MultiChallenge,,0.2748492604371008,-0.07810518431884592,0.5543905719930997,False,varimax
axis1,Visual Task Assessment (VISTA),,0.23756221240921696,0.13324658980537255,0.3727992579759625,True,varimax
axis1,ExploitBench,,0.23741340465422495,-0.46161242394610164,0.9866879316981283,False,varimax
axis1,AudioMultiChallenge,,0.22354108300872544,-0.21799194654013596,0.6562505454471405,False,varimax
axis1,BALROG,,0.20992099247410134,-0.11299444748598043,0.6182697505686161,False,varimax
axis1,CL-Bench,,0.20894737697603083,-0.2056074685729665,0.5098926356091642,False,varimax
axis1,SimpleBench,,0.19883001972454675,-0.08066372200164311,0.8577377049274442,False,varimax
axis1,METR Time Horizons,,0.19055909892230743,-0.1388399377330898,0.6468079605192975,False,varimax
axis1,OS World 2,,0.17003826501081692,-0.6115788153910504,0.8697471362761194,False,varimax
axis1,Cybench,,0.16952908716312215,-0.525461383202096,1.3788270531324918,False,varimax
axis1,TutorBench,,0.15989614727747992,0.006672508305055538,0.33044258057040227,True,varimax
axis1,GeoBench,,0.15966904566744095,-0.2610842011151144,0.4960407756441486,False,varimax
axis1,GSO-Bench,,0.15459411733592937,-0.5113784354418561,1.2664131167087467,False,varimax
axis1,OS World (Screenshot),,0.1539370029777306,-0.5031915372105347,1.074037587898377,False,varimax
axis1,PostTrainBench,,0.15364580779226206,-0.19866057227710537,0.660118979423823,False,varimax
axis1,FrontierCode,,0.138240887732954,-0.5514889302265868,0.8961960493178339,False,varimax
axis1,SWE-Bench Verified,,0.11552699990369539,-0.2633873432598416,0.6372248621417262,False,varimax
axis1,SWE-Bench Pro (Private),,0.11466288983737266,-0.4870083257796954,0.966276207769921,False,varimax
axis1,LAB-Bench LitQA2,,0.11256082116892693,-0.0035452555151303366,0.2777375266379861,False,varimax
axis1,MMLU Biology,,0.10456316728006748,-0.038024975524297906,0.28564314433302085,False,varimax
axis1,SWE-Bench Pro,,0.08875669384517401,-0.46064977110520894,0.7223013732459698,False,varimax
axis1,Lech Mazur Writing,,0.08407489625270122,-0.22917805305100344,0.397061267246943,False,varimax
axis1,PRBench Legal,,0.05525953227124897,-0.36236445371381854,0.3486517715054264,False,varimax
axis1,LAMBADA,,0.044903747491927104,-0.2174077407121502,0.26075977820334834,False,varimax
axis1,PRBench Finance,,0.03627056475447388,-0.3548896387902136,0.36610046920714684,False,varimax
axis1,ForecastBench,,0.03129295225347922,-0.033039236237025205,0.07431552736209902,False,varimax
axis1,Video-MME,,0.02109295871767842,-0.3594822897577718,0.4041763948042263,False,varimax
axis1,TriviaQA,,0.020357445798052272,-0.21980611448361184,0.38778133984260627,False,varimax
axis1,Remote Labor Index,,-0.011828914745447354,-0.9691485493868408,0.8189778727812831,False,varimax
axis1,DeepResearchBench,,-0.020140158954746933,-0.26112047368942204,0.32158174239351933,False,varimax
axis1,PIQA,,-0.07321660463040068,-0.1655181978215483,0.12203986644862867,False,varimax
axis1,WinoGrande,,-0.08843635502562289,-0.2398515498261255,0.2235614606082671,False,varimax
axis1,MMLU,,-0.11469762938377766,-0.40514367463413353,0.4911922277287718,False,varimax
axis1,BoolQ,,-0.17577711697819992,-0.3360689918009087,0.24150033989291134,False,varimax
axis1,HellaSwag,,-0.19692227612079988,-0.4367802141050498,0.292077543572228,False,varimax
axis1,GSM8K,,-0.22789084722717545,-0.997391204676822,0.868832330303334,False,varimax
axis1,BIG-Bench Hard (BBH),,-0.2336098606253446,-0.4874069580517447,0.416981164831765,False,varimax
axis1,SuperGLUE,,-0.2974401408990537,-0.6286617896494108,0.27509331323470704,False,varimax
axis1,CSQA2,,-0.32422899843432806,-0.6293745970978851,0.22155698222815107,False,varimax
axis1,ScienceQA,,-0.3633325162319603,-0.694311959967207,0.016194087934217165,False,varimax
axis1,Adversarial NLI,,-0.40622878999933487,-0.7381070046159418,-0.0009274771804245048,True,varimax
axis1,ARC (AI2),,-0.5675394817299177,-0.8267987800638724,0.1824988174932705,False,varimax
axis1,OpenBookQA,,-0.5956195337641454,-0.8314944242024894,0.0823549625876315,False,varimax
axis2,ARC-AGI-2,,2.128899743082215,-0.13184017065366502,2.9576706844931655,False,varimax
axis2,ARC-AGI,,1.4674088207930174,-0.0957053957594171,2.0229715724862176,False,varimax
axis2,Cybench,,1.3364328427118302,0.4608493756814404,1.9127575675953108,True,varimax
axis2,GSO-Bench,,1.2808352276437505,0.4952727702034457,1.7504197308772338,True,varimax
axis2,Aider Polyglot,,1.2297827336020233,0.22488435352187885,1.6997493238760109,True,varimax
axis2,FrontierMath Tier 4,,0.991510144202232,-0.3447325933755701,1.8549815927155513,False,varimax
axis2,CAD-Eval,,0.9648889510810725,0.23952702860179226,1.4412461017684592,True,varimax
axis2,TerminalBench,,0.9635919025492456,0.17035886966697542,1.3461690624907288,True,varimax
axis2,The Agent Company,,0.8930230277209419,0.038124921717272386,1.6334378752199257,True,varimax
axis2,SWE-Bench Pro (Private),,0.8547677685622258,0.10456332307991462,1.2153615511387281,True,varimax
axis2,CritPt,,0.7602626039399534,-0.6040878786292069,1.250640412207184,False,varimax
