axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.6847987778705167,0.6089611807111285,0.7726019298770193,1.0
axis2,0.6847987778705167,0.6089611807111285,0.7726019298770193,1.0
axis3,0.6847987778705167,0.6089611807111285,0.7726019298770193,
