axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.8462500951363909,0.7529438860648049,0.9523388929670771,1.0
axis2,0.8462500951363909,0.7529438860648049,0.9523388929670771,1.0
axis3,0.8462500951363909,0.7529438860648049,0.9523388929670771,
