name,mean,hdi_low,hdi_high,n_obs
Average Human,-2.145932636901378,-2.540264743875362,-1.783054321631726,2
Skilled Generalist,-0.7826200720269254,-0.9780814341502706,-0.6038275377459104,9
Domain Expert,0.27173579238857914,0.09080447526279471,0.46710822476816183,9
High School Top Performer,1.261754137251422,0.7974610750943729,1.8093196034706465,3
