,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta_t_zerosum__[0, 499]",-1.275778,0.175039,-1.592847,-0.946077,0.001911,0.001983,8393.417658,6031.562513,1.000195
"theta_t_zerosum__[0, 500]",-0.26139,0.089437,-0.438397,-0.100974,0.00101,0.001063,7823.42655,5622.182462,1.000271
"theta_t_zerosum__[0, 501]",-0.201237,0.090297,-0.366685,-0.027727,0.000949,0.001098,9067.223337,5727.04377,1.00084
"theta_t_zerosum__[0, 502]",-0.276115,0.102215,-0.46195,-0.077396,0.001132,0.001216,8159.460417,5604.41559,1.000598
"theta_t_zerosum__[0, 503]",-0.412717,0.100942,-0.603933,-0.224022,0.001085,0.001211,8712.96902,5970.546454,1.000985
"theta_t_zerosum__[0, 504]",-0.535317,0.087579,-0.700382,-0.372068,0.00099,0.001025,7832.977437,5514.9429,1.000282
"theta_t_zerosum__[0, 505]",-0.36662,0.09971,-0.561584,-0.187079,0.001055,0.00118,8890.939796,6066.471005,1.000197
"theta_t_zerosum__[0, 506]",-0.295353,0.081605,-0.454928,-0.148991,0.000894,0.000894,8322.089329,6057.808105,1.000511
"theta_t_zerosum__[0, 507]",-0.805018,0.121683,-1.039429,-0.581251,0.001436,0.001397,7234.064556,5337.343733,1.000562
"theta_t_zerosum__[0, 508]",0.093864,0.093665,-0.084766,0.264207,0.001013,0.001094,8542.954474,5645.013176,0.999804
"theta_t_zerosum__[0, 509]",0.41601,0.124429,0.191981,0.659144,0.001488,0.001508,7309.447522,5525.814493,1.000844
"theta_t_zerosum__[0, 510]",0.237226,0.143084,-0.013046,0.526879,0.00216,0.001616,4379.853342,5454.553323,1.000353
"theta_t_zerosum__[0, 511]",0.521266,0.189796,0.19452,0.904099,0.002189,0.00264,8157.963223,4809.192429,1.00075
"theta_t_zerosum__[0, 512]",0.599747,0.178554,0.266883,0.929544,0.001845,0.00233,9775.416717,5795.287835,1.000654
"theta_t_zerosum__[0, 513]",0.778359,0.175137,0.462365,1.111737,0.001858,0.00199,9070.907577,6156.445868,0.999963
"theta_t_zerosum__[0, 514]",0.461374,0.607371,-0.73634,1.542806,0.008405,0.007754,5503.665306,4840.557118,1.000094
"theta_t_zerosum__[0, 515]",0.504548,0.146872,0.234086,0.787031,0.001882,0.001673,6165.775287,5963.002223,1.000138
"theta_t_zerosum__[0, 516]",0.77611,0.211373,0.394033,1.17106,0.002311,0.002672,8883.728496,5459.505382,1.000672
"theta_t_zerosum__[0, 517]",0.62222,0.183468,0.278976,0.967346,0.00194,0.002335,9290.411929,5444.158412,1.000478
"theta_t_zerosum__[0, 518]",0.937979,0.220537,0.520187,1.340568,0.002473,0.002922,8742.822745,5212.992411,1.000256
"theta_t_zerosum__[0, 519]",0.973365,0.186373,0.648667,1.345099,0.001934,0.002437,9781.02759,5723.52863,0.999968
"theta_t_zerosum__[0, 520]",1.073167,0.214753,0.695509,1.498706,0.002589,0.002594,7344.017625,5178.683052,1.000725
"theta_t_zerosum__[0, 521]",1.167289,0.189426,0.811618,1.521813,0.002411,0.002377,6578.844427,5109.813195,1.000271
"theta_t_zerosum__[0, 522]",-1.169372,0.148645,-1.449192,-0.895275,0.001576,0.001808,8890.969693,5997.396838,1.000932
"theta_t_zerosum__[0, 523]",-2.032783,0.165463,-2.350091,-1.724835,0.002124,0.001857,6102.26599,6025.712289,1.000194
"theta_t_zerosum__[0, 524]",-1.899899,0.160428,-2.202027,-1.605318,0.002037,0.001674,6263.406555,5742.183324,1.000161
"theta_t_zerosum__[0, 525]",-1.759872,0.176408,-2.086179,-1.42961,0.002093,0.002162,7209.418965,5841.180783,1.000494
"theta_t_zerosum__[0, 526]",-1.023038,0.096844,-1.206257,-0.844821,0.001332,0.001044,5274.092956,5987.769986,1.000384
"theta_t_zerosum__[0, 527]",-1.727485,0.248792,-2.213037,-1.275367,0.002819,0.003095,8120.099947,5325.15358,0.999967
"logA_z_zerosum__[0, 0]",0.178258,0.167089,-0.126859,0.498167,0.00341,0.002433,2446.169254,3377.699746,1.000867
"logA_z_zerosum__[0, 1]",1.355531,0.221405,0.956128,1.778451,0.00533,0.002659,1718.281098,3535.330953,1.001851
"logA_z_zerosum__[0, 2]",-0.876534,0.495119,-1.815303,0.060671,0.011112,0.010304,2162.674087,2436.038782,1.001798
"logA_z_zerosum__[0, 3]",-0.076016,0.171417,-0.400931,0.246219,0.002379,0.002225,5467.138544,5013.386622,1.000228
"logA_z_zerosum__[0, 4]",1.39661,0.214868,1.018884,1.824017,0.005302,0.00297,1655.043792,2847.7027,1.003093
"logA_z_zerosum__[0, 5]",-1.033237,0.380787,-1.750632,-0.345813,0.008558,0.005741,1992.699492,3046.400185,1.001362
"logA_z_zerosum__[0, 6]",-1.090895,0.444121,-1.9162,-0.275833,0.010036,0.006738,2040.80284,2685.080225,1.000279
"logA_z_zerosum__[0, 7]",-0.785769,0.377895,-1.512746,-0.130518,0.009402,0.00655,1617.690174,3252.197356,1.000909
"logA_z_zerosum__[0, 8]",0.812958,0.341416,0.188442,1.479316,0.005512,0.005925,4179.010777,3670.382251,1.000451
"logA_z_zerosum__[0, 9]",1.319771,0.187376,0.979359,1.674954,0.00527,0.002669,1256.201001,2515.260312,1.00387
"logA_z_zerosum__[0, 10]",-0.393661,0.3325,-1.071761,0.169493,0.006536,0.005952,2883.457891,2672.168856,1.00066
"logA_z_zerosum__[0, 11]",-2.657221,0.508505,-3.636956,-1.74444,0.010734,0.006311,2260.981918,3941.505042,1.001235
"logA_z_zerosum__[0, 12]",0.304252,0.254465,-0.196185,0.770039,0.008625,0.008164,997.762333,963.957864,1.001081
"logA_z_zerosum__[0, 13]",0.337991,0.563243,-0.782535,1.29938,0.025812,0.020102,523.888389,685.054725,1.006262
"logA_z_zerosum__[0, 14]",0.107497,0.637498,-1.103036,1.24689,0.016509,0.011382,1521.062299,1946.23079,1.00299
"logA_z_zerosum__[0, 15]",-1.614938,0.537274,-2.621181,-0.655639,0.012395,0.00834,1917.820765,2819.60539,1.002249
"logA_z_zerosum__[0, 16]",0.652305,0.088942,0.484664,0.816062,0.002549,0.001268,1200.447536,1937.685093,1.003856
"logA_z_zerosum__[0, 17]",-0.231374,0.30181,-0.804268,0.315152,0.004952,0.00435,4072.642946,4031.821019,0.999772
"logA_z_zerosum__[0, 18]",0.297966,0.169656,-0.031986,0.608213,0.002525,0.002091,4525.107727,5039.50543,1.000662
"logA_z_zerosum__[0, 19]",0.056355,0.226726,-0.383865,0.461675,0.00344,0.003642,4713.173111,4264.320583,1.000579
"logA_z_zerosum__[0, 20]",0.250246,0.132746,0.008618,0.504878,0.002045,0.001506,4181.194088,4745.100295,1.000226
"logA_z_zerosum__[0, 21]",1.044197,0.182248,0.71325,1.392205,0.004518,0.002371,1634.039711,3027.538562,1.002722
"logA_z_zerosum__[0, 22]",0.97173,0.197246,0.606784,1.348502,0.005115,0.002879,1487.823083,2640.400944,1.002131
