axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.7017921779577934,0.6327293539519737,0.7788541470118652,1.0
axis2,0.7017921779577934,0.6327293539519737,0.7788541470118652,1.0
axis3,0.7017921779577934,0.6327293539519737,0.7788541470118652,1.0
axis4,0.7017921779577934,0.6327293539519737,0.7788541470118652,
