axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.5771158827880383,0.5205327657097358,0.6416415381347558,1.0
axis2,0.5771158827880383,0.5205327657097358,0.6416415381347558,1.0
axis3,0.5771158827880383,0.5205327657097358,0.6416415381347558,
