axis,benchmark,category,loading_median,hdi_low,hdi_high
axis1,ARC-AGI-2,Core AGI Progress,1.3789113394070531,-2.434512910649994,3.325931331119641
axis1,Aider Polyglot,Autonomous SWE,1.1103580868960843,-1.4628392530509577,2.029816097405928
axis1,ARC-AGI,Core AGI Progress,1.0789701264780867,-1.6723357791715543,2.3795615095232576
axis1,OTIS Mock AIME 2024-2025,High End Math Reasoning,0.9733503922815254,-2.2928157754473775,2.816182029110254
axis1,FrontierMath Tier 4,High End Math Reasoning,0.9181041809331663,-1.3980955497014185,2.1294156112402027
axis1,The Agent Company,Agentic Computer Use,0.9091084044064885,-1.4407991777084002,1.8936800716007052
axis1,MATH Level 5,High End Math Reasoning,0.8813715354389335,-1.8963578590709806,2.447046126141031
axis1,GSO-Bench,Autonomous SWE,0.8772119714682896,-1.3515655839962297,1.9532893925198307
axis1,Cybench,Agentic Computer Use,0.8700446097595815,-1.5800037518218097,1.9791998768094832
axis1,TerminalBench,Agentic Computer Use,0.8233696451138484,-1.1277740511657697,1.6610764035003371
axis1,EnigmaEval,General Reasoning,0.8082530827129597,-1.0540041990685862,1.6676623487008628
axis1,CritPt,Domain Specific Questions,0.8068383419153543,-1.2828134089493102,1.8716715434705093
axis1,CAD-Eval,Multimodal Understanding,0.788589873693568,-1.0581370461679245,1.6185527609674828
axis1,Fiction.LiveBench,Advanced Language and Writing,0.7709647991027936,-1.3053703177973812,1.9312645943667868
axis1,FrontierMath,High End Math Reasoning,0.7436734382897341,-1.251993231720907,1.7659992679153989
axis1,MultiNRC,Advanced Language and Writing,0.7261346566725746,-0.8482024057979181,1.3273899228826884
axis1,VisualToolBench,Multimodal Understanding,0.6935686306179216,-1.0185064265411004,1.5130883275695173
axis1,Humanity's Last Exam,Domain Specific Questions,0.5912409129895712,-0.8707376039883616,1.305467632182606
axis1,APEX Agents,Core AGI Progress,0.5565991007324955,-0.9982222316743723,1.416012651856603
axis1,WeirdML,Autonomous SWE,0.5304241021631827,-0.7118898230690476,1.0670694493705386
axis1,SimpleQA Verified,Domain Specific Questions,0.5155773066608131,-1.0266912520050007,1.3623673092959758
axis1,SimpleBench,General Reasoning,0.5135638056020229,-0.757267273123514,0.9821203163848637
axis1,SWE-Bench Pro,Autonomous SWE,0.5068489730203335,-0.8174417873557265,1.1119624201651384
axis1,METR Time Horizons,Autonomous SWE,0.4867151131242137,-0.6684730807828264,0.8888771002145855
axis1,CursorBench,Autonomous SWE,0.4763520160728833,-0.7396269474687298,1.1152708358636352
axis1,Chess Puzzles,General Reasoning,0.4723773051613285,-1.2091240965637984,1.666643579079931
axis1,BioLP-bench,Biology,0.46766966430622114,-1.1096268335363235,1.520880778417583
axis1,BALROG,General Reasoning,0.4381154287549538,-0.6211285178112383,0.8388682397097479
axis1,GPQA Diamond,Domain Specific Questions,0.43015775630686093,-0.8690284558766275,1.120790879062519
axis1,LiveBench,Core AGI Progress,0.42920844827335014,-0.6814102481861193,1.0504112137520905
axis1,SWE-Bench Pro (Private),Autonomous SWE,0.3987168100650891,-1.042667235853797,1.333869630909238
axis1,GPQA Diamond Chemistry,Chemistry,0.3845045741630212,-0.7260540252477395,1.0134598554301724
axis1,SWE-Bench Verified,Autonomous SWE,0.3703523344184644,-0.5882778857252059,0.8775424360185242
axis1,VPCT,Multimodal Understanding,0.3690262104242287,-0.6693616436198909,1.005483379328283
axis1,PostTrainBench,Autonomous SWE,0.3661669778633957,-0.6822985217191712,1.0307460615186155
axis1,ExploitBench,Agentic Computer Use,0.33990771395698904,-0.9628729804600252,1.266423936097634
axis1,GPQA Main Chemistry,Chemistry,0.32620290767342575,-0.6423049863357895,0.8981514563022224
axis1,SEAL Tool Use (Enterprise),Agentic Computer Use,0.30107256736851884,-0.47720183627849216,0.7880140275307058
axis1,MMLU Pro Chemistry,Chemistry,0.2989625565594778,-0.7507872765437152,1.112098190851965
axis1,LAB-Bench SeqQA,Biology,0.28456035223009446,-0.5030240456847894,0.7285969944267289
axis1,MultiChallenge,Advanced Language and Writing,0.27669257572383055,-0.5389057270457198,0.7211746400796256
axis1,PRBench Finance,Domain Specific Questions,0.2667590284849717,-0.2867450557746017,0.7773054707805626
axis1,PRBench Legal,Domain Specific Questions,0.2578417432658725,-0.24522312829949705,0.7097611616321478
axis1,OS World 2,Agentic Computer Use,0.2526450555279731,-0.8690518230741974,1.25785155774225
axis1,SciCode,Autonomous SWE,0.2519374992395351,-0.3834556377618632,0.5584534793196898
axis1,Lech Mazur Writing,Advanced Language and Writing,0.2376689076466004,-0.3762539399170651,0.548420268950282
axis1,MMLU Chemistry,Chemistry,0.23747391278826113,-0.3849900352221735,0.6170852117351827
axis1,Visual Task Assessment (VISTA),Multimodal Understanding,0.2322585186708883,-0.3260875222878158,0.5303384260867104
axis1,GPQA Main Biology,Biology,0.22346121720147857,-0.5823993834046692,0.802321236055913
axis1,MCP Atlas,Agentic Computer Use,0.2181597931303772,-0.6868717787226296,0.9337409121669611
axis1,SEAL Instruction Following,Advanced Language and Writing,0.2049077704710183,-0.446786474845612,0.6372940851283281
axis1,GPQA Diamond Biology,Biology,0.20387935724865236,-0.4971867551773108,0.7143342851771096
axis1,GeoBench,Multimodal Understanding,0.19790334611560792,-0.4109620322605574,0.7638883190460728
axis1,LAB-Bench Protocol,Biology,0.19116447950785392,-0.45197131629831,0.6435942268577749
axis1,TutorBench,Advanced Language and Writing,0.18734829333238184,-0.23445202124516396,0.39773599508198526
axis1,LAB-Bench Cloning,Biology,0.17472352867169472,-0.48593481920555986,0.6813611462858615
axis1,DeepResearchBench,Agentic Computer Use,0.1645467169256244,-0.31513654259453583,0.4782225896013804
axis1,LAB-Bench LitQA2,Biology,0.14371551125440363,-0.15346553397355267,0.3261678428982985
axis1,CL-Bench Life,Domain Specific Questions,0.13781446189342123,-0.4970883783651475,0.5954965210183
axis1,FrontierCode,Autonomous SWE,0.12126757804449581,-0.9639686619482238,1.0637128518911023
axis1,MMLU Biology,Biology,0.11069307530399679,-0.17584751202022952,0.3290770625923533
axis1,MMLU Pro Biology,Biology,0.09690483396764377,-0.5444524020355843,0.7972902265986259
axis1,CL-Bench,Domain Specific Questions,0.09397914683010598,-0.3299774477953017,0.44170427901962567
axis1,LAMBADA,General Reasoning,0.08537398247317476,-0.3698049093287569,0.40869586903546046
axis1,HellaSwag,General Reasoning,0.05822462450671184,-0.6983846496003119,0.686683041241903
axis1,TriviaQA,Domain Specific Questions,0.0573872452156748,-0.5373834934534336,0.6572618504958083
axis1,WMDP Chemistry,Chemistry,0.04792829810030996,-0.5336134359356935,0.6242074938603054
axis1,Remote Labor Index,Core AGI Progress,0.04344790154348613,-0.9114747186510817,0.9237562276897466
axis1,ForecastBench,General Reasoning,0.04129974649871202,-0.06336489547617098,0.0969064189304557
axis1,CSQA2,General Reasoning,0.03569674815638765,-0.9109685358968954,0.8058524965462214
axis1,WinoGrande,General Reasoning,-0.00034085210458215424,-0.43693440418942053,0.5083432666713875
axis1,PIQA,General Reasoning,-0.014309110064535738,-0.28117761531490965,0.32128636271242395
axis1,OS World (Screenshot),Agentic Computer Use,-0.020228574396664874,-1.340298914514728,1.2037035822778015
axis1,AudioMultiChallenge,Multimodal Understanding,-0.02050356047068565,-0.829581620611409,0.8177629969330769
axis1,SuperGLUE,General Reasoning,-0.08759277805313989,-0.7602956324761316,0.8011404919357054
axis1,WMDP Biology,Biology,-0.09201937949051431,-0.5756257058977944,0.604495073382493
axis1,BoolQ,General Reasoning,-0.09440023679755782,-0.5597707514044656,0.6985250404786227
axis1,Adversarial NLI,General Reasoning,-0.09986900170757293,-0.8142479585705578,0.8077182313984801
axis1,Video-MME,Multimodal Understanding,-0.14148962276478516,-0.48809848159094643,0.429108545962851
axis1,ScienceQA,Domain Specific Questions,-0.14188520196579643,-0.7159527775580917,0.6941801378158509
axis1,OpenBookQA,Domain Specific Questions,-0.21528226732262523,-1.038237204986646,1.0937275086860456
axis1,MMLU,Domain Specific Questions,-0.23008815007696648,-0.8137919787035913,0.9601731271903345
axis1,BIG-Bench Hard (BBH),Domain Specific Questions,-0.2528699259671845,-0.8619276915256839,1.0210653902707711
axis1,ARC (AI2),Domain Specific Questions,-0.27765077649350633,-1.1476080143707792,1.266557361767156
axis1,GSM8K,Domain Specific Questions,-0.5122134291593426,-1.8195590686955683,1.8808755714757803
axis2,ARC-AGI-2,Core AGI Progress,1.264170770808848,-12.167579963564663,11.335727303314295
axis2,GSM8K,Domain Specific Questions,1.2384518034422165,-6.885336306907643,7.731004605831669
axis2,ARC (AI2),Domain Specific Questions,1.061205377528517,-4.594848290231444,4.835287593302566
axis2,OpenBookQA,Domain Specific Questions,0.8932461801560738,-4.00291070261362,4.0975264328621845
axis2,ARC-AGI,Core AGI Progress,0.8472622657397694,-8.551229427804552,8.106361085972482
axis2,BIG-Bench Hard (BBH),Domain Specific Questions,0.6898135272007886,-3.499986085513023,4.094334053939688
axis2,HellaSwag,General Reasoning,0.6586480911055748,-1.9764355116345882,2.6837246476686123
axis2,BoolQ,General Reasoning,0.6321536800668915,-2.235052323845592,2.7409366088209506
axis2,Adversarial NLI,General Reasoning,0.5290510039572252,-3.0005256141521754,2.932698958941528
axis2,FrontierMath Tier 4,High End Math Reasoning,0.5270838210415705,-7.8518245763466945,7.430742373809305
axis2,MMLU,Domain Specific Questions,0.5207982757562747,-3.2222951875996837,3.720652464886689
axis2,SuperGLUE,General Reasoning,0.5143023435340383,-2.940072976672317,3.3894912152222574
axis2,WinoGrande,General Reasoning,0.4802566499023152,-1.4674889084474458,2.0139498833476863
axis2,TriviaQA,Domain Specific Questions,0.4741263052521147,-1.8818839617118812,2.7660790221508686
axis2,Aider Polyglot,Autonomous SWE,0.4505137651722715,-7.515096611128191,6.862090493162411
axis2,ScienceQA,Domain Specific Questions,0.4156940894109795,-2.7999329760837126,2.9843228609164223
axis2,WeirdML,Autonomous SWE,0.3953997600470256,-3.8655342345709904,3.6745199294541298
