axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.8483111620288895,0.7562107357883376,0.9579424227495819,1.0
axis2,0.8483111620288895,0.7562107357883376,0.9579424227495819,1.0
axis3,0.8483111620288895,0.7562107357883376,0.9579424227495819,
