name,mean,hdi_low,hdi_high,n_obs
Average Human,-2.2790026926038207,-2.7127881499928446,-1.8336479753901356,3
Skilled Generalist,-1.0194392405286594,-1.2181114253181176,-0.8346952469436791,11
High School Qualifier,0.06319521662179547,-0.3951151583192969,0.41900582082861476,1
Domain Expert,0.4150644592974303,0.2269684055605081,0.6151257007453853,13
Committee of Domain Experts,0.6844197059623618,0.42924418742100456,1.0163863649957119,2
High School Top Performer,1.4192790323826299,0.9151313104802644,2.041884746465324,4
Top Performer,3.830453166768237,2.9360363187604515,4.9635619556438995,2
