kind,name,keep,drop,delta,sd,z,n_obs,vs
theta_norm,claude-instant-1.2,1.0134376857595275,1.0044604377392563,-0.008977248020271,0.4390044160603449,-0.0204491064140844,4,keepA_vs_dropA
theta1,claude-mythos-preview-early,1.6193933975902428,1.628224787523307,0.008831389933064,0.6263029200486475,0.0141008282898922,2,keepA_vs_dropA
theta2,claude-mythos-preview-early,1.693484869208976,1.969044289056901,0.2755594198479252,0.7119728249224505,0.3870364292035158,2,keepA_vs_dropA
theta3,claude-mythos-preview-early,2.3744515705440845,1.9981102462718996,-0.3763413242721849,0.7638957085631795,-0.4926606080561047,2,keepA_vs_dropA
theta_norm,claude-mythos-preview-early,3.538243030134626,3.450449247287024,-0.0877937828476018,0.3079553761417533,-0.2850860535300087,2,keepA_vs_dropA
theta1,claude-opus-4-1-20250805,0.5425772898105565,0.4990036078017882,-0.0435736820087682,0.5337993882458261,-0.0816293217419381,20,keepA_vs_dropA
theta2,claude-opus-4-1-20250805,0.4975318847217687,0.6876282491845683,0.1900963644627996,0.6252596550540481,0.3040278753414331,20,keepA_vs_dropA
theta3,claude-opus-4-1-20250805,1.2139913530741506,0.8859074092676864,-0.3280839438064642,0.6130618066614452,-0.5351563908264212,20,keepA_vs_dropA
theta_norm,claude-opus-4-1-20250805,1.756946849696324,1.57079835538853,-0.1861484943077942,0.1891757680408411,-0.9839975607637372,20,keepA_vs_dropA
theta1,claude-opus-4-1-20250805_16K,0.6412713474410842,0.6458049979468419,0.0045336505057577,0.4150717838268691,0.0109225697395242,5,keepA_vs_dropA
theta2,claude-opus-4-1-20250805_16K,0.638153890904135,0.7767486442327162,0.1385947533285811,0.4735432059126028,0.292676046447513,5,keepA_vs_dropA
theta3,claude-opus-4-1-20250805_16K,1.1647883996196873,0.910593760191342,-0.2541946394283452,0.482784154100117,-0.5265181909338966,5,keepA_vs_dropA
theta_norm,claude-opus-4-1-20250805_16K,1.6774354148094663,1.543029126090255,-0.134406288719211,0.2112735483613017,-0.6361718717828367,5,keepA_vs_dropA
theta1,claude-opus-4-1-20250805_27K,0.7011416523673725,0.6832516470511819,-0.0178900053161905,0.4278210131318447,-0.041816565262252,5,keepA_vs_dropA
theta2,claude-opus-4-1-20250805_27K,0.6785948971961978,0.8169757065983007,0.1383808094021028,0.4901881411077509,0.2823014222444941,5,keepA_vs_dropA
theta3,claude-opus-4-1-20250805_27K,1.209369620295807,0.95057341864129,-0.2587962016545172,0.4989024596970698,-0.5187310597980546,5,keepA_vs_dropA
theta_norm,claude-opus-4-1-20250805_27K,1.753629117356323,1.614165621706384,-0.1394634956499389,0.2410700429766063,-0.5785185663383012,5,keepA_vs_dropA
theta1,claude-opus-4-1-20250805_32K,0.3930845890572468,0.4003231130994774,0.0072385240422305,0.7966928428823407,0.0090857149112102,2,keepA_vs_dropA
theta2,claude-opus-4-1-20250805_32K,0.42839848399046,0.4196261516994607,-0.0087723322909992,0.7820168193502787,-0.0112175749599446,2,keepA_vs_dropA
theta3,claude-opus-4-1-20250805_32K,0.2864837198465547,0.3737508884386539,0.0872671685920992,0.8980545435827728,0.0971735728254861,2,keepA_vs_dropA
theta_norm,claude-opus-4-1-20250805_32K,1.4715630613736208,1.4782286769274091,0.0066656155537885,0.5705408620598509,0.0116829766227844,2,keepA_vs_dropA
theta1,claude-opus-4-1-20250805_high,-0.1612361109362378,-0.1500426486118496,0.0111934623243881,0.8920837185044036,0.012547546931082,1,keepA_vs_dropA
theta2,claude-opus-4-1-20250805_high,-0.1103874413599985,-0.1129471785345936,-0.002559737174595,0.9114626937874346,-0.002808383921846,1,keepA_vs_dropA
theta3,claude-opus-4-1-20250805_high,-0.0762487568273099,-0.1379448592000181,-0.0616961023727081,0.9305824572920678,-0.066298372475492,1,keepA_vs_dropA
theta_norm,claude-opus-4-1-20250805_high,1.4527442726077275,1.468950968150198,0.0162066955424704,0.6384100353644064,0.0253860287976513,1,keepA_vs_dropA
theta1,claude-opus-4-1-20250805_unknown,0.6390174799831265,0.5824856406717379,-0.0565318393113886,0.4624701980558061,-0.1222388805787804,10,keepA_vs_dropA
theta2,claude-opus-4-1-20250805_unknown,0.5824028456304698,0.7132600948307536,0.1308572492002837,0.5341862988878308,0.2449655662691591,10,keepA_vs_dropA
theta3,claude-opus-4-1-20250805_unknown,1.1503106878226188,0.8858091992641953,-0.2645014885584235,0.5146384142019929,-0.5139559761945949,10,keepA_vs_dropA
theta_norm,claude-opus-4-1-20250805_unknown,1.6799975900255688,1.5197794420064072,-0.1602181480191615,0.2230356773426461,-0.7183521036996292,10,keepA_vs_dropA
theta1,claude-opus-4-20250514,0.4547036228228042,0.4325032173107294,-0.0222004055120748,0.4154201543048121,-0.0534408484567298,16,keepA_vs_dropA
theta2,claude-opus-4-20250514,0.4316980294629816,0.6290637647611722,0.1973657352981906,0.4985023219689407,0.3959173841330423,16,keepA_vs_dropA
theta3,claude-opus-4-20250514,0.9914378620264426,0.7292138372574902,-0.2622240247689523,0.5052421498775751,-0.5190066284701141,16,keepA_vs_dropA
theta_norm,claude-opus-4-20250514,1.4309445140022936,1.3156344623827705,-0.1153100516195233,0.1800008882795835,-0.6406082365572542,16,keepA_vs_dropA
theta1,claude-opus-4-20250514_12K,0.6189874093403798,0.5738586993723532,-0.0451287099680265,0.4582253265391003,-0.0984858482373206,1,keepA_vs_dropA
theta2,claude-opus-4-20250514_12K,0.5561042233080421,0.7052821102496815,0.1491778869416393,0.5321295274224289,0.2803413064940016,1,keepA_vs_dropA
theta3,claude-opus-4-20250514_12K,1.0877439042475128,0.8602352476291412,-0.2275086566183716,0.5033377015485774,-0.4520000308310198,1,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_12K,1.6076234331032682,1.492511362617798,-0.1151120704854702,0.2482382379343699,-0.463716111761573,1,keepA_vs_dropA
theta1,claude-opus-4-20250514_16K,0.6262923735754349,0.5998101596869106,-0.0264822138885242,0.3845797619278579,-0.0688601338660455,7,keepA_vs_dropA
theta2,claude-opus-4-20250514_16K,0.5841173517789829,0.7208551689664304,0.1367378171874474,0.4540683837746253,0.3011392602382038,7,keepA_vs_dropA
theta3,claude-opus-4-20250514_16K,1.0778449228863174,0.8529827917961421,-0.2248621310901752,0.4459772962848445,-0.5042008482569849,7,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_16K,1.564283266100717,1.445853585426065,-0.1184296806746521,0.1879429333558159,-0.6301363853379872,7,keepA_vs_dropA
theta1,claude-opus-4-20250514_1K,0.3878801612927832,0.3654113875282326,-0.0224687737645505,0.4182674680073339,-0.0537186740140082,2,keepA_vs_dropA
theta2,claude-opus-4-20250514_1K,0.3701946387032563,0.5635748472383435,0.1933802085350872,0.5006351192983298,0.3862697623093665,2,keepA_vs_dropA
theta3,claude-opus-4-20250514_1K,0.8840522226808639,0.636635140957851,-0.2474170817230129,0.5092713326831357,-0.4858256607916191,2,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_1K,1.3069089766965971,1.209526993211306,-0.0973819834852911,0.2494034588759764,-0.3904596348590232,2,keepA_vs_dropA
theta1,claude-opus-4-20250514_27K,0.6162139288882613,0.599774160240353,-0.0164397686479083,0.3832665463917079,-0.0428938262488123,3,keepA_vs_dropA
theta2,claude-opus-4-20250514_27K,0.5909111570396602,0.7293589873649089,0.1384478303252486,0.4392789631243689,0.3151706363094178,3,keepA_vs_dropA
theta3,claude-opus-4-20250514_27K,1.0443163927337764,0.8273331341385157,-0.2169832585952607,0.451078814505358,-0.4810318100024254,3,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_27K,1.5270828002026875,1.4273958001342335,-0.0996870000684539,0.2375795354365288,-0.4195942208797109,3,keepA_vs_dropA
theta1,claude-opus-4-20250514_2K,0.5473683983313323,0.5048189392636816,-0.0425494590676507,0.4547688642910221,-0.093562823686236,1,keepA_vs_dropA
theta2,claude-opus-4-20250514_2K,0.499751545668846,0.6655030953866733,0.1657515497178273,0.5309626503608361,0.3121717687773037,1,keepA_vs_dropA
theta3,claude-opus-4-20250514_2K,1.0330216613315557,0.7916225669766084,-0.2413990943549473,0.5165901576381254,-0.4672932513051262,1,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_2K,1.523234723227272,1.411627847504786,-0.1116068757224859,0.263785931846269,-0.4230963908550247,1,keepA_vs_dropA
theta1,claude-opus-4-20250514_32K,0.4806304135606533,0.4551168969446296,-0.0255135166160237,0.4446719260125286,-0.0573760454023016,2,keepA_vs_dropA
theta2,claude-opus-4-20250514_32K,0.4420579792242016,0.6233674853945849,0.1813095061703832,0.5222892859148102,0.3471438359161677,2,keepA_vs_dropA
theta3,claude-opus-4-20250514_32K,0.9815893012643916,0.742904249125874,-0.2386850521385174,0.5110719583314195,-0.4670282692045787,2,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_32K,1.4485814531255432,1.3446222462659474,-0.1039592068595958,0.2174785788485391,-0.4780204441743994,2,keepA_vs_dropA
theta1,claude-opus-4-20250514_8K,0.5429992027188655,0.5078374025852619,-0.0351618001336035,0.4423165137548363,-0.0794946583276174,2,keepA_vs_dropA
theta2,claude-opus-4-20250514_8K,0.5008150906698347,0.6724824398766187,0.171667349206784,0.5247412624617522,0.3271466558612716,2,keepA_vs_dropA
theta3,claude-opus-4-20250514_8K,1.040851007737626,0.8044738022765341,-0.2363772054610919,0.5090777791723621,-0.4643243432180136,2,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_8K,1.525839025014654,1.4190708232022933,-0.1067682018123608,0.228814868587474,-0.4666139157453581,2,keepA_vs_dropA
theta1,claude-opus-4-20250514_high,-0.1784267485138316,-0.1726132932199424,0.0058134552938891,0.8920333970792675,0.0065170825587066,1,keepA_vs_dropA
theta2,claude-opus-4-20250514_high,-0.1391581688517677,-0.1355393638577932,0.0036188049939745,0.9271721732452192,0.0039030560864529,1,keepA_vs_dropA
theta3,claude-opus-4-20250514_high,-0.1068193213143529,-0.1721945152571193,-0.0653751939427663,0.93117155021601,-0.0702074649162132,1,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_high,1.464909662542886,1.4894442749894254,0.0245346124465395,0.6406749066525338,0.0382949483299269,1,keepA_vs_dropA
theta1,claude-opus-4-20250514_unknown,0.5666073379740657,0.5312421905715791,-0.0353651474024866,0.4115829962783951,-0.0859247046701745,11,keepA_vs_dropA
theta2,claude-opus-4-20250514_unknown,0.4993710768570781,0.6531512276198718,0.1537801507627936,0.4838867107300392,0.3178019717276089,11,keepA_vs_dropA
theta3,claude-opus-4-20250514_unknown,0.9881167152171452,0.7954442839470467,-0.1926724312700984,0.4542354978281814,-0.4241685913833589,11,keepA_vs_dropA
theta_norm,claude-opus-4-20250514_unknown,1.4653719301673096,1.3741453049565449,-0.0912266252107647,0.1904071639920174,-0.479113407805335,11,keepA_vs_dropA
theta1,claude-opus-4-5-20251101,0.6932200370827265,0.6611468217051149,-0.0320732153776116,0.578435861197495,-0.0554481793559838,21,keepA_vs_dropA
theta2,claude-opus-4-5-20251101,0.6458980481628436,0.9748020816403512,0.3289040334775077,0.7109366164233517,0.4626348198693011,21,keepA_vs_dropA
theta3,claude-opus-4-5-20251101,1.4177448971967097,1.120992528127474,-0.2967523690692357,0.7064906854418667,-0.4200371996180463,21,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101,2.036922871823791,2.0001310149137863,-0.0367918569100047,0.2005424133873766,-0.1834617240739791,21,keepA_vs_dropA
theta1,claude-opus-4-5-20251101_128K,0.8740254020769285,0.8439996675655157,-0.0300257345114127,0.4755609186827316,-0.0631375147364544,2,keepA_vs_dropA
theta2,claude-opus-4-5-20251101_128K,0.8680848562910914,1.0474314464321046,0.1793465901410131,0.5560494283048115,0.3225371361099577,2,keepA_vs_dropA
theta3,claude-opus-4-5-20251101_128K,1.4531928600229556,1.1563488276678524,-0.2968440323551031,0.5671636762123392,-0.5233833632250602,2,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101_128K,2.113454265626141,1.9809478110726044,-0.1325064545535366,0.2225492204315561,-0.5954029148993953,2,keepA_vs_dropA
theta1,claude-opus-4-5-20251101_16K,0.8957348916022034,0.8708287613744421,-0.0249061302277613,0.4353738257836425,-0.0572063104228464,8,keepA_vs_dropA
theta2,claude-opus-4-5-20251101_16K,0.8734710465600326,1.03818504601065,0.1647139994506172,0.5160554894529078,0.3191788534702683,8,keepA_vs_dropA
theta3,claude-opus-4-5-20251101_16K,1.452323470722794,1.1639697311844557,-0.2883537395383386,0.52506704201507,-0.5491750890166566,8,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101_16K,2.1042739708284297,1.9534508008168008,-0.1508231700116289,0.2058053446612611,-0.7328437959658999,8,keepA_vs_dropA
theta1,claude-opus-4-5-20251101_32K,0.8988536943710664,0.8936353143308197,-0.0052183800402467,0.4501725191002542,-0.0115919560142777,9,keepA_vs_dropA
theta2,claude-opus-4-5-20251101_32K,0.8884495996165452,0.9923547492907532,0.1039051496742079,0.5083025961272719,0.2044159334732013,9,keepA_vs_dropA
theta3,claude-opus-4-5-20251101_32K,1.4970160655675762,1.166097140071108,-0.3309189254964682,0.5206417134614929,-0.6355981799774544,9,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101_32K,2.1549385534791545,1.9267080727973365,-0.228230480681818,0.2117751070786882,-1.077702114427526,9,keepA_vs_dropA
theta1,claude-opus-4-5-20251101_64K,0.9905318475266855,0.943405898352507,-0.0471259491741785,0.4674797117064542,-0.1008085441871977,3,keepA_vs_dropA
theta2,claude-opus-4-5-20251101_64K,0.9528051900282436,1.0827596673444662,0.1299544773162225,0.5470242230467794,0.2375662207286007,3,keepA_vs_dropA
theta3,claude-opus-4-5-20251101_64K,1.5329148905037362,1.2557838117016245,-0.2771310788021117,0.5335737948579964,-0.5193865993285268,3,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101_64K,2.242617862050888,2.08946124629758,-0.1531566157533079,0.2097137068802227,-0.7303128538030318,3,keepA_vs_dropA
theta1,claude-opus-4-5-20251101_8K,0.7994654284572864,0.7724901398896912,-0.0269752885675952,0.4765789509001752,-0.0566019303132116,2,keepA_vs_dropA
theta2,claude-opus-4-5-20251101_8K,0.7900286240240691,0.9848438103199054,0.1948151862958362,0.568893725633025,0.342445658157083,2,keepA_vs_dropA
theta3,claude-opus-4-5-20251101_8K,1.3959851090706736,1.100243080754758,-0.2957420283159155,0.5764672141778631,-0.513024888566633,2,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101_8K,2.018570783437275,1.89077456597214,-0.127796217465135,0.2299623583388137,-0.5557266780020025,2,keepA_vs_dropA
theta1,claude-opus-4-5-20251101_high,0.922608039821384,0.8793430791014434,-0.0432649607199405,0.4733111226186999,-0.0914091358778291,3,keepA_vs_dropA
theta2,claude-opus-4-5-20251101_high,0.8939633762606378,1.0530645397862417,0.1591011635256038,0.5591876166439211,0.2845219722147676,3,keepA_vs_dropA
theta3,claude-opus-4-5-20251101_high,1.4850496194172726,1.1960464959646209,-0.2890031234526518,0.5545812497307651,-0.5211195358533224,3,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101_high,2.162030009198154,2.0172662971281445,-0.1447637120700093,0.2379883939462186,-0.6082805538102144,3,keepA_vs_dropA
theta1,claude-opus-4-5-20251101_unknown,0.9869505575261186,0.9409068395095992,-0.0460437180165194,0.4163990491742506,-0.1105759441762113,18,keepA_vs_dropA
theta2,claude-opus-4-5-20251101_unknown,0.9749738006741816,1.133872030800385,0.1588982301262029,0.4983372847157827,0.3188567963900746,18,keepA_vs_dropA
theta3,claude-opus-4-5-20251101_unknown,1.4931968597090504,1.237991857064352,-0.2552050026446983,0.4990558943856344,-0.5113755904213293,18,keepA_vs_dropA
theta_norm,claude-opus-4-5-20251101_unknown,2.1865895742145107,2.0885930966121573,-0.0979964776023534,0.1674102670341545,-0.5853671900682201,18,keepA_vs_dropA
theta1,claude-opus-4-6,1.0195628023742842,0.981049391630264,-0.0385134107440201,0.5065529125112513,-0.0760303806231983,12,keepA_vs_dropA
theta2,claude-opus-4-6,1.0159559305008563,1.253572572766224,0.2376166422653676,0.613439057570728,0.3873516681613821,12,keepA_vs_dropA
theta3,claude-opus-4-6,1.6589810090100494,1.3548533940472387,-0.3041276149628107,0.6253474460300844,-0.4863338243300024,12,keepA_vs_dropA
theta_norm,claude-opus-4-6,2.399660722647151,2.324822168121432,-0.0748385545257188,0.1977098792353785,-0.3785271369096417,12,keepA_vs_dropA
theta1,claude-opus-4-6_120K,1.178251704265345,1.1411250244647375,-0.0371266798006078,0.5299133524143679,-0.0700617933695251,3,keepA_vs_dropA
theta2,claude-opus-4-6_120K,1.1167088880370457,1.3153404553760717,0.1986315673390259,0.633057794479517,0.3137652976887133,3,keepA_vs_dropA
theta3,claude-opus-4-6_120K,1.7738383284163446,1.5175390649626956,-0.2562992634536489,0.6025797022697038,-0.4253367023287718,3,keepA_vs_dropA
theta_norm,claude-opus-4-6_120K,2.6015727979632306,2.5181050541901047,-0.0834677437731259,0.220613979443693,-0.3783429499055353,3,keepA_vs_dropA
theta1,claude-opus-4-6_32K,1.1854115658968556,1.1589666774411678,-0.0264448884556878,0.4904339670919354,-0.0539214047764569,6,keepA_vs_dropA
theta2,claude-opus-4-6_32K,1.1478264267532303,1.3610435836654384,0.2132171569122078,0.584987522521179,0.3644815465350178,6,keepA_vs_dropA
theta3,claude-opus-4-6_32K,1.7576678093336493,1.5003525060053675,-0.2573153033282818,0.5840053610473012,-0.4406043514169738,6,keepA_vs_dropA
theta_norm,claude-opus-4-6_32K,2.583533948601458,2.51466306834688,-0.0688708802545776,0.2326171968721678,-0.2960695992413015,6,keepA_vs_dropA
theta1,claude-opus-4-6_64K,1.1669544300994157,1.1437598916384517,-0.0231945384609639,0.5078021892259545,-0.0456763262409709,5,keepA_vs_dropA
theta2,claude-opus-4-6_64K,1.1310711446457318,1.3437946122177928,0.212723467572061,0.6021875990813326,0.3532511594336738,5,keepA_vs_dropA
theta3,claude-opus-4-6_64K,1.759091065489938,1.4992843843640522,-0.2598066811258859,0.5955309688281968,-0.4362605720355693,5,keepA_vs_dropA
theta_norm,claude-opus-4-6_64K,2.5768941632825233,2.5091837055753152,-0.067710457707208,0.2358432487186878,-0.287099410625795,5,keepA_vs_dropA
theta1,claude-opus-4-6_high,1.1699854610943756,1.1527204850353343,-0.017264976059041,0.4684499433770857,-0.0368555409241311,7,keepA_vs_dropA
theta2,claude-opus-4-6_high,1.1644746177374428,1.3605712018797325,0.1960965841422897,0.5563938335329587,0.3524420515179445,7,keepA_vs_dropA
theta3,claude-opus-4-6_high,1.7433236169877464,1.4708144474187532,-0.2725091695689932,0.5642620903392521,-0.4829478609933765,7,keepA_vs_dropA
theta_norm,claude-opus-4-6_high,2.565732272065773,2.4776420151458147,-0.0880902569199584,0.2004847372668833,-0.4393863499079909,7,keepA_vs_dropA
theta1,claude-opus-4-6_max,1.186329605086523,1.1631190751062015,-0.0232105299803215,0.4325211222415176,-0.0536633444860085,15,keepA_vs_dropA
theta2,claude-opus-4-6_max,1.2133375550160614,1.4117545942776222,0.1984170392615607,0.5124122035342864,0.3872215335485941,15,keepA_vs_dropA
theta3,claude-opus-4-6_max,1.7336883682448228,1.4478135085617596,-0.2858748596830631,0.5486905037014222,-0.5210129531212482,15,keepA_vs_dropA
theta_norm,claude-opus-4-6_max,2.565038997240982,2.4832571637398058,-0.0817818335011764,0.2033656798998901,-0.4021417652252572,15,keepA_vs_dropA
theta1,claude-opus-4-6_medium,1.1411025284951244,1.1106344035744244,-0.0304681249206999,0.5017671092821712,-0.0607216462718883,1,keepA_vs_dropA
theta2,claude-opus-4-6_medium,1.1147493497045389,1.3213241683662225,0.2065748186616836,0.5941825002358729,0.3476622394292654,1,keepA_vs_dropA
theta3,claude-opus-4-6_medium,1.713155008956739,1.4439748906232364,-0.2691801183335025,0.5900631301150052,-0.4561886764235522,1,keepA_vs_dropA
theta_norm,claude-opus-4-6_medium,2.5188077384632117,2.4400941294535743,-0.0787136090096374,0.2754036684346972,-0.2858117666224977,1,keepA_vs_dropA
theta1,claude-opus-4-6_unknown,1.1535134751487048,1.1107618020386496,-0.0427516731100552,0.4444115440306624,-0.0961983856726853,20,keepA_vs_dropA
theta2,claude-opus-4-6_unknown,1.1221093637442143,1.3179836808159868,0.1958743170717725,0.5398487400773565,0.3628318499802465,20,keepA_vs_dropA
theta3,claude-opus-4-6_unknown,1.6726525919095137,1.4284498233037837,-0.2442027686057302,0.5335719687988263,-0.4576754081656086,20,keepA_vs_dropA
theta_norm,claude-opus-4-6_unknown,2.465185691655451,2.4093821412142655,-0.0558035504411855,0.1786658564584701,-0.3123347210671827,20,keepA_vs_dropA
theta1,claude-opus-4-7,1.2263155896466704,1.208825575234218,-0.0174900144124523,0.4599336476796153,-0.0380272556719653,3,keepA_vs_dropA
theta2,claude-opus-4-7,1.2093585070493609,1.3866008345005356,0.1772423274511747,0.5389929653803849,0.3288397786900411,3,keepA_vs_dropA
theta3,claude-opus-4-7,1.7450630225519963,1.5092802943412866,-0.2357827282107099,0.5382232553080619,-0.4380760695220338,3,keepA_vs_dropA
theta_norm,claude-opus-4-7,2.6003077977367366,2.5322732780418735,-0.068034519694863,0.2036611531128439,-0.3340574216289874,3,keepA_vs_dropA
theta1,claude-opus-4-7_high,1.2479531646543534,1.235934433197062,-0.0120187314572914,0.4398814449063183,-0.0273226606770174,5,keepA_vs_dropA
theta2,claude-opus-4-7_high,1.2587471219923614,1.4575290030525916,0.1987818810602302,0.520448370103134,0.3819435173191892,5,keepA_vs_dropA
theta3,claude-opus-4-7_high,1.7786414894310556,1.5296970576733784,-0.2489444317576772,0.5378381513540228,-0.4628612364722594,5,keepA_vs_dropA
theta_norm,claude-opus-4-7_high,2.6467668105242934,2.5917339334592517,-0.0550328770650416,0.2026074756457485,-0.2716231318199955,5,keepA_vs_dropA
theta1,claude-opus-4-7_low,1.153790621745471,1.1272501137981388,-0.0265405079473322,0.4605596096540463,-0.0576266511239844,4,keepA_vs_dropA
theta2,claude-opus-4-7_low,1.1247024702238648,1.2833760842943904,0.1586736140705256,0.5429000888795329,0.2922703777743064,4,keepA_vs_dropA
theta3,claude-opus-4-7_low,1.6842898474808785,1.422398595439358,-0.2618912520415206,0.5391530280450898,-0.4857456759375159,4,keepA_vs_dropA
theta_norm,claude-opus-4-7_low,2.4896985496086717,2.3811273003882394,-0.1085712492204322,0.2243910655641809,-0.4838483606620176,4,keepA_vs_dropA
theta1,claude-opus-4-7_max,1.2842479377221447,1.2661227208111887,-0.018125216910956,0.4428916226977432,-0.04092472284879,15,keepA_vs_dropA
theta2,claude-opus-4-7_max,1.2827184206740576,1.4836203615772574,0.2009019409031998,0.5361223656942469,0.3747315048926258,15,keepA_vs_dropA
theta3,claude-opus-4-7_max,1.8317152449696463,1.5904183956081657,-0.2412968493614808,0.5484434579040739,-0.4399666836826143,15,keepA_vs_dropA
theta_norm,claude-opus-4-7_max,2.713733329419506,2.666713204163606,-0.0470201252558997,0.1955757691328036,-0.2404189714522927,15,keepA_vs_dropA
theta1,claude-opus-4-7_medium,1.1990953198088772,1.175703911327759,-0.0233914084811182,0.4534060700970667,-0.0515904175612613,3,keepA_vs_dropA
theta2,claude-opus-4-7_medium,1.1805682445822334,1.3487904204643222,0.1682221758820887,0.5378411888194936,0.3127729511592804,3,keepA_vs_dropA
theta3,claude-opus-4-7_medium,1.7293434159894112,1.4740456892476714,-0.2552977267417398,0.5393993742438917,-0.4733000053987934,3,keepA_vs_dropA
theta_norm,claude-opus-4-7_medium,2.561920881067697,2.471492118917572,-0.0904287621501254,0.2195648978060053,-0.411854367677765,3,keepA_vs_dropA
theta1,claude-opus-4-7_unknown,1.2585218564426666,1.2266616331724398,-0.0318602232702267,0.4212368701236965,-0.0756349349497136,8,keepA_vs_dropA
theta2,claude-opus-4-7_unknown,1.236962063203285,1.4096751661410696,0.1727131029377846,0.5037448646292507,0.3428582901086229,8,keepA_vs_dropA
theta3,claude-opus-4-7_unknown,1.7114997720883849,1.5211889196312716,-0.1903108524571131,0.498122835518577,-0.3820560690798036,8,keepA_vs_dropA
theta_norm,claude-opus-4-7_unknown,2.572214034186116,2.5514643507272443,-0.0207496834588716,0.2018397519887024,-0.1028027593892061,8,keepA_vs_dropA
theta1,claude-opus-4-7_xhigh,1.292187539871394,1.2764494708258816,-0.0157380690455124,0.429455217899323,-0.0366465894220475,8,keepA_vs_dropA
theta2,claude-opus-4-7_xhigh,1.2786425396169758,1.451140698225795,0.1724981586088192,0.5053370654873651,0.3413526740660826,8,keepA_vs_dropA
theta3,claude-opus-4-7_xhigh,1.7972651089123173,1.560748146923634,-0.2365169619886833,0.5163653571280782,-0.4580418858928566,8,keepA_vs_dropA
theta_norm,claude-opus-4-7_xhigh,2.6844538230685933,2.6127943468847468,-0.0716594761838465,0.2070978204029777,-0.3460175295153234,8,keepA_vs_dropA
theta1,claude-opus-4-8_high,1.2719315729904426,1.280671186851766,0.0087396138613233,0.5094150342073024,0.0171561757593649,7,keepA_vs_dropA
theta2,claude-opus-4-8_high,1.3254740442568296,1.5679251725961203,0.2424511283392909,0.5893411369170112,0.4113935260104404,7,keepA_vs_dropA
theta3,claude-opus-4-8_high,1.9096447851313971,1.598123591713306,-0.3115211934180915,0.6304983936854703,-0.4940872118597285,7,keepA_vs_dropA
theta_norm,claude-opus-4-8_high,2.8250532434251863,2.7547837621733944,-0.0702694812517918,0.2375836417645711,-0.2957673378936756,7,keepA_vs_dropA
theta1,claude-opus-4-8_low,1.1908904025455815,1.199155291274089,0.0082648887285075,0.5079708520550288,0.0162703995614538,5,keepA_vs_dropA
theta2,claude-opus-4-8_low,1.243599253244142,1.471684865143996,0.228085611899854,0.5824688240168333,0.3915842402120775,5,keepA_vs_dropA
theta3,claude-opus-4-8_low,1.8272168889187832,1.5062369461716876,-0.3209799427470958,0.6272233187343543,-0.511747464036871,5,keepA_vs_dropA
theta_norm,claude-opus-4-8_low,2.6961132546317197,2.600420134521422,-0.0956931201102975,0.2512721292472673,-0.3808345971237008,5,keepA_vs_dropA
theta1,claude-opus-4-8_max,1.3606263732294896,1.3673664435586426,0.0067400703291529,0.4798303876329173,0.0140467767420958,21,keepA_vs_dropA
theta2,claude-opus-4-8_max,1.415844633324962,1.6465902494057325,0.2307456160807701,0.5543685077953691,0.4162314648759666,21,keepA_vs_dropA
theta3,claude-opus-4-8_max,1.9748745028040096,1.6722839341805016,-0.3025905686235082,0.5993802305438019,-0.5048390874503415,21,keepA_vs_dropA
theta_norm,claude-opus-4-8_max,2.937106140215675,2.865854631184085,-0.0712515090315899,0.2091109923205921,-0.3407353589635922,21,keepA_vs_dropA
theta1,claude-opus-4-8_medium,1.2528843431496886,1.2597743120820155,0.0068899689323269,0.490437138917086,0.0140486280209945,6,keepA_vs_dropA
theta2,claude-opus-4-8_medium,1.3006908554642995,1.5104169491578,0.2097260936935001,0.565833982034409,0.3706495197397784,6,keepA_vs_dropA
theta3,claude-opus-4-8_medium,1.8680618652814769,1.5585871030466816,-0.3094747622347953,0.6056112981835692,-0.5110122006689994,6,keepA_vs_dropA
theta_norm,claude-opus-4-8_medium,2.7672624758918083,2.669793267474273,-0.0974692084175354,0.2430444394949752,-0.4010345129477878,6,keepA_vs_dropA
theta1,claude-opus-4-8_none,1.0695279658232797,1.1317112522071564,0.0621832863838769,0.5103160147121859,0.121852508232468,2,keepA_vs_dropA
theta2,claude-opus-4-8_none,1.1499463911118326,1.397899804080087,0.2479534129682543,0.5649316618915912,0.4389086852346327,2,keepA_vs_dropA
theta3,claude-opus-4-8_none,1.6401987277293306,1.3956886269009068,-0.2445101008284238,0.6135977810798695,-0.3984859599689409,2,keepA_vs_dropA
