,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta_zsn_t_zerosum__[0, 322]",0.14381,0.217708,-0.267795,0.544253,0.000589,0.000894,146392.301462,50611.41888,1.000156
"theta_zsn_t_zerosum__[0, 323]",-0.165967,0.788281,-1.677523,1.323398,0.00218,0.003247,131704.827941,60551.801539,1.000124
"theta_zsn_t_zerosum__[0, 324]",-2.490213,0.222625,-2.915515,-2.078292,0.000654,0.000843,119740.70415,60468.745135,1.000042
"theta_zsn_t_zerosum__[0, 325]",-2.088877,0.208982,-2.485118,-1.697333,0.000593,0.000851,127650.918304,58173.647008,1.000128
"theta_zsn_t_zerosum__[0, 326]",-1.558457,0.255041,-2.051919,-1.094124,0.000727,0.000999,126738.314618,62396.877633,0.999989
"theta_zsn_t_zerosum__[0, 327]",-0.947782,0.115924,-1.168298,-0.733117,0.000344,0.000474,117861.496404,56959.92614,1.000074
"theta_zsn_t_zerosum__[0, 328]",0.265957,0.10037,0.075153,0.452248,0.000262,0.00041,146748.098802,60015.767409,1.000114
"theta_zsn_t_zerosum__[0, 329]",-2.520466,0.205773,-2.916279,-2.143957,0.000629,0.000824,110973.507869,58274.661616,1.000054
"theta_zsn_t_zerosum__[0, 330]",-1.799076,0.180065,-2.138389,-1.462975,0.000585,0.000717,97612.106944,55713.255909,1.000187
"theta_zsn_t_zerosum__[0, 331]",-2.01604,0.18571,-2.36884,-1.671573,0.000563,0.000748,112266.473813,56973.78133,1.000026
"theta_zsn_t_zerosum__[0, 332]",-1.167565,0.133973,-1.416805,-0.916387,0.000418,0.000522,106528.476681,50198.980998,1.00015
"theta_zsn_t_zerosum__[0, 333]",0.75313,0.115559,0.541167,0.975786,0.000311,0.000493,143733.807131,54441.093463,1.00016
"theta_zsn_t_zerosum__[0, 334]",0.279513,0.141518,0.006599,0.533528,0.000502,0.000523,82273.283547,59260.093206,1.000061
"theta_zsn_t_zerosum__[0, 335]",0.731333,0.210022,0.332036,1.121728,0.000538,0.00091,152785.298117,56473.840132,1.000114
"theta_zsn_t_zerosum__[0, 336]",1.09711,0.063718,0.97707,1.217266,0.000308,0.000318,44733.621255,33417.009118,1.000203
"theta_zsn_t_zerosum__[0, 337]",0.484361,0.154019,0.190813,0.770518,0.000386,0.000652,161102.756427,57916.226721,0.999999
"theta_zsn_t_zerosum__[0, 338]",0.639613,0.15914,0.34238,0.939605,0.000409,0.000613,151938.574489,61914.166265,1.000128
"theta_zsn_t_zerosum__[0, 339]",0.835902,0.090944,0.662876,1.005342,0.000306,0.000312,88492.673238,62474.386379,1.000011
"theta_zsn_t_zerosum__[0, 340]",0.837119,0.057615,0.728992,0.946613,0.000257,0.000242,52449.148895,38683.738759,1.000271
"theta_zsn_t_zerosum__[0, 341]",0.258451,0.109849,0.056367,0.46902,0.000281,0.000472,152899.217198,57153.779643,1.000178
"theta_zsn_t_zerosum__[0, 342]",-0.990741,0.654404,-2.237932,0.224557,0.001662,0.002654,155092.647276,60117.016416,1.000082
"theta_zsn_t_zerosum__[0, 343]",-0.324967,0.255567,-0.815844,0.135391,0.00066,0.001032,156588.813633,61722.876704,1.000062
"theta_zsn_t_zerosum__[0, 344]",-2.576551,0.212098,-2.973232,-2.176866,0.000638,0.000803,111475.628368,61034.616753,1.000083
"theta_zsn_t_zerosum__[0, 345]",0.031126,0.887782,-1.59409,1.738135,0.002252,0.003466,155582.71659,62257.541147,1.000084
"theta_zsn_t_zerosum__[0, 346]",-1.259783,0.168947,-1.568627,-0.930476,0.000449,0.000731,142230.209391,57774.233519,1.000075
"theta_zsn_t_zerosum__[0, 347]",-1.015796,0.160035,-1.30675,-0.706843,0.000529,0.000633,94365.050951,56349.71728,1.000113
"theta_zsn_t_zerosum__[0, 348]",-1.596561,0.125017,-1.828718,-1.359549,0.000404,0.000473,95974.682276,53496.002693,1.000066
"theta_zsn_t_zerosum__[0, 349]",-1.53338,0.230755,-1.971892,-1.100218,0.000668,0.0012,122259.156188,54734.082873,1.000112
"theta_zsn_t_zerosum__[0, 350]",-2.097828,0.135201,-2.350206,-1.840504,0.000429,0.000509,100083.325097,60306.634573,1.000106
"theta_zsn_t_zerosum__[0, 351]",1.716141,0.118233,1.502127,1.942077,0.00047,0.000546,66763.315555,50929.128325,1.000212
"theta_zsn_t_zerosum__[0, 352]",-0.975457,0.066631,-1.102185,-0.852426,0.00025,0.000219,70774.870089,62651.992568,1.000064
"theta_zsn_t_zerosum__[0, 353]",0.202463,0.880064,-1.441462,1.867379,0.002195,0.003566,161031.895724,58568.435184,1.00013
"theta_zsn_t_zerosum__[0, 354]",-0.699282,0.085517,-0.86108,-0.540868,0.000252,0.000332,115575.467417,59409.688464,1.000047
"theta_zsn_t_zerosum__[0, 355]",-0.328674,0.076138,-0.472474,-0.185669,0.000219,0.000305,120608.172147,59401.841899,1.000188
"theta_zsn_t_zerosum__[0, 356]",-0.446203,0.316431,-1.021232,0.162092,0.000884,0.001443,142761.051796,53337.872794,1.000016
"theta_zsn_t_zerosum__[0, 357]",-0.829399,0.120927,-1.055656,-0.603249,0.000338,0.000477,128500.113177,58883.342737,1.000118
"theta_zsn_t_zerosum__[0, 358]",-0.310437,0.05525,-0.414538,-0.206836,0.000191,0.000183,83893.950791,65102.515522,1.000023
"theta_zsn_t_zerosum__[0, 359]",-0.256508,0.147421,-0.535022,0.01995,0.000399,0.000556,136928.497392,62988.029454,1.000031
"theta_zsn_t_zerosum__[0, 360]",-0.19617,0.065868,-0.317962,-0.070308,0.000206,0.000235,101829.7491,64229.117201,0.999995
"theta_zsn_t_zerosum__[0, 361]",-0.028389,0.059423,-0.141558,0.082177,0.000186,0.00022,102110.654804,60481.852182,1.0001
"theta_zsn_t_zerosum__[0, 362]",-0.120138,0.096745,-0.304499,0.061204,0.00026,0.000401,138617.019614,58945.513587,1.000065
"theta_zsn_t_zerosum__[0, 363]",-0.243728,0.120731,-0.466068,-0.01142,0.000328,0.000497,135878.090169,60942.853823,1.000149
"theta_zsn_t_zerosum__[0, 364]",-0.322435,0.646378,-1.52256,0.914024,0.0016,0.002646,163397.908581,59430.928349,1.000148
"theta_zsn_t_zerosum__[0, 365]",-0.243006,0.139722,-0.506728,0.019863,0.000396,0.000618,125901.965759,57732.996458,1.000011
"theta_zsn_t_zerosum__[0, 366]",0.039779,0.073738,-0.101299,0.175143,0.000224,0.000285,108713.792366,58279.098318,1.000036
"theta_zsn_t_zerosum__[0, 367]",0.053002,0.071642,-0.079658,0.190566,0.0002,0.000279,128557.489118,61173.943157,1.000038
"theta_zsn_t_zerosum__[0, 368]",0.196516,0.093172,0.017982,0.367049,0.000389,0.000352,58115.203612,53640.842716,1.000299
"theta_zsn_t_zerosum__[0, 369]",-0.034109,0.192411,-0.392791,0.335793,0.000538,0.000851,129431.918578,55872.268265,1.000198
"theta_zsn_t_zerosum__[0, 370]",0.124776,0.221598,-0.298847,0.534719,0.000557,0.001007,164797.056895,57606.496464,1.00012
"theta_zsn_t_zerosum__[0, 371]",-1.142795,0.378752,-1.849929,-0.427913,0.001999,0.00312,41625.374534,25488.958413,1.000232
"theta_zsn_t_zerosum__[0, 372]",-0.599252,0.323361,-1.210993,0.005933,0.001624,0.003124,45547.273657,26256.201629,1.000374
"theta_zsn_t_zerosum__[0, 373]",0.374995,0.100228,0.18375,0.561203,0.000287,0.00039,122305.63089,60234.056945,1.00002
"theta_zsn_t_zerosum__[0, 374]",0.290247,0.214601,-0.118831,0.692029,0.000539,0.00094,160263.73389,58474.471231,0.999975
"theta_zsn_t_zerosum__[0, 375]",0.143222,0.512999,-0.817228,1.126974,0.001434,0.002172,131728.908747,58398.069683,1.000152
"theta_zsn_t_zerosum__[0, 376]",0.372337,0.088632,0.209088,0.542797,0.000244,0.000344,131941.564669,60869.442727,1.000222
"theta_zsn_t_zerosum__[0, 377]",0.291448,0.214489,-0.12105,0.689667,0.000536,0.000969,161806.127637,57083.27989,1.000232
"theta_zsn_t_zerosum__[0, 378]",0.303638,0.251088,-0.159027,0.792911,0.000695,0.001253,134818.212157,55662.05253,1.000056
"theta_zsn_t_zerosum__[0, 379]",0.231105,0.152313,-0.062316,0.508845,0.000554,0.0007,84344.294791,51085.56411,1.000018
"theta_zsn_t_zerosum__[0, 380]",0.318347,0.21382,-0.090232,0.719775,0.00053,0.000934,164995.404032,57024.284142,1.000245
"theta_zsn_t_zerosum__[0, 381]",0.48564,0.053866,0.38585,0.588292,0.000308,0.000185,30697.117924,50355.320556,1.000458
"theta_zsn_t_zerosum__[0, 382]",0.668423,0.074764,0.525214,0.806428,0.00022,0.000276,115791.088238,62432.035848,1.000054
"theta_zsn_t_zerosum__[0, 383]",0.589713,0.144862,0.331258,0.869287,0.00044,0.00061,117971.777218,51275.508166,1.000045
"theta_zsn_t_zerosum__[0, 384]",0.415865,0.085385,0.257758,0.578707,0.000278,0.000281,94163.594019,66640.874143,1.000064
"theta_zsn_t_zerosum__[0, 385]",0.701077,0.060577,0.585543,0.814011,0.000204,0.000215,87933.487817,64508.332675,1.00002
"theta_zsn_t_zerosum__[0, 386]",0.897354,0.302313,0.358897,1.474054,0.001004,0.001559,113576.78447,51442.674928,1.00012
"theta_zsn_t_zerosum__[0, 387]",0.649479,0.209523,0.246423,1.039237,0.000513,0.0009,167297.803996,58015.013491,1.000237
"theta_zsn_t_zerosum__[0, 388]",1.540022,0.159091,1.242126,1.83816,0.000503,0.000773,108006.283003,53314.123257,1.000085
"theta_zsn_t_zerosum__[0, 389]",0.914424,0.05504,0.808805,1.016069,0.00034,0.000208,27062.518937,31071.405641,1.000633
"theta_zsn_t_zerosum__[0, 390]",1.129391,0.159467,0.84094,1.43549,0.000456,0.00065,130548.698925,56788.576205,1.000042
"theta_zsn_t_zerosum__[0, 391]",0.529716,0.646328,-0.752543,1.66692,0.001982,0.002755,115874.264535,56392.865488,1.00012
"theta_zsn_t_zerosum__[0, 392]",0.476401,0.64594,-0.80103,1.619199,0.002019,0.002861,113259.527472,54073.529172,1.00012
"theta_zsn_t_zerosum__[0, 393]",1.096788,0.049844,1.00241,1.189521,0.000226,0.00016,48836.672633,61149.193446,1.000344
"theta_zsn_t_zerosum__[0, 394]",0.362212,0.348134,-0.324739,0.978955,0.001278,0.001889,86668.350167,48636.947678,1.000068
"theta_zsn_t_zerosum__[0, 395]",0.407586,0.076511,0.262648,0.550976,0.000223,0.000295,117872.234952,61336.500412,1.000086
"theta_zsn_t_zerosum__[0, 396]",0.665146,0.116867,0.451841,0.890882,0.000312,0.000492,144785.229459,54948.960334,1.000201
"theta_zsn_t_zerosum__[0, 397]",0.301593,0.116577,0.082228,0.519729,0.000311,0.000501,141714.180808,54798.079129,1.000106
"theta_zsn_t_zerosum__[0, 398]",0.24612,0.114907,0.035963,0.470906,0.000293,0.000495,154603.401466,56674.617708,1.000106
"theta_zsn_t_zerosum__[0, 399]",0.186511,0.280372,-0.341411,0.721838,0.001444,0.00285,46474.898769,23903.028545,1.000254
"theta_zsn_t_zerosum__[0, 400]",1.224232,0.045722,1.1396,1.311625,0.00024,0.00014,36631.386263,54533.730772,1.000044
"theta_zsn_t_zerosum__[0, 401]",0.95236,0.301839,0.370585,1.51172,0.000854,0.001335,129455.783791,57602.214836,1.000086
"theta_zsn_t_zerosum__[0, 402]",1.075746,0.108144,0.874229,1.280894,0.000387,0.000373,79161.456948,61651.161724,1.000034
"theta_zsn_t_zerosum__[0, 403]",0.680822,0.636463,-0.572181,1.823384,0.002013,0.002701,108908.227352,56362.882483,1.000013
"theta_zsn_t_zerosum__[0, 404]",0.828819,0.636022,-0.404289,1.984133,0.001977,0.002813,112505.558435,55901.200324,1.000001
"theta_zsn_t_zerosum__[0, 405]",0.352243,0.138342,0.087797,0.608473,0.000357,0.000544,151925.424051,57916.301234,1.000067
"theta_zsn_t_zerosum__[0, 406]",0.551069,0.10215,0.35874,0.741878,0.000275,0.000408,140100.931679,58699.053159,1.00005
"theta_zsn_t_zerosum__[0, 407]",0.42092,0.118291,0.204622,0.650766,0.000308,0.000525,151734.2329,53370.437199,1.00013
"theta_zsn_t_zerosum__[0, 408]",0.323801,0.114804,0.115818,0.548151,0.000285,0.000482,163836.324059,57057.237722,1.000128
"theta_zsn_t_zerosum__[0, 409]",1.211323,0.058649,1.098871,1.320079,0.000451,0.000255,17883.967016,23797.260797,1.000487
"theta_zsn_t_zerosum__[0, 410]",1.085372,0.173499,0.76759,1.41125,0.0005,0.00072,130936.774561,55555.067783,1.000061
"theta_zsn_t_zerosum__[0, 411]",0.887242,0.161451,0.587921,1.196405,0.000509,0.000678,101470.76165,56361.931264,1.000059
"theta_zsn_t_zerosum__[0, 412]",0.898557,0.16771,0.592639,1.214776,0.000483,0.000729,136105.028977,55625.664063,1.000203
"theta_zsn_t_zerosum__[0, 413]",0.972711,0.133745,0.723486,1.229282,0.000393,0.000537,115720.34262,59758.227284,1.00018
"theta_zsn_t_zerosum__[0, 414]",1.112291,0.05979,1.001458,1.22703,0.000294,0.000236,44094.149174,33019.639518,1.000222
"theta_zsn_t_zerosum__[0, 415]",0.903711,0.159221,0.610105,1.203935,0.00045,0.00068,136056.659598,54883.688321,1.00005
"theta_zsn_t_zerosum__[0, 416]",0.848084,0.150729,0.574594,1.137296,0.000408,0.000633,146772.584751,54784.790617,1.000045
"theta_zsn_t_zerosum__[0, 417]",1.074258,0.178228,0.732897,1.405199,0.000491,0.000715,133183.166484,60794.032399,1.000046
"theta_zsn_t_zerosum__[0, 418]",0.046518,0.122005,-0.182525,0.278404,0.000321,0.000507,145147.402037,59004.904181,1.000061
"theta_zsn_t_zerosum__[0, 419]",-0.261727,0.648405,-1.515012,0.889533,0.001954,0.002517,119896.836564,60553.357524,0.999995
"theta_zsn_t_zerosum__[0, 420]",-0.709912,0.078706,-0.860853,-0.565944,0.000255,0.000298,96550.261306,59508.466499,1.000066
"theta_zsn_t_zerosum__[0, 421]",-0.620126,0.245746,-1.065886,-0.155334,0.000806,0.001138,107459.45413,54100.895018,1.000047
"theta_zsn_t_zerosum__[0, 422]",-0.924502,0.087988,-1.089722,-0.759325,0.00028,0.000339,99714.877922,58891.986671,1.000203
"theta_zsn_t_zerosum__[0, 423]",-1.979347,0.137821,-2.249119,-1.729724,0.000447,0.000522,96621.682255,59042.105889,1.000172
"theta_zsn_t_zerosum__[0, 424]",-0.810981,0.15969,-1.114569,-0.513673,0.000419,0.000628,145704.598534,60926.310653,1.000049
"theta_zsn_t_zerosum__[0, 425]",-0.319119,0.066025,-0.442024,-0.194547,0.000211,0.000247,98383.235427,50183.344087,1.000158
"theta_zsn_t_zerosum__[0, 426]",-1.265838,0.189962,-1.627294,-0.911307,0.000509,0.000759,139174.209482,60027.189983,1.000149
"theta_zsn_t_zerosum__[0, 427]",-1.014692,0.362342,-1.69508,-0.33018,0.001798,0.002568,44337.596106,24833.126401,1.000198
"theta_zsn_t_zerosum__[0, 428]",0.156395,0.148398,-0.126161,0.43196,0.00038,0.000625,158541.150102,56655.032406,1.000151
"theta_zsn_t_zerosum__[0, 429]",-0.566595,0.673396,-1.847054,0.669421,0.001655,0.002752,171584.216566,59320.083814,1.000304
"theta_zsn_t_zerosum__[0, 430]",0.550844,0.12319,0.323052,0.787414,0.000316,0.000494,152802.883774,58266.519043,1.000097
"theta_zsn_t_zerosum__[0, 431]",0.468992,0.115243,0.252582,0.685505,0.000296,0.000482,153428.941356,57539.516471,1.000253
"theta_zsn_t_zerosum__[0, 432]",0.226263,0.254107,-0.256407,0.678057,0.001056,0.001429,68371.559893,46058.077482,1.000069
"theta_zsn_t_zerosum__[0, 433]",-1.21336,0.120086,-1.441102,-0.989108,0.000365,0.00047,107746.419745,57374.151217,1.000059
"theta_zsn_t_zerosum__[0, 434]",0.080459,0.142645,-0.189227,0.344575,0.000429,0.000619,115050.246866,52913.356825,1.000065
"theta_zsn_t_zerosum__[0, 435]",0.280475,0.213149,-0.12476,0.680139,0.000548,0.000952,155730.004429,49661.193499,1.000284
"theta_zsn_t_zerosum__[0, 436]",0.108386,0.140387,-0.161439,0.363754,0.000416,0.000545,120190.268591,59227.730436,0.999995
"theta_zsn_t_zerosum__[0, 437]",0.542711,0.071599,0.411421,0.680749,0.00021,0.000274,116241.687226,59761.571579,1.000027
"theta_zsn_t_zerosum__[0, 438]",0.307493,0.504551,-0.677286,1.207703,0.001887,0.002354,81164.742572,52636.426186,1.000074
"theta_zsn_t_zerosum__[0, 439]",0.746338,0.078674,0.597759,0.893877,0.000233,0.000317,114765.64287,50951.321335,1.00019
"theta_zsn_t_zerosum__[0, 440]",0.864009,0.077961,0.715059,1.008056,0.000239,0.000288,106689.192046,49419.766394,1.000043
"theta_zsn_t_zerosum__[0, 441]",0.936893,0.10473,0.735966,1.130808,0.000354,0.000397,87419.138595,59366.705513,1.000104
"theta_zsn_t_zerosum__[0, 442]",1.164749,0.059386,1.053106,1.276513,0.000437,0.000243,19657.919161,23616.994739,1.000526
"theta_zsn_t_zerosum__[0, 443]",0.37542,0.221843,-0.048024,0.779456,0.000653,0.000869,121185.480888,58932.931617,1.0
"theta_zsn_t_zerosum__[0, 444]",1.254147,0.176769,0.918552,1.58626,0.000539,0.000717,108452.855638,57778.400786,1.000079
"theta_zsn_t_zerosum__[0, 445]",-1.047182,0.078399,-1.195285,-0.901532,0.00027,0.000275,84596.304176,60779.681376,1.000002
"theta_zsn_t_zerosum__[0, 446]",-1.053231,0.13174,-1.300408,-0.804233,0.000414,0.000525,103992.930028,56418.036194,0.999999
"theta_zsn_t_zerosum__[0, 447]",-0.954384,0.096937,-1.137064,-0.773684,0.000279,0.000369,121462.826516,60737.377878,1.000059
"theta_zsn_t_zerosum__[0, 448]",-1.231981,0.233088,-1.667207,-0.791594,0.000662,0.000931,127265.286373,58740.896513,1.000033
"theta_zsn_t_zerosum__[0, 449]",-0.582314,0.089805,-0.758183,-0.419582,0.000258,0.000354,122222.890708,59710.370545,1.000087
"theta_zsn_t_zerosum__[0, 450]",-0.617896,0.088038,-0.78147,-0.452525,0.000259,0.000334,115954.095998,60306.28913,1.000072
"theta_zsn_t_zerosum__[0, 451]",-0.711491,0.055284,-0.816448,-0.608243,0.000203,0.000186,74563.511553,63394.575378,1.000077
"theta_zsn_t_zerosum__[0, 452]",-0.504282,0.088841,-0.675106,-0.340755,0.000256,0.00035,120903.455375,59208.357835,1.000016
"theta_zsn_t_zerosum__[0, 453]",-0.042819,0.896362,-1.71398,1.657346,0.002237,0.003682,160845.037726,58692.436793,1.000138
"theta_zsn_t_zerosum__[0, 454]",-0.542801,0.13819,-0.807213,-0.287889,0.000415,0.00047,110976.27198,67715.932311,1.000107
"theta_zsn_t_zerosum__[0, 455]",-0.434936,0.054469,-0.535454,-0.331973,0.000187,0.000197,84543.589409,60254.108922,1.000097
"theta_zsn_t_zerosum__[0, 456]",0.146647,0.05978,0.034096,0.259631,0.000183,0.000218,106279.245951,62121.494711,1.000051
"theta_zsn_t_zerosum__[0, 457]",0.074516,0.072526,-0.05997,0.211954,0.000235,0.000253,94980.104086,65876.886362,1.000113
"theta_zsn_t_zerosum__[0, 458]",-0.308555,0.075915,-0.454061,-0.169397,0.000233,0.000288,106969.388248,59272.973595,1.000095
"theta_zsn_t_zerosum__[0, 459]",0.089312,0.049821,-0.005904,0.181108,0.000173,0.000174,83027.498117,61410.988282,1.000048
"theta_zsn_t_zerosum__[0, 460]",-0.356712,0.225038,-0.784456,0.048021,0.000713,0.000931,109517.857712,58227.136365,1.000096
"theta_zsn_t_zerosum__[0, 461]",-0.308086,0.076815,-0.451879,-0.162648,0.00022,0.000291,121883.497283,62187.212394,1.000015
"theta_zsn_t_zerosum__[0, 462]",-0.299056,0.049584,-0.393882,-0.207136,0.000174,0.000167,81258.544925,65266.545007,1.000109
"theta_zsn_t_zerosum__[0, 463]",-0.35605,0.056536,-0.46048,-0.248105,0.00019,0.000204,88684.354591,61208.068736,1.000056
"theta_zsn_t_zerosum__[0, 464]",-0.363264,0.307092,-0.927893,0.2292,0.001728,0.003532,44565.339316,17500.249025,1.0006
"theta_zsn_t_zerosum__[0, 465]",-0.550101,0.063893,-0.671182,-0.43128,0.000204,0.000231,98273.091224,61588.208389,1.000063
"theta_zsn_t_zerosum__[0, 466]",-1.064764,0.366913,-1.758414,-0.37417,0.001788,0.002515,46846.479565,26513.888548,1.000169
"theta_zsn_t_zerosum__[0, 467]",0.954356,0.0544,0.851514,1.056128,0.000527,0.000243,11134.89883,14963.816236,1.001332
"theta_zsn_t_zerosum__[0, 468]",0.902141,0.231816,0.468523,1.338013,0.000621,0.000981,144101.203034,56308.294727,1.000164
"theta_zsn_t_zerosum__[0, 469]",0.816779,0.075082,0.675355,0.958291,0.000232,0.000282,105303.687045,58655.84937,1.000003
"theta_zsn_t_zerosum__[0, 470]",0.240763,0.098052,0.057235,0.427003,0.00025,0.000407,153947.886418,57043.314966,1.000136
"theta_zsn_t_zerosum__[0, 471]",0.9305,0.060786,0.814757,1.04446,0.000216,0.000213,79122.196625,62987.00008,1.000245
"theta_zsn_t_zerosum__[0, 472]",0.256952,0.215379,-0.148643,0.665217,0.000546,0.000957,159976.368299,56128.52665,1.000234
"theta_zsn_t_zerosum__[0, 473]",0.639097,0.132724,0.389483,0.891644,0.00034,0.000577,152324.751248,58135.643358,0.999983
"theta_zsn_t_zerosum__[0, 474]",0.76503,0.167798,0.447955,1.078681,0.00044,0.000696,146390.930789,58873.206334,1.000154
"theta_zsn_t_zerosum__[0, 475]",0.707186,0.074628,0.564987,0.844237,0.001832,0.001601,2013.830347,1106.508527,1.004631
"theta_zsn_t_zerosum__[0, 476]",0.184718,0.531102,-0.835123,1.126837,0.00162,0.002262,128499.740954,56165.519132,1.000086
"theta_zsn_t_zerosum__[0, 477]",0.47006,0.081675,0.318283,0.624568,0.000231,0.000315,126760.488717,58743.352461,1.000154
"theta_zsn_t_zerosum__[0, 478]",0.293455,0.113791,0.081141,0.508556,0.000297,0.000496,147399.049722,57581.272404,1.000181
"theta_zsn_t_zerosum__[0, 479]",0.551959,0.089886,0.3834,0.719948,0.000264,0.000322,116604.789447,63869.704989,1.00014
"theta_zsn_t_zerosum__[0, 480]",0.405677,0.067905,0.278649,0.534745,0.000256,0.000264,70796.647511,40292.913097,1.000236
"theta_zsn_t_zerosum__[0, 481]",0.000368,0.106776,-0.198191,0.205091,0.000278,0.000443,149267.302778,58083.603823,1.000153
"theta_zsn_t_zerosum__[0, 482]",0.237924,0.083624,0.08477,0.397702,0.000279,0.000295,90220.314022,62468.543359,1.000179
"theta_zsn_t_zerosum__[0, 483]",-0.247727,0.131696,-0.500684,-0.004965,0.00036,0.000516,136186.874989,58405.614025,1.000081
"theta_zsn_t_zerosum__[0, 484]",0.103725,0.21388,-0.303438,0.487796,0.000683,0.001081,115266.960894,51520.966381,1.000037
"theta_zsn_t_zerosum__[0, 485]",1.005835,0.073557,0.867697,1.143536,0.000642,0.000994,18729.204873,5867.87677,1.001062
"theta_zsn_t_zerosum__[0, 486]",1.213351,0.084462,1.052997,1.372255,0.000281,0.000301,90535.536086,62965.012752,1.00002
"theta_zsn_t_zerosum__[0, 487]",0.806238,0.077552,0.65981,0.951336,0.000267,0.000273,84201.427872,62113.066309,0.999979
"theta_zsn_t_zerosum__[0, 488]",0.439771,0.15836,0.143727,0.740985,0.000411,0.000727,151287.366592,54895.749801,1.000212
"theta_zsn_t_zerosum__[0, 489]",0.764674,0.10872,0.562833,0.96986,0.000304,0.000446,132456.272956,56959.066607,1.000129
"theta_zsn_t_zerosum__[0, 490]",0.122524,0.079598,-0.026952,0.272811,0.00022,0.000311,132347.588073,61417.173941,1.000088
"theta_zsn_t_zerosum__[0, 491]",0.867528,0.071563,0.734485,1.004211,0.000241,0.000261,88236.7073,62289.048922,1.00006
"theta_zsn_t_zerosum__[0, 492]",0.890431,0.14266,0.62356,1.160091,0.000389,0.0006,134808.75194,58430.451059,1.000302
"theta_zsn_t_zerosum__[0, 493]",0.896614,0.109176,0.695703,1.107126,0.000309,0.000445,124854.608194,54321.02808,1.000147
"theta_zsn_t_zerosum__[0, 494]",0.940336,0.182073,0.607193,1.296404,0.00052,0.000852,125292.961216,56393.663579,1.000176
"theta_zsn_t_zerosum__[0, 495]",1.064682,0.092003,0.893322,1.238568,0.000285,0.000341,104572.923241,60343.778284,1.000065
"theta_zsn_t_zerosum__[0, 496]",0.656315,0.107381,0.459073,0.864514,0.000287,0.000446,142694.178084,54265.501272,1.00017
"theta_zsn_t_zerosum__[0, 497]",1.02519,0.096171,0.842934,1.205695,0.000281,0.000383,118205.772552,58079.730047,0.999971
"theta_zsn_t_zerosum__[0, 498]",0.49157,0.108041,0.288765,0.69397,0.000315,0.000406,118503.668183,61213.789758,1.000115
"theta_zsn_t_zerosum__[0, 499]",0.881277,0.070019,0.751952,1.014724,0.00023,0.00025,93094.080071,63059.771095,1.000109
"theta_zsn_t_zerosum__[0, 500]",1.202764,0.061619,1.086585,1.317923,0.000258,0.00028,57647.646444,40240.944526,1.000382
"theta_zsn_t_zerosum__[0, 501]",1.02247,0.103865,0.827544,1.218574,0.000304,0.000412,116995.447749,59105.038566,1.000146
"theta_zsn_t_zerosum__[0, 502]",0.662833,0.473473,-0.233116,1.557973,0.002121,0.002048,50142.799917,51464.283149,1.000372
"theta_zsn_t_zerosum__[0, 503]",1.365916,0.075271,1.228515,1.511053,0.000302,0.000558,62345.742175,49181.211031,1.00043
"theta_zsn_t_zerosum__[0, 504]",1.208293,0.100311,1.02391,1.400986,0.000301,0.000388,111301.333333,61250.038669,1.00007
"theta_zsn_t_zerosum__[0, 505]",0.904458,0.203876,0.508674,1.281072,0.000541,0.000864,143493.523213,57545.953712,1.000048
"theta_zsn_t_zerosum__[0, 506]",1.426344,0.24393,0.974798,1.889749,0.000666,0.001051,144282.174172,56567.46741,1.000119
"theta_zsn_t_zerosum__[0, 507]",1.192343,0.071946,1.05816,1.329516,0.000269,0.000254,72178.135229,60751.498602,1.000155
"theta_zsn_t_zerosum__[0, 508]",0.759277,0.132076,0.520087,1.01534,0.000367,0.000532,136114.768217,57699.958118,1.000054
"theta_zsn_t_zerosum__[0, 509]",1.154393,0.171208,0.833575,1.470801,0.000473,0.000734,144136.251333,56081.383118,1.000034
"theta_zsn_t_zerosum__[0, 510]",0.442782,0.105247,0.241626,0.636686,0.000284,0.000432,138775.095471,57198.339107,0.999998
"theta_zsn_t_zerosum__[0, 511]",1.257475,0.115507,1.039943,1.473435,0.000371,0.000435,97138.657906,63138.749454,1.00005
"theta_zsn_t_zerosum__[0, 512]",1.357139,0.051757,1.258372,1.4535,0.000425,0.000169,14867.214324,28713.767785,1.001294
"theta_zsn_t_zerosum__[0, 513]",0.802878,0.113955,0.587235,1.016078,0.000303,0.000463,144123.767346,57463.724276,1.000118
"theta_zsn_t_zerosum__[0, 514]",-0.194872,0.614011,-1.362296,0.961391,0.001752,0.002598,125693.411222,60568.667114,1.000125
"theta_zsn_t_zerosum__[0, 515]",0.023374,0.100132,-0.167048,0.210178,0.000258,0.000413,150530.262022,57598.988947,1.000078
"theta_zsn_t_zerosum__[0, 516]",0.86377,0.282283,0.323729,1.355089,0.001,0.001504,98940.932352,46847.572336,1.000111
"theta_zsn_t_zerosum__[0, 517]",0.911048,0.062714,0.793591,1.029155,0.000241,0.000355,68836.051795,46484.420491,1.000364
"theta_zsn_t_zerosum__[0, 518]",0.771215,0.072223,0.637126,0.907432,0.001224,0.000978,4208.957964,3095.191752,1.002269
"theta_zsn_t_zerosum__[0, 519]",0.42818,0.119102,0.205643,0.654198,0.000312,0.000505,147849.654122,58392.161852,1.000091
"theta_zsn_t_zerosum__[0, 520]",0.028841,0.107074,-0.179121,0.225074,0.000292,0.000443,136039.303728,56535.778371,1.000082
