axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.7455921284729394,0.6630271802984625,0.8385448173973368,1.0
axis2,0.7455921284729394,0.6630271802984625,0.8385448173973368,1.0
axis3,0.7455921284729394,0.6630271802984625,0.8385448173973368,
