axis,benchmark,category,loading_median,hdi_low,hdi_high,sign_confident,method
axis1,VPCT,,2.8405794970351232,2.0475687674006497,3.578048974786395,True,varimax
axis1,OTIS Mock AIME 2024-2025,,2.3936196997769743,2.0264484086620955,2.7263805022793517,True,varimax
axis1,ARC-AGI-2,,1.976889759327497,1.0602521343157316,2.899073875546708,True,varimax
axis1,MATH Level 5,,1.8259104523156382,1.5396607588066042,2.0951752733886386,True,varimax
axis1,Chess Puzzles,,1.6210220979469283,1.1399273740962574,2.114036459377459,True,varimax
axis1,ARC-AGI,,1.517254444181787,0.8658367317061368,2.0971361360128147,True,varimax
axis1,CritPt,,1.4336454032988692,0.9404263488467558,1.8587757050137113,True,varimax
axis1,GPQA Diamond Chemistry,,1.3771674057096255,1.0177882572440007,1.7488981526522993,True,varimax
axis1,FrontierMath,,1.332960745980163,0.9743995874803622,1.625661071259061,True,varimax
axis1,GPQA Main Chemistry,,1.3133034085699964,0.9561411353742767,1.63530178424605,True,varimax
axis1,FrontierMath Tier 4,,1.245226732270007,0.6248380078111694,1.78027509356092,True,varimax
axis1,GPQA Diamond,,1.2110255802494858,1.0322865762677826,1.3721563192201967,True,varimax
axis1,SimpleQA Verified,,1.148424641061472,0.7506643108723398,1.5488508391937714,True,varimax
axis1,BioLP-bench,,1.0899939217995822,0.7689047057305768,1.3997357165098854,True,varimax
axis1,VisualToolBench,,1.089815880045544,0.7188364582939204,1.398997797949691,True,varimax
axis1,Fiction.LiveBench,,1.0887765107061984,0.48774792440047376,1.6897885010583558,True,varimax
axis1,Humanity's Last Exam,,1.050034667162882,0.7765576913571246,1.2781474136887678,True,varimax
axis1,EnigmaEval,,1.0217991889084743,0.675316903127113,1.3159310992181479,True,varimax
axis1,Aider Polyglot,,0.9196458729723092,0.40033937984113027,1.4427081867033646,True,varimax
axis1,APEX Agents,,0.8713823851794777,0.42461284187277326,1.2921283721808907,True,varimax
axis1,MMLU Pro Chemistry,,0.8315773357444796,0.5001840931955823,1.1116837297202788,True,varimax
axis1,MultiNRC,,0.8047043910732051,0.4871610804227219,1.0811925488571745,True,varimax
axis1,TerminalBench,,0.7745803498025705,0.3294975943563388,1.2556980748837065,True,varimax
axis1,The Agent Company,,0.7516384612496622,0.1363654723365578,1.361988878668156,True,varimax
axis1,GPQA Main Biology,,0.7327716801088633,0.4319930806404464,1.0244949933118452,True,varimax
axis1,SimpleBench,,0.6921063520419273,0.2753132214763241,1.1293130437104049,True,varimax
axis1,LiveBench,,0.6782363921423258,0.5126339608079507,0.822413368360598,True,varimax
axis1,LAB-Bench SeqQA,,0.6620136838889644,0.46698786731180736,0.8727555019944174,True,varimax
axis1,GPQA Diamond Biology,,0.6293250296468953,0.28649022384125566,0.9679865051927875,True,varimax
axis1,CursorBench,,0.615283044013538,0.2757577771182821,0.9536853332036632,True,varimax
axis1,WeirdML,,0.5979710917925459,0.3490403734800888,0.8080343316680947,True,varimax
axis1,CAD-Eval,,0.570358460200755,0.11635029933314998,1.0359794491480008,True,varimax
axis1,LAB-Bench Cloning,,0.5584058982357819,0.16476095744877786,0.9090367581214696,True,varimax
axis1,WMDP Chemistry,,0.5063710221492527,0.20938954569718218,0.7433883375704101,True,varimax
axis1,MMLU Chemistry,,0.48198826680149465,0.29546960795039023,0.6635914935121684,True,varimax
axis1,LAB-Bench Protocol,,0.4492203028635541,0.20375536025765104,0.6549140425761806,True,varimax
axis1,MCP Atlas,,0.4439291055959231,0.027288029456721933,0.833966970637081,True,varimax
axis1,SEAL Instruction Following,,0.437976404618175,0.1984305229841267,0.6958515557662185,True,varimax
axis1,MMLU Pro Biology,,0.41166274293640315,0.10859287568117233,0.6755988857741524,True,varimax
axis1,SEAL Tool Use (Enterprise),,0.38458132981410015,0.15255179222479662,0.5899781077578804,True,varimax
