country,variant,n_candidates,n_record_setters,record_setters,eci_slope_median,eci_slope_hdi_low,eci_slope_hdi_high,eci_slope_hdi95_low,eci_slope_hdi95_high,last_common_obs_date,gap_at_last_common_eci_median,gap_hdi_low,gap_hdi_high,gap_hdi95_low,gap_hdi95_high,lag_months_median,lag_hdi_low,lag_hdi_high,lag_hdi95_low,lag_hdi95_high,lag_nan_fraction
US,informed,328,21,gpt2-xl;davinci-002;gpt-4-0314;gpt-4-turbo;gpt-4-1106-preview;gpt-4o-2024-05-13;claude-3-5-sonnet-20240620;o1-preview;o1-preview-2024-09-12;o1-2024-12-17_unknown;o1-2024-12-17_medium;gemini-2.5-pro-exp-03-25;o3-2025-04-16_medium;gpt-5-2025-08-07_high;gpt-5-pro-2025-10-06_unknown;gpt-5.2-pro-2025-12-11_xhigh;gpt-5.3-codex_xhigh;gemini-3-deep-think-preview;gpt-5.4-pro-2026-03-05_xhigh;claude-mythos-preview-early;gpt-5.5-pro-pre-release_xhigh,21.901036395466022,18.642118478407586,23.846444526726255,14.365430585325733,30.450882417455446,2026-04-23,14.408997689863178,11.75229397156211,16.042144450166756,8.744890502925942,21.79283318035325,,,,,,
CN,informed,78,19,qwen2-72b-instruct;qwen2.5-32b-instruct;qwen2.5-72b-instruct;Qwen2.5-Coder-32B-Instruct;DeepSeek-V3;DeepSeek-R1;QwQ-32B;MiniMax-M1-80k;Qwen3-235B-A22B-Thinking-2507;qwen3-max-2025-09-23;kimi-k2-thinking-turbo;deepseek-reasoner;qwen3.5-flash;qwen3.6-plus;glm-5.1;kimi-k2.6;qwen3.7-max;glm-5.2_unknown;kimi-k3_unknown,20.823565622267047,17.76986379751839,22.195178608867263,14.855142698342371,28.609146377119234,2026-04-23,14.408997689863178,11.75229397156211,16.042144450166756,8.744890502925942,21.79283318035325,8.309244480581176,7.09508280473918,9.37503803981852,5.158890267441506,11.705576610956786,0.0
US,sota_exempt,330,24,gpt2-xl;davinci-002;gpt-4-0314;gpt-4-1106-preview;gpt-4o-2024-05-13;claude-3-5-sonnet-20240620;o1-mini-2024-09-12_medium;o1-mini-2024-09-12_high;o1-preview-2024-09-12;o1-2024-12-17_unknown;o1-2024-12-17_medium;gemini-2.5-pro-exp-03-25;o3-2025-04-16_high;o3-2025-04-16_medium;gpt-5-2025-08-07_high;gpt-5-pro-2025-10-06_unknown;gpt-5.2-2025-12-11_xhigh;gpt-5.2-pro-2025-12-11_xhigh;gpt-5.3-codex_xhigh;gemini-3-deep-think-preview;gpt-5.4-pro-2026-03-05_xhigh;claude-mythos-preview-early;gpt-5.5-pro_xhigh;gpt-5.5-pro-pre-release_xhigh,21.837371363262427,19.01409093202892,23.919809037282842,15.241054328443692,30.450674362172062,2026-04-23,14.18260688109676,11.430237581576444,15.319673561927928,8.783293548115394,20.639190838246183,,,,,,
CN,sota_exempt,78,19,qwen2-72b-instruct;qwen2.5-32b-instruct;qwen2.5-72b-instruct;Qwen2.5-Coder-32B-Instruct;DeepSeek-V3;DeepSeek-R1;QwQ-32B;MiniMax-M1-80k;Qwen3-235B-A22B-Thinking-2507;qwen3-max-2025-09-23;kimi-k2-thinking-turbo;deepseek-reasoner;qwen3.5-flash;qwen3.6-plus;glm-5.1;kimi-k2.6;qwen3.7-max;glm-5.2_unknown;kimi-k3_unknown,20.823565622267047,17.76986379751839,22.195178608867263,14.855142698342371,28.609146377119234,2026-04-23,14.18260688109676,11.430237581576444,15.319673561927928,8.783293548115394,20.639190838246183,8.174268614987929,7.068767239850513,9.080671126790497,5.387619469992418,11.194735683107297,0.0
