axis,benchmark,category,loading_median,hdi_low,hdi_high
axis1,ARC-AGI-2,Core AGI Progress,4.6250703384071326,2.060939914790802,5.3817891719679585
axis1,OTIS Mock AIME 2024-2025,High End Math Reasoning,3.2695601187041072,1.8845034967313523,3.8222521443916846
axis1,VPCT,Multimodal Understanding,3.059716968474246,0.12481111444783198,4.230011463190898
axis1,ARC-AGI,Core AGI Progress,2.9926129752683703,1.427100267228001,3.4924763963833407
axis1,FrontierMath Tier 4,High End Math Reasoning,2.6807750112128303,0.49060512497875924,3.207417350465312
axis1,MATH Level 5,High End Math Reasoning,2.4993772835509507,1.2795770512259108,2.946992929725743
axis1,CritPt,Domain Specific Questions,2.4153803241218794,1.2209549838937255,2.951201558900032
axis1,FrontierMath,High End Math Reasoning,2.1826530554710724,0.37893133105202176,2.557364940652343
axis1,Chess Puzzles,General Reasoning,2.039208795016072,0.8138332429611222,2.651649098067215
axis1,Cybench,Agentic Computer Use,1.9177553874279425,0.14837840913702163,2.531177652234669
axis1,TerminalBench,Agentic Computer Use,1.723088218795325,0.3566205143813647,2.172310963769816
axis1,GSO-Bench,Autonomous SWE,1.694918830524847,0.18852638737791488,2.269825544544959
axis1,GPQA Main Chemistry,Chemistry,1.6727590381470954,0.8947054362707152,2.269045296093087
axis1,GPQA Diamond Chemistry,Chemistry,1.6454082216375947,0.7663012550430573,2.3375357800096475
axis1,Aider Polyglot,Autonomous SWE,1.5728366934557012,0.08976711132283177,2.1568889425095428
axis1,The Agent Company,Agentic Computer Use,1.5660625117282327,0.16334614389585284,2.3323620794924143
axis1,APEX Agents,Core AGI Progress,1.5392026063108473,0.5778673653653366,2.0595629173312386
axis1,VisualToolBench,Multimodal Understanding,1.500247691599312,0.6481629262176309,1.9831720368968362
axis1,SWE-Bench Pro (Private),Autonomous SWE,1.4854623235782536,0.26865150445068176,1.910277422268654
axis1,GPQA Diamond,Domain Specific Questions,1.380980941880574,0.5762249830497475,1.6627914913173654
axis1,Humanity's Last Exam,Domain Specific Questions,1.3749807880988891,0.8670777443203543,1.6823263649195197
axis1,CursorBench,Autonomous SWE,1.3516224278251823,0.4846318864774667,1.790545888239084
axis1,Remote Labor Index,Core AGI Progress,1.3169086715702727,0.11548990370942036,1.8732061995668015
axis1,BioLP-bench,Biology,1.146906681753984,0.317868938820062,1.780879555431578
axis1,CAD-Eval,Multimodal Understanding,1.1466154384489908,0.07808495923309479,1.9410398163274243
axis1,WeirdML,Autonomous SWE,1.1058426971991264,0.3194899063506555,1.316568026903837
axis1,MCP Atlas,Agentic Computer Use,1.0685256655183406,0.3228098031342243,1.539405816130951
axis1,OS World (Screenshot),Agentic Computer Use,1.0513328745030481,-0.36235268004525156,2.0573130664302215
axis1,OS World 2,Agentic Computer Use,1.0423933722278882,-0.6744848710362227,2.273561036392797
axis1,EnigmaEval,General Reasoning,0.9824565622573637,0.3318132595547133,1.4283645714567799
axis1,ExploitBench,Agentic Computer Use,0.9753954767082805,-0.7025462008346843,1.9823198282532648
axis1,FrontierCode,Autonomous SWE,0.958621425051603,-0.4591891174239455,1.982838597638003
axis1,PostTrainBench,Autonomous SWE,0.9321376981731558,-0.07102185617983024,1.3786689075659473
axis1,LAB-Bench SeqQA,Biology,0.8959472261799697,0.3335898433803862,1.2180079835214428
axis1,MMLU Pro Chemistry,Chemistry,0.8663714237889195,0.2206891587657655,1.4575724424649987
axis1,GPQA Main Biology,Biology,0.8570656475922749,0.08756685353843843,1.3510879231187929
axis1,Fiction.LiveBench,Advanced Language and Writing,0.8385063949550324,-0.2345845820667779,1.8581985549547813
axis1,MMLU Chemistry,Chemistry,0.7513917626365103,0.36672607491277137,1.0498208908188866
axis1,LiveBench,Core AGI Progress,0.7387713300414522,0.40761420315805097,1.0005486489448998
axis1,METR Time Horizons,Autonomous SWE,0.7351524090489632,0.19154792581268262,0.9396124068361704
axis1,GPQA Diamond Biology,Biology,0.727916892278244,0.08345388489727883,1.2304961385838376
axis1,SWE-Bench Verified,Autonomous SWE,0.7275321516698321,0.11652994308460214,1.0262366572121624
axis1,MultiNRC,Advanced Language and Writing,0.651318974905905,0.22286118648346673,1.0106924616108544
axis1,SWE-Bench Pro,Autonomous SWE,0.6450820889613853,-0.2673001453455882,1.261814986239019
axis1,SimpleBench,General Reasoning,0.6219620747237742,0.04707492584027973,1.227956442179838
axis1,CL-Bench Life,Domain Specific Questions,0.6008135098031213,-0.19072774201029496,1.152718998445754
axis1,SciCode,Autonomous SWE,0.595318863856303,0.1737286056527449,0.7170559978017739
axis1,CL-Bench,Domain Specific Questions,0.4910909222727987,0.08041365678113357,0.847956581693505
axis1,SEAL Tool Use (Enterprise),Agentic Computer Use,0.4229250095819071,-0.041526276813303876,0.819336721692065
axis1,MMLU Pro Biology,Biology,0.4124545757016598,-0.13051874525996682,0.9401082674547657
axis1,SEAL Instruction Following,Advanced Language and Writing,0.4122891667843097,-0.08298240832099145,0.7840805201589572
axis1,LAB-Bench LitQA2,Biology,0.357466161424835,0.03161789582391138,0.6326143773750879
axis1,SimpleQA Verified,Domain Specific Questions,0.32499684296766596,-0.2472107942848697,0.9922820711694205
axis1,WMDP Chemistry,Chemistry,0.2993420156485117,-0.11814255132838225,0.8272062548302246
axis1,MultiChallenge,Advanced Language and Writing,0.2938561041143365,-0.11438497642301962,0.6816149747134697
axis1,MMLU Biology,Biology,0.26697126302494967,-0.026141933473063695,0.5334769344069196
axis1,PRBench Finance,Domain Specific Questions,0.2545447669099603,-0.09741912498444306,0.5059551586864987
axis1,LAB-Bench Protocol,Biology,0.25382055262991265,-0.16379077698146685,0.6511022063080023
axis1,AudioMultiChallenge,Multimodal Understanding,0.24307539672045064,-0.4617733522089712,0.849017226752322
axis1,LAB-Bench Cloning,Biology,0.23924990603004676,-0.49675751568421894,0.9506296056157941
axis1,TutorBench,Advanced Language and Writing,0.2332172129714071,0.021327418262860658,0.42829706794928973
axis1,PRBench Legal,Domain Specific Questions,0.21315483877710495,-0.08872756118843879,0.4592747651914396
axis1,Visual Task Assessment (VISTA),Multimodal Understanding,0.20944759948662728,0.01894289560598234,0.42123735610392765
axis1,DeepResearchBench,Agentic Computer Use,0.19148916461177057,-0.20403490384323764,0.531185373258868
axis1,LAMBADA,General Reasoning,0.18566976779458047,-0.06069452602482811,0.4104745625227929
axis1,ForecastBench,General Reasoning,0.14690276861756424,-0.1621838435979665,0.44705525116638456
axis1,BALROG,General Reasoning,0.11388852480651016,-0.33421330349896267,0.5814686383462997
axis1,WMDP Biology,Biology,0.11143648804129591,-0.2558959613906503,0.4880025422063179
axis1,TriviaQA,Domain Specific Questions,0.11038116947538362,-0.1405537726997024,0.463632135420288
axis1,Video-MME,Multimodal Understanding,0.08014242003141378,-0.3776949712423253,0.6420801655210508
axis1,GeoBench,Multimodal Understanding,-0.06600428533673382,-0.6367663309920071,0.6369919408679221
axis1,Lech Mazur Writing,Advanced Language and Writing,-0.08819939237773516,-0.49729048403023857,0.3806220364589281
axis1,PIQA,General Reasoning,-0.11570691081647627,-0.22038498527543962,0.3873110768761774
axis1,WinoGrande,General Reasoning,-0.19751299633100275,-0.3940117184046332,0.8830630663027967
axis1,HellaSwag,General Reasoning,-0.22227300591337995,-0.4167073920784108,0.8819080968935448
axis1,SuperGLUE,General Reasoning,-0.3384737148852489,-0.9920989431159661,0.9899920749720448
axis1,BoolQ,General Reasoning,-0.41379687936584575,-0.65006901553667,0.8901667646272908
axis1,CSQA2,General Reasoning,-0.4351310412309304,-1.6777695493277498,1.8367811577484765
axis1,ScienceQA,Domain Specific Questions,-0.4604209406224715,-1.1696347082854497,0.5926448165475666
axis1,MMLU,Domain Specific Questions,-0.5100911499164396,-0.7631830180904898,1.0975225754996125
axis1,BIG-Bench Hard (BBH),Domain Specific Questions,-0.8086896409774071,-1.1136407611922565,1.5853057754890518
axis1,GSM8K,Domain Specific Questions,-0.9038012714535628,-1.2885073877332474,1.8591006687772194
axis1,Adversarial NLI,General Reasoning,-1.1607611597328331,-1.873852538234492,1.7293140462224272
axis1,OpenBookQA,Domain Specific Questions,-1.304262793764941,-1.5921337836736453,1.5808408375129934
axis1,ARC (AI2),Domain Specific Questions,-1.4249822784334905,-1.725103370068085,1.8969504995836166
axis2,ARC (AI2),Domain Specific Questions,2.572804388877109,-0.43483319678680377,2.990459576849955
axis2,GSM8K,Domain Specific Questions,2.400757675446524,0.018873436765154336,2.935878067353518
axis2,Adversarial NLI,General Reasoning,2.352536694858997,-0.33954794595804416,3.4146720937763244
axis2,OpenBookQA,Domain Specific Questions,2.207044223207024,-0.4582717791788088,2.628339473718492
axis2,BIG-Bench Hard (BBH),Domain Specific Questions,1.9941057613986173,-0.060322384594789974,2.3972398708797513
axis2,CSQA2,General Reasoning,1.7667208630395888,-0.3948494872976336,3.472823608424383
axis2,MMLU,Domain Specific Questions,1.521091418963749,0.22080840322957726,1.824851144059376
axis2,SimpleQA Verified,Domain Specific Questions,1.3084829917082383,0.3473220283467286,1.9986994387518486
axis2,BoolQ,General Reasoning,1.2643473155377416,0.069264207131105,1.5425292224857845
axis2,SuperGLUE,General Reasoning,1.1966364989835445,-0.04388561487432713,2.036095373010818
axis2,WinoGrande,General Reasoning,1.0907997634953912,0.14451646191504647,1.3247206134755467
axis2,ScienceQA,Domain Specific Questions,1.0172849016878924,-0.05934408511381341,2.117692028295962
axis2,SimpleBench,General Reasoning,1.0147022862601744,0.06706770017943708,1.6496138567980827
axis2,HellaSwag,General Reasoning,0.984114819383985,-0.0803538035278976,1.2055055681433855
axis2,LAB-Bench Cloning,Biology,0.9696608623784395,0.13775862763427213,1.9189680699186114
axis2,MultiNRC,Advanced Language and Writing,0.840268093135633,0.43770084004284543,1.2631941824206188
axis2,Fiction.LiveBench,Advanced Language and Writing,0.8144503486246961,-0.04055778439848385,1.7675718699296457
axis2,LAB-Bench Protocol,Biology,0.7286531161558873,0.28273833207615406,1.236167704310189
axis2,BALROG,General Reasoning,0.7194111660319975,0.17310961019777066,1.2142154547504656
axis2,GeoBench,Multimodal Understanding,0.6448784227590794,-0.08292506458149883,1.4403222885729057
axis2,EnigmaEval,General Reasoning,0.5769621490256165,0.01042392095764449,1.3333388454654322
axis2,Lech Mazur Writing,Advanced Language and Writing,0.5709261592840582,0.06527174028201217,1.046644528093982
axis2,TriviaQA,Domain Specific Questions,0.5170724243493461,0.15427216760476098,0.8672304492318256
axis2,Aider Polyglot,Autonomous SWE,0.5049296911708576,-0.04302379172071563,1.8087589498700647
axis2,PIQA,General Reasoning,0.5002714388133951,0.0327786271838701,0.6174271144122172
axis2,WMDP Biology,Biology,0.4881830799530734,-0.001835111037052669,0.8488523658758518
axis2,MMLU Pro Chemistry,Chemistry,0.4829312605487956,-0.12462267459073864,1.2321709851684752
axis2,MMLU Pro Biology,Biology,0.47576624259905664,-0.043052698468763424,1.1072891669570697
axis2,WMDP Chemistry,Chemistry,0.46958090758203586,-0.14527366185270185,0.9570198672264225
axis2,SEAL Tool Use (Enterprise),Agentic Computer Use,0.44068125105473654,0.0004254398709701433,0.9288943302737644
axis2,DeepResearchBench,Agentic Computer Use,0.41726434737460394,-0.07732775018555549,0.9733470433439984
axis2,BioLP-bench,Biology,0.40570639477904447,-0.3347151615670042,1.3508369493527461
axis2,AudioMultiChallenge,Multimodal Understanding,0.40410064660959977,-0.17521674175180565,1.0581569718711374
axis2,LiveBench,Core AGI Progress,0.3687946320880333,0.09610917902022405,0.7202861394967953
axis2,ForecastBench,General Reasoning,0.36876658948246677,0.007111011513850653,0.7647101404708587
axis2,CAD-Eval,Multimodal Understanding,0.3672358957012367,-0.41582277453553157,1.4776201610897544
axis2,Video-MME,Multimodal Understanding,0.3480938993568732,-0.13481721223344847,0.77504778028175
axis2,MultiChallenge,Advanced Language and Writing,0.34757779793222476,-0.08870925826924811,0.855805980789579
axis2,GPQA Diamond Chemistry,Chemistry,0.32056114183563333,-0.47781608272190634,1.3714394934494663
axis2,SWE-Bench Pro,Autonomous SWE,0.3049476102602331,-0.3762014463438919,1.3545122601189208
axis2,Visual Task Assessment (VISTA),Multimodal Understanding,0.2914539133190112,0.07076777855703387,0.5205921295781594
axis2,ExploitBench,Agentic Computer Use,0.2550230607899956,-0.6177432676458091,2.1288077327831436
axis2,OS World 2,Agentic Computer Use,0.19951492848243418,-0.706354086950148,2.0432768749133454
axis2,LAMBADA,General Reasoning,0.18682665226192918,-0.09266781604374118,0.5335470514172913
axis2,PRBench Legal,Domain Specific Questions,0.1743639834919725,-0.08362950962674551,0.4959427987869093
axis2,TutorBench,Advanced Language and Writing,0.15987669647758518,-0.0716727063264618,0.43092333404753325
axis2,MMLU Biology,Biology,0.14946729435012793,-0.13505488802661644,0.4755181176675472
axis2,GPQA Main Chemistry,Chemistry,0.14767123764355028,-0.45886572760241406,1.2453230752598987
axis2,CL-Bench Life,Domain Specific Questions,0.1448165826537947,-0.30365012193621727,1.0939257190190461
axis2,PRBench Finance,Domain Specific Questions,0.12165314415909188,-0.1332692523399042,0.49816303354862684
axis2,LAB-Bench LitQA2,Biology,0.10368441101009898,-0.17444277508066636,0.4896963990334758
axis2,SWE-Bench Verified,Autonomous SWE,0.08630146647287831,-0.27194564164209595,0.799906036832647
axis2,GSO-Bench,Autonomous SWE,0.08033527338817573,-0.6012621146596777,1.6723147880879883
axis2,GPQA Diamond,Domain Specific Questions,0.07993310432502584,-0.16431628441045343,1.0714028789519836
axis2,PostTrainBench,Autonomous SWE,0.06978632431377292,-0.4324100214727061,1.1362852623615938
axis2,METR Time Horizons,Autonomous SWE,0.06646422486450329,-0.17687868971352175,0.6194134020836667
axis2,Humanity's Last Exam,Domain Specific Questions,0.06138980791953132,-0.25473254998738176,0.7380100345901419
axis2,GPQA Main Biology,Biology,0.04768297665980104,-0.36649326767134566,0.8911391591932305
axis2,SEAL Instruction Following,Advanced Language and Writing,0.030565528774376297,-0.2235250858388637,0.6350361591893791
axis2,FrontierCode,Autonomous SWE,0.020297429533803334,-0.6185313781181804,1.6557152983565822
axis2,VisualToolBench,Multimodal Understanding,0.020058041800226037,-0.5366274466048959,1.084195111686789
axis2,CL-Bench,Domain Specific Questions,0.01627951657846148,-0.22196879477054493,0.542053747819983
axis2,GPQA Diamond Biology,Biology,0.009822273808431826,-0.3372539688285105,0.778986716779797
axis2,MMLU Chemistry,Chemistry,-0.028482203785415206,-0.3061347867662765,0.46191793553546606
axis2,VPCT,Multimodal Understanding,-0.03406255318122796,-0.9680827634888618,2.876072369330479
axis2,APEX Agents,Core AGI Progress,-0.04270003358361443,-0.5597825026955329,1.046500566253149
axis2,LAB-Bench SeqQA,Biology,-0.056426881323205065,-0.3551985377869165,0.5741442141847417
axis2,OS World (Screenshot),Agentic Computer Use,-0.09630396115738407,-0.6237663397520811,1.4070015364869843
axis2,TerminalBench,Agentic Computer Use,-0.096441097472096,-0.5136977662483136,1.3726253667495356
axis2,WeirdML,Autonomous SWE,-0.11733680965436577,-0.3462206432043879,0.7472857168814592
axis2,SciCode,Autonomous SWE,-0.12299580483727396,-0.23021870092146535,0.34207877154352856
axis2,The Agent Company,Agentic Computer Use,-0.13674550909204375,-0.7583743563639933,1.3736237418245356
axis2,MCP Atlas,Agentic Computer Use,-0.1572263416178399,-0.4873378657682453,0.8112899271135346
axis2,CursorBench,Autonomous SWE,-0.27461768298740385,-0.5736729730553594,0.7645111912431851
axis2,Remote Labor Index,Core AGI Progress,-0.29484050116560856,-0.6287982852209634,1.1066844664254043
axis2,SWE-Bench Pro (Private),Autonomous SWE,-0.3624241581319452,-0.6532281696849863,1.0062654859969213
axis2,Cybench,Agentic Computer Use,-0.41170012560813873,-0.8720917460473769,1.6794901963856081
axis2,ARC-AGI,Core AGI Progress,-0.46883598627001244,-0.9036601382250922,1.6725180992893893
axis2,Chess Puzzles,General Reasoning,-0.5156741124199364,-0.8027036983149092,1.26022846959323
axis2,FrontierMath,High End Math Reasoning,-0.5480097040773275,-0.7981006344187649,1.4792043293281398
axis2,CritPt,Domain Specific Questions,-0.584129290236425,-0.926652307690476,1.0372330873433258
axis2,MATH Level 5,High End Math Reasoning,-0.5932604043102553,-0.8974916061736985,1.2245899876086441
