axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.8468595215205116,0.759690260648296,0.9508535572227448,1.0
axis2,0.8468595215205116,0.759690260648296,0.9508535572227448,1.0
axis3,0.8468595215205116,0.759690260648296,0.9508535572227448,
