axis,benchmark,category,loading_median,hdi_low,hdi_high,bench_norm,axis_share
axis1,ARC-AGI-2,Core AGI Progress,5.391071927419609,4.614348277247789,6.240312244370282,6.2643201744948,0.7406318064222749
axis1,OTIS Mock AIME 2024-2025,High End Math Reasoning,4.8920996323134425,4.15261810924277,5.565253185189852,5.060378678768876,0.9345973647145754
axis1,ARC-AGI,Core AGI Progress,4.136490894347957,3.5302957190548367,4.803778530471602,4.7123856787263065,0.7705174707295026
axis1,FrontierMath Tier 4,High End Math Reasoning,4.026639468232947,3.0833873651151134,5.045342478512509,4.606510336423238,0.7640845041479695
axis1,MATH Level 5,High End Math Reasoning,3.932029980700748,3.371760454835565,4.479214129123834,4.065883339071755,0.9352415957916006
axis1,VPCT,Multimodal Understanding,3.4539145173653036,2.043237023069998,4.893407932378054,5.001262321718618,0.4769401685580419
axis1,FrontierMath,High End Math Reasoning,2.827091808785041,2.242648339481134,3.4752385294833266,3.188263460807326,0.7862694842087546
axis1,DeepSWE,Autonomous SWE,2.7960865705010125,1.8503972876130346,3.7939629122253993,3.2203977955126235,0.7538452208076586
axis1,CritPt,Domain Specific Questions,2.7878496431075783,2.271669007011275,3.3438450511305624,3.2971831928045083,0.7149119224874918
axis1,FrontierMath Tier 4 v1,High End Math Reasoning,2.7185397095372545,2.028589412198827,3.3997353659592244,3.310831734593719,0.6742130331956339
axis1,GPQA Diamond Chemistry,Chemistry,2.5594303211569356,1.7179232910935809,3.349901311238016,3.173755009593999,0.6503390354309123
axis1,GPQA Main Chemistry,Chemistry,2.519077203647054,1.5148457167717149,3.28308071078472,3.434359978965584,0.5380112120070106
axis1,Chess Puzzles,General Reasoning,2.4244730589290286,1.8492086063914792,3.0068557935745734,3.167421592267432,0.5858992999926014
axis1,VisualToolBench,Multimodal Understanding,2.3142565317817665,1.692935284395499,2.9226894254186786,2.584047349979472,0.8020880786949346
axis1,GPQA Diamond,Domain Specific Questions,2.3104657922249854,1.9297879029305964,2.6332389483936134,2.683253692482384,0.741439321182301
axis1,Humanity's Last Exam,Domain Specific Questions,2.297362900319242,1.9039377599694614,2.733423921698421,2.634076521405099,0.7606807609712557
axis1,Aider Polyglot,Autonomous SWE,2.043950627866237,1.5428505568398834,2.5583329782951387,3.686210051490681,0.3074543515279565
axis1,EnigmaEval,General Reasoning,1.9854600634704926,1.4681150791672484,2.538798698951179,3.0180351183630485,0.43278652839103865
axis1,BioLP-bench,Biology,1.9814175043379754,1.1601856475950691,2.6908591903407855,2.577188961875042,0.59109796678495
axis1,Fiction.LiveBench,Advanced Language and Writing,1.884484554583656,0.7701065594223316,3.043824263038664,2.6590159383220247,0.5022769905949689
axis1,TerminalBench,Agentic Computer Use,1.8763665974824404,1.3708527943066713,2.3803884506919517,2.7704695416066847,0.45869987998526573
