axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.7899136630367594,0.7180411098506593,0.8726890541383764,1.0
axis2,0.7899136630367594,0.7180411098506593,0.8726890541383764,1.0
axis3,0.7899136630367594,0.7180411098506593,0.8726890541383764,
