model,axis,n_obs,is_human,is_sota,is_low_obs,chained,informed,release_date,mean,median,sd,chain_split,outside_50,outside_50_central,lump_lo,lump_hi,hi_share,sum_spread,axis_spread,ridge_ratio,lump_gap
o3-2025-04-16_medium,axis2,38,False,False,False,True,True,2025-04-16 00:00:00,0.5719259784274433,0.5661760488737417,0.12961170307399147,False,False,False,,,,0.12553579082031624,0.0633365677595466,1.9820428428787802,
o3-2025-04-16_unknown,axis1,7,False,True,False,True,True,2025-04-16 00:00:00,0.5145730881240089,0.4856397392052345,0.38884188955169713,False,False,False,,,,0.013616927299022343,0.028957150304043763,0.4702440383824919,
o3-2025-04-16_unknown,axis2,7,False,True,False,True,True,2025-04-16 00:00:00,0.34032719052515625,0.3598495394758242,0.343765363377794,False,False,False,,,,0.013616927299022343,0.028957150304043763,0.4702440383824919,
o3-mini-2025-01-31_high,axis1,17,False,False,False,True,True,2025-01-31 00:00:00,-0.2975278679689283,-0.40442401641765724,0.3857754286938586,False,True,False,,,,0.05628014833681072,0.37215964645701893,0.15122582169399865,
o3-mini-2025-01-31_high,axis2,17,False,False,False,True,False,2025-01-31 00:00:00,0.18851733334802412,0.37700173772356327,0.4219352226014352,False,True,False,,,,0.05628014833681072,0.37215964645701893,0.15122582169399865,
o3-mini-2025-01-31_low,axis1,7,False,False,False,True,True,2025-01-31 00:00:00,-0.2622385608971774,-0.25927180699135544,0.2192989240632485,False,False,False,,,,0.030153694404285874,0.021707501755654945,1.3890909577575246,
o3-mini-2025-01-31_low,axis2,7,False,False,False,True,True,2025-01-31 00:00:00,-0.13755888771855673,-0.1520730024770967,0.2197455458497294,False,False,False,,,,0.030153694404285874,0.021707501755654945,1.3890909577575246,
o3-mini-2025-01-31_medium,axis1,28,False,False,False,True,True,2025-01-31 00:00:00,-0.15561403032677007,-0.13886278779629496,0.16343593817578944,False,False,False,,,,0.0939309251048225,0.047426910605943645,1.980540665725987,
o3-mini-2025-01-31_medium,axis2,28,False,False,False,True,True,2025-01-31 00:00:00,0.149927175844348,0.13767065773094284,0.13958537942627358,False,False,False,,,,0.0939309251048225,0.047426910605943645,1.980540665725987,
o3-mini-2025-01-31_unknown,axis1,3,False,False,True,True,False,2025-01-31 00:00:00,0.24501638871659856,0.24650655916301822,0.523851156878851,False,False,False,,,,0.01931389608221667,0.22124285616113032,0.08729726427031133,
o3-mini-2025-01-31_unknown,axis2,3,False,False,True,True,False,2025-01-31 00:00:00,-0.022213015755616124,-0.03387919697849741,0.5879124083877791,False,False,False,,,,0.01931389608221667,0.22124285616113032,0.08729726427031133,
o3-pro-2025-06-10,axis1,4,False,True,False,True,False,2025-06-10,1.0242169256213756,1.0299078264118546,0.4770298027203567,False,False,False,,,,0.38321378677731477,0.1923723212888413,1.9920422242133822,
o3-pro-2025-06-10,axis2,4,False,True,False,True,False,2025-06-10,-0.25788742414053745,-0.2261282693831223,0.604688883887937,False,False,False,,,,0.38321378677731477,0.1923723212888413,1.9920422242133822,
o3-pro-2025-06-10_high,axis1,7,False,True,False,True,False,2025-06-10 00:00:00,0.12276182730864005,0.2541950805042288,0.671241100147227,False,False,False,,,,0.20893545590556672,0.10566589076511476,1.9773216729891616,
o3-pro-2025-06-10_high,axis2,7,False,True,False,True,False,2025-06-10 00:00:00,0.6801045370114663,0.7091645672858099,0.4659354844240023,False,False,False,,,,0.20893545590556672,0.10566589076511476,1.9773216729891616,
o3-pro-2025-06-10_low,axis1,2,False,False,True,True,False,2025-06-10 00:00:00,0.10691435124055385,0.18715285562401546,0.7019212622925852,False,False,False,,,,0.22650394054595083,0.19879519402543913,1.1393833822610717,
o3-pro-2025-06-10_low,axis2,2,False,False,True,True,False,2025-06-10 00:00:00,0.11961581213086844,0.21477548515639228,0.7438514713457817,False,False,False,,,,0.22650394054595083,0.19879519402543913,1.1393833822610717,
o3-pro-2025-06-10_medium,axis1,4,False,False,False,True,False,2025-06-10 00:00:00,0.1465707301617074,0.2144713803290963,0.6830586153203092,False,False,False,,,,0.02330591126649477,0.07747922773072213,0.3008020594564276,
o3-pro-2025-06-10_medium,axis2,4,False,False,False,True,False,2025-06-10 00:00:00,0.3632227921064821,0.3638133493463366,0.5639091190151819,False,False,False,,,,0.02330591126649477,0.07747922773072213,0.3008020594564276,
o4-mini,axis1,2,False,False,True,True,False,2025-04-16,0.08064098052376693,0.0814804718466094,0.5087583183202699,False,False,False,,,,0.059072432187295736,0.03604932095105552,1.638655892228841,
o4-mini,axis2,2,False,False,True,True,False,2025-04-16,0.050328727258655385,0.080174412890828,0.8760612738331625,False,False,False,,,,0.059072432187295736,0.03604932095105552,1.638655892228841,
o4-mini-2025-04-16,axis1,4,False,False,False,True,False,2025-04-16,0.3791415915524647,0.3682175700065967,0.41672096161049416,False,False,False,,,,0.03847242698701782,0.13813214796680826,0.27851899469674757,
o4-mini-2025-04-16,axis2,4,False,False,False,True,False,2025-04-16,0.2557264976510994,0.2494693899397019,0.4385828481091222,False,False,False,,,,0.03847242698701782,0.13813214796680826,0.27851899469674757,
o4-mini-2025-04-16_high,axis1,21,False,False,False,True,True,2025-04-16 00:00:00,0.01827115098488531,-0.05571211159220882,0.2961467612267571,False,False,False,,,,0.03445135120953839,0.2691070600859218,0.1280209861403807,
o4-mini-2025-04-16_high,axis2,21,False,False,False,True,True,2025-04-16 00:00:00,0.3991936309103796,0.5294907958222839,0.31120156533309984,False,True,False,,,,0.03445135120953839,0.2691070600859218,0.1280209861403807,
o4-mini-2025-04-16_low,axis1,6,False,False,False,True,True,2025-04-16 00:00:00,-0.07556515579354314,-0.07316723522498383,0.23381083943879136,False,False,False,,,,0.26790991306869316,0.13707251189221434,1.9545123188474256,
o4-mini-2025-04-16_low,axis2,6,False,False,False,True,False,2025-04-16 00:00:00,0.22457724427651798,0.09702321882450049,0.4120028606169781,False,True,True,,,,0.26790991306869316,0.13707251189221434,1.9545123188474256,
o4-mini-2025-04-16_medium,axis1,29,False,False,False,True,True,2025-04-16 00:00:00,0.10645218932786413,0.12270000679809451,0.16920244897028514,False,False,False,,,,0.06174762496296724,0.03210239134851623,1.923458732173895,
o4-mini-2025-04-16_medium,axis2,29,False,False,False,True,True,2025-04-16 00:00:00,0.2911916104942905,0.2735564515356391,0.15918175730147277,False,False,False,,,,0.06174762496296724,0.03210239134851623,1.923458732173895,
o4-mini-2025-04-16_unknown,axis1,1,False,False,True,True,False,2025-04-16 00:00:00,0.3586974082676819,0.36724211139943896,0.970033613242752,False,False,False,,,,0.034004046908118354,0.11893563359273387,0.28590293657960353,
o4-mini-2025-04-16_unknown,axis2,1,False,False,True,True,False,2025-04-16 00:00:00,0.500049927760111,0.517336002741525,0.8647094732969385,False,False,False,,,,0.034004046908118354,0.11893563359273387,0.28590293657960353,
open-mistral-7b,axis1,2,False,False,True,True,False,2023-09-27 00:00:00,-0.7672697992913023,-0.7425410490952757,1.23204677780397,False,False,False,,,,0.09130054728609123,0.7997596210397264,0.11415998618109285,
open-mistral-7b,axis2,2,False,False,True,True,False,2023-09-27 00:00:00,-2.0973393122936743,-2.428763004161995,0.9348746278616318,False,True,False,,,,0.09130054728609123,0.7997596210397264,0.11415998618109285,
open-mistral-nemo-2407,axis1,2,False,False,True,False,False,2024-07-18 00:00:00,-0.6382998665969614,-0.6456276527234194,1.1052864391046597,False,False,False,,,,0.08136821814154066,0.6578988148247957,0.12367892494715883,
open-mistral-nemo-2407,axis2,2,False,False,True,False,False,2024-07-18 00:00:00,-1.679129911003525,-1.9589713155715196,0.8061786584354348,False,True,True,,,,0.08136821814154066,0.6578988148247957,0.12367892494715883,
open-mixtral-8x22b,axis1,5,False,False,False,False,False,2024-04-17 00:00:00,-0.30281449063625393,-0.034901271317897366,0.8088156938360863,False,True,False,,,,0.018285468309383626,0.7305505061392767,0.02502971136932943,
open-mixtral-8x22b,axis2,5,False,False,False,False,False,2024-04-17 00:00:00,-1.208983245383874,-1.5619384989088743,0.7618612862802266,False,True,True,,,,0.018285468309383626,0.7305505061392767,0.02502971136932943,
