axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.6132954391569414,0.5462596905776803,0.6907108878812007,1.0
axis2,0.6132954391569414,0.5462596905776803,0.6907108878812007,1.0
axis3,0.6132954391569414,0.5462596905776803,0.6907108878812007,
