axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.9090834631543985,0.8143129331602325,1.018041912814472,1.0
axis2,0.9090834631543985,0.8143129331602325,1.018041912814472,1.0
axis3,0.9090834631543985,0.8143129331602325,1.018041912814472,
