,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta_zsn_t_zerosum__[0, 381]",-0.358689,0.279719,-0.873863,0.176164,0.002722,0.003324,10688.336176,5969.301005,0.99998
"theta_zsn_t_zerosum__[0, 382]",-0.639451,0.300908,-1.209404,-0.080505,0.003046,0.003652,9978.314326,5775.815979,0.999942
"theta_zsn_t_zerosum__[0, 383]",-1.189752,0.405491,-1.985849,-0.458446,0.004067,0.005497,10557.890408,4968.521222,1.000823
"theta_zsn_t_zerosum__[0, 384]",-0.796645,0.304811,-1.36409,-0.231155,0.003015,0.004034,10877.900302,4979.70828,0.999822
"theta_zsn_t_zerosum__[0, 385]",-0.307197,0.129334,-0.556726,-0.070569,0.001469,0.001571,7919.936947,5422.153188,1.000006
"theta_zsn_t_zerosum__[0, 386]",-0.422253,0.398049,-1.15086,0.343789,0.004201,0.00559,9392.561225,5331.230856,0.999841
"theta_zsn_t_zerosum__[0, 387]",-0.297923,0.299964,-0.858268,0.276392,0.002772,0.003903,11853.689072,5800.498845,1.001213
"theta_zsn_t_zerosum__[0, 388]",0.033323,0.114871,-0.184251,0.248263,0.001355,0.001612,7273.685367,5214.31074,1.000994
"theta_zsn_t_zerosum__[0, 389]",0.053877,0.119444,-0.159533,0.290963,0.001592,0.002018,6225.581336,3713.228894,1.00161
"theta_zsn_t_zerosum__[0, 390]",-0.762153,0.318091,-1.381484,-0.186259,0.003141,0.004062,10648.260849,5207.679111,1.000176
"theta_zsn_t_zerosum__[0, 391]",-0.263684,0.417181,-1.047646,0.507492,0.004633,0.006912,9050.565144,4720.279356,1.000848
"theta_zsn_t_zerosum__[0, 392]",-0.6165,0.150829,-0.883805,-0.308425,0.002481,0.001753,3712.770628,4376.145757,1.000152
"theta_zsn_t_zerosum__[0, 393]",-0.369303,0.149908,-0.6655,-0.102311,0.002076,0.002491,5856.30431,3648.2442,1.000089
"theta_zsn_t_zerosum__[0, 394]",0.166091,0.248383,-0.300808,0.638255,0.002441,0.003226,10462.913954,5844.45334,0.999953
"theta_zsn_t_zerosum__[0, 395]",0.1744,0.112769,-0.039654,0.389204,0.001389,0.001605,6699.542156,4473.600473,1.001202
"theta_zsn_t_zerosum__[0, 396]",0.057971,0.118571,-0.17554,0.268889,0.001748,0.001743,5148.055638,3970.009868,1.00162
"theta_zsn_t_zerosum__[0, 397]",-0.332845,0.112165,-0.553019,-0.127168,0.001388,0.001412,6565.759119,5119.503809,1.000496
"theta_zsn_t_zerosum__[0, 398]",-0.324065,0.129037,-0.578817,-0.099081,0.001888,0.002115,5500.64035,3530.622114,1.001297
"theta_zsn_t_zerosum__[0, 399]",-0.320503,0.133341,-0.594837,-0.08774,0.001643,0.001951,6605.252652,4427.786749,1.00082
"theta_zsn_t_zerosum__[0, 400]",-0.224736,0.143432,-0.485966,0.047895,0.002091,0.002494,5441.737213,3616.443917,1.000736
"theta_zsn_t_zerosum__[0, 401]",0.242334,0.107132,0.043612,0.446686,0.00117,0.001394,8413.330944,4851.267967,1.000689
"theta_zsn_t_zerosum__[0, 402]",0.064805,0.123482,-0.167064,0.292101,0.001532,0.001931,6828.908554,4884.616687,1.000742
"theta_zsn_t_zerosum__[0, 403]",-0.247622,0.125501,-0.48763,-0.012294,0.001529,0.001672,6750.887446,5128.365346,1.000709
"theta_zsn_t_zerosum__[0, 404]",-0.281618,0.12673,-0.534582,-0.051733,0.001567,0.001876,6724.353072,4905.18658,1.000799
"theta_zsn_t_zerosum__[0, 405]",0.872245,0.081311,0.72353,1.030501,0.001014,0.000979,6480.852725,4966.19135,1.000401
"theta_zsn_t_zerosum__[0, 406]",-0.024315,0.22896,-0.452692,0.404994,0.00295,0.002315,6015.986517,6167.053824,1.000782
"theta_zsn_t_zerosum__[0, 407]",0.124496,0.115925,-0.094074,0.345522,0.001288,0.001697,8387.839083,4536.645549,1.00097
"theta_zsn_t_zerosum__[0, 408]",0.082323,0.489441,-0.891802,0.94438,0.005536,0.006818,8692.310993,5383.264534,1.000668
"theta_zsn_t_zerosum__[0, 409]",-0.920341,0.504386,-1.897521,-0.029901,0.006048,0.006294,7793.032504,5080.459811,1.000303
"theta_zsn_t_zerosum__[0, 410]",-0.912989,0.504,-1.852287,-0.012047,0.005471,0.005748,9271.811976,5433.111099,1.001044
"theta_zsn_t_zerosum__[0, 411]",-0.751069,0.510464,-1.705847,0.152116,0.005775,0.006039,8793.205507,5038.547623,1.000482
"theta_zsn_t_zerosum__[0, 412]",0.030303,0.284476,-0.512459,0.564748,0.002955,0.003508,9436.386224,5885.975975,1.000315
"theta_zsn_t_zerosum__[0, 413]",1.175988,0.269751,0.689491,1.698517,0.002833,0.003652,9450.696736,5574.889632,1.000032
"theta_zsn_t_zerosum__[0, 414]",1.11212,0.084032,0.956589,1.271646,0.001015,0.001169,7029.289718,4964.232463,1.00094
"theta_zsn_t_zerosum__[0, 415]",-0.919244,0.348298,-1.567149,-0.263671,0.003935,0.004494,8373.948023,5069.294223,1.000547
"theta_zsn_t[0, 0]",-0.71632,0.143802,-0.974625,-0.438489,0.001445,0.001658,9902.485092,5893.501695,1.000048
"theta_zsn_t[0, 1]",-0.493549,0.189672,-0.840917,-0.127337,0.001903,0.002166,9916.755629,6024.445508,1.000902
"theta_zsn_t[0, 2]",-1.209452,0.148871,-1.490175,-0.928661,0.001598,0.001647,8661.335014,6621.455466,1.001802
"theta_zsn_t[0, 3]",-0.87174,0.180141,-1.198069,-0.519067,0.001865,0.002088,9406.475176,5558.27979,1.000559
"theta_zsn_t[0, 4]",-0.408381,0.303077,-0.97121,0.157481,0.002793,0.00366,11970.189389,6219.527878,0.999864
"theta_zsn_t[0, 5]",-0.666456,0.342047,-1.334893,-0.057253,0.004439,0.004642,6700.849855,4397.201623,1.000688
"theta_zsn_t[0, 6]",-0.793779,0.348005,-1.452341,-0.126691,0.003368,0.004633,10853.177665,5974.420763,1.000573
"theta_zsn_t[0, 7]",0.142548,0.092959,-0.033405,0.318611,0.001105,0.001172,7092.402499,5712.295636,1.000525
"theta_zsn_t[0, 8]",-1.730294,0.118186,-1.953071,-1.505394,0.001444,0.00129,6710.897101,5860.972949,1.000361
"theta_zsn_t[0, 9]",-1.824832,0.17428,-2.156297,-1.500476,0.001799,0.002031,9570.740221,5789.38981,1.000348
"theta_zsn_t[0, 10]",-2.445967,0.189772,-2.811138,-2.104708,0.002149,0.002173,7847.674878,6096.722517,0.999865
"theta_zsn_t[0, 11]",-1.97461,0.361708,-2.684889,-1.333064,0.003715,0.004871,10497.305419,5029.814748,0.99983
"theta_zsn_t[0, 12]",-1.796902,0.291779,-2.337134,-1.255184,0.002904,0.003781,10669.389609,5686.882905,1.00003
"theta_zsn_t[0, 13]",-1.145712,0.152723,-1.441112,-0.867934,0.001637,0.001887,8826.77243,5553.301156,1.000851
"theta_zsn_t[0, 14]",-1.953949,0.205202,-2.354995,-1.578224,0.002116,0.002298,9435.651364,6150.757472,1.000377
"theta_zsn_t[0, 15]",-2.205946,0.213402,-2.602599,-1.809082,0.002368,0.002364,8101.591506,6667.55418,1.000254
"theta_zsn_t[0, 16]",-0.566228,0.35017,-1.20159,0.087794,0.003988,0.004308,8454.984749,5505.831926,1.00068
"theta_zsn_t[0, 17]",-0.579069,0.265954,-1.091922,-0.091358,0.00264,0.003361,10487.624571,5430.670452,1.001701
"theta_zsn_t[0, 18]",0.006284,0.184057,-0.335549,0.359113,0.00229,0.002048,6532.362457,5981.156867,1.000926
"theta_zsn_t[0, 19]",-1.086999,0.38399,-1.860773,-0.401195,0.003848,0.005259,10297.726412,5922.095261,1.000419
"theta_zsn_t[0, 20]",-2.835949,0.243771,-3.310513,-2.394913,0.002932,0.002686,6976.66952,6238.03842,1.000472
"theta_zsn_t[0, 21]",-0.29813,0.198694,-0.680776,0.069834,0.00191,0.002411,10927.632819,6042.946414,1.000098
"theta_zsn_t[0, 22]",-0.657639,0.264642,-1.155576,-0.16546,0.002565,0.003598,10879.184365,5208.892632,1.00131
"theta_zsn_t[0, 23]",-1.118256,0.386662,-1.878371,-0.423958,0.003976,0.005201,10034.486791,5325.492701,1.000446
"theta_zsn_t[0, 24]",-0.423501,0.288504,-0.981229,0.103286,0.002731,0.003827,11450.205375,5667.56557,1.000619
"theta_zsn_t[0, 25]",-1.186607,0.390731,-1.956765,-0.489701,0.003972,0.005357,10147.925079,5262.952936,1.000802
"theta_zsn_t[0, 26]",-1.734159,0.194563,-2.107435,-1.386921,0.002183,0.00215,7909.126552,6052.190131,1.000377
"theta_zsn_t[0, 27]",-2.365045,0.21827,-2.774043,-1.946303,0.002336,0.002547,8817.703178,5830.570739,1.000107
"theta_zsn_t[0, 28]",-1.585142,0.198744,-1.957515,-1.216228,0.002248,0.002325,7933.795091,5228.173923,1.001437
"theta_zsn_t[0, 29]",-2.317643,0.334898,-2.988303,-1.730537,0.003489,0.004325,9799.210793,5624.132205,1.000056
"theta_zsn_t[0, 30]",-1.450054,0.265973,-1.970176,-0.979829,0.002858,0.00332,8982.97118,5647.171089,1.000106
"theta_zsn_t[0, 31]",-1.244673,0.144502,-1.518278,-0.972923,0.001576,0.001625,8481.760141,6093.078778,1.000736
"theta_zsn_t[0, 32]",-1.138667,0.128944,-1.383149,-0.901115,0.001379,0.001515,8776.674911,5469.884589,1.000443
"theta_zsn_t[0, 33]",-0.883946,0.156824,-1.177479,-0.594698,0.001732,0.001888,8171.06672,5741.583032,1.000027
"theta_zsn_t[0, 34]",-0.502153,0.164623,-0.807505,-0.196016,0.001712,0.001853,9263.676871,6261.156999,1.000311
"theta_zsn_t[0, 35]",-0.471204,0.397121,-1.234862,0.258499,0.004014,0.00569,10307.489557,4621.471011,1.001515
"theta_zsn_t[0, 36]",-0.367307,0.410319,-1.144272,0.409822,0.004357,0.006429,9590.864612,4601.281981,1.00028
"theta_zsn_t[0, 37]",-0.692746,0.25747,-1.233987,-0.2554,0.002924,0.003516,8324.753602,5050.293361,1.000184
"theta_zsn_t[0, 38]",-1.997701,0.191864,-2.345591,-1.633766,0.002354,0.002107,6769.614792,5273.881709,1.000102
"theta_zsn_t[0, 39]",-1.634063,0.156359,-1.933574,-1.350368,0.001918,0.001679,6695.316917,6043.774059,1.000128
"theta_zsn_t[0, 40]",-2.093874,0.191253,-2.456768,-1.744621,0.002227,0.002419,7445.607386,5413.21035,1.000833
"theta_zsn_t[0, 41]",1.70296,0.230137,1.262362,2.12353,0.003061,0.002607,5714.628414,5602.636759,1.001195
"theta_zsn_t[0, 42]",1.703211,0.17983,1.368172,2.042709,0.001915,0.002045,8838.867422,5947.930667,1.000727
"theta_zsn_t[0, 43]",1.456857,0.331754,0.822936,2.045996,0.003846,0.00574,8758.019123,4457.632239,1.000713
"theta_zsn_t[0, 44]",1.878867,0.123536,1.666264,2.125594,0.002286,0.001483,3017.619251,4253.368294,1.000476
"theta_zsn_t[0, 45]",1.591807,0.221482,1.155053,1.993395,0.002377,0.002796,8808.344549,5308.705584,1.000453
"theta_zsn_t[0, 46]",1.608401,0.251665,1.123131,2.066285,0.002623,0.003088,9153.40647,5993.132835,0.99998
"theta_zsn_t[0, 47]",1.345167,0.178824,1.026034,1.692975,0.002306,0.002074,6257.044659,4456.546674,1.000061
"theta_zsn_t[0, 48]",1.748684,0.183212,1.429501,2.114592,0.002043,0.001933,8179.95369,6198.97077,1.000608
"theta_zsn_t[0, 49]",1.081088,0.345328,0.468148,1.754876,0.003519,0.004339,10115.846914,5081.504376,1.00046
"theta_zsn_t[0, 50]",1.746299,0.107331,1.556071,1.953743,0.0018,0.001256,3605.832132,4626.531451,1.000971
"theta_zsn_t[0, 51]",1.179636,0.444553,0.362803,2.060921,0.004845,0.005753,8574.144112,5512.616717,1.000447
"theta_zsn_t[0, 52]",1.835874,0.26688,1.35099,2.358811,0.00394,0.003484,4632.191151,4941.148332,1.000797
"theta_zsn_t[0, 53]",1.355934,0.459076,0.468479,2.222417,0.004882,0.00649,9128.244723,5186.688083,0.999997
"theta_zsn_t[0, 54]",-0.727808,0.240166,-1.169163,-0.264523,0.002484,0.002946,9360.954051,5745.327006,1.001505
"theta_zsn_t[0, 55]",-0.318563,0.334158,-0.98477,0.268171,0.003464,0.004314,9441.440234,5477.959187,1.000363
"theta_zsn_t[0, 56]",-0.155372,0.418979,-0.911401,0.654073,0.004667,0.00649,9025.488634,4686.204109,0.999819
"theta_zsn_t[0, 57]",-0.686147,0.358795,-1.359575,-0.026853,0.003888,0.004606,9630.222208,5209.247956,1.000067
"theta_zsn_t[0, 58]",-0.331086,0.227032,-0.758978,0.099183,0.002566,0.002543,7864.618261,5541.517378,1.000115
"theta_zsn_t[0, 59]",-0.07316,0.198501,-0.437023,0.31524,0.002014,0.002712,9753.599994,5728.645954,1.000757
"theta_zsn_t[0, 60]",-0.108525,0.408964,-0.869321,0.64726,0.004451,0.006177,9466.940532,4671.439447,1.001572
"theta_zsn_t[0, 61]",-0.562557,0.157693,-0.866381,-0.273304,0.002019,0.002311,6445.222143,4625.869965,1.000252
"theta_zsn_t[0, 62]",-0.340092,0.224033,-0.787095,0.053345,0.00238,0.003057,9161.847111,5896.692824,1.000032
"theta_zsn_t[0, 63]",-0.722245,0.381209,-1.444629,-0.004012,0.003758,0.004856,10494.481962,5838.018725,1.000234
"theta_zsn_t[0, 64]",-0.209309,0.190662,-0.554946,0.163347,0.001969,0.002409,9444.290535,5068.109067,1.000241
"theta_zsn_t[0, 65]",-0.214326,0.414822,-0.956639,0.602046,0.004477,0.00606,9450.44972,4714.75052,1.000303
"theta_zsn_t[0, 66]",-0.380629,0.163234,-0.704241,-0.088587,0.00174,0.002085,9059.387215,5677.422856,1.000321
"theta_zsn_t[0, 67]",0.334407,0.280644,-0.209538,0.8574,0.003522,0.003113,6355.100965,5944.382615,1.000396
"theta_zsn_t[0, 68]",0.564798,0.221857,0.168712,1.001508,0.002391,0.002733,8650.973013,5923.500276,1.000472
"theta_zsn_t[0, 69]",0.121529,0.098756,-0.060753,0.311416,0.001137,0.001332,7853.825107,5733.088164,1.000871
"theta_zsn_t[0, 70]",0.363314,0.48659,-0.601996,1.259555,0.005576,0.006166,7687.985445,6033.329892,1.000838
"theta_zsn_t[0, 71]",0.392726,0.544776,-0.661828,1.343785,0.008865,0.010059,5069.673317,3470.528387,1.001382
"theta_zsn_t[0, 72]",0.472483,0.135239,0.223266,0.734818,0.001355,0.001522,10014.935533,5900.12763,1.000116
"theta_zsn_t[0, 73]",0.20956,0.153796,-0.075504,0.503854,0.001833,0.001881,7056.688224,5134.623553,1.000053
"theta_zsn_t[0, 74]",0.665357,0.464805,-0.201336,1.53768,0.004951,0.006616,10039.812141,4916.182779,1.000037
"theta_zsn_t[0, 75]",0.745255,0.466338,-0.113474,1.618911,0.005413,0.006636,8445.864788,4548.59865,0.999674
"theta_zsn_t[0, 76]",1.064971,0.225684,0.614676,1.469564,0.002201,0.002647,10541.534123,5958.362154,1.000858
"theta_zsn_t[0, 77]",0.791693,0.070272,0.665551,0.928923,0.000835,0.000807,7098.609181,5472.203219,1.000404
"theta_zsn_t[0, 78]",0.852574,0.180954,0.506927,1.190571,0.002084,0.002035,7556.477506,6028.31608,1.000135
"theta_zsn_t[0, 79]",1.016391,0.361254,0.344821,1.705536,0.003551,0.004709,10559.837049,5795.108041,1.000502
"theta_zsn_t[0, 80]",1.021532,0.365028,0.366455,1.704214,0.003531,0.005,11286.723338,5822.617398,1.000516
"theta_zsn_t[0, 81]",0.942614,0.075451,0.804856,1.087562,0.000898,0.000938,7094.575603,5105.066397,1.001614
"theta_zsn_t[0, 82]",0.926081,0.150219,0.630674,1.193011,0.001763,0.001775,7252.023361,5872.539185,1.000874
"theta_zsn_t[0, 83]",0.981012,0.456036,0.192463,1.893006,0.004952,0.005791,9543.646055,4825.380015,1.000992
"theta_zsn_t[0, 84]",1.142759,0.285598,0.621836,1.685493,0.00328,0.00378,7786.307407,5192.568907,1.000587
"theta_zsn_t[0, 85]",0.757911,0.306373,0.16167,1.325828,0.002994,0.003873,10845.631347,5787.684346,1.000352
"theta_zsn_t[0, 86]",1.268303,0.081465,1.117256,1.423576,0.001011,0.000993,6762.130607,4930.528026,1.000482
"theta_zsn_t[0, 87]",0.927313,0.280029,0.38665,1.448764,0.002704,0.003302,10827.15398,5947.468697,1.000207
"theta_zsn_t[0, 88]",0.600847,0.219309,0.214974,1.03647,0.002232,0.00264,9810.007778,6174.735879,1.000185
"theta_zsn_t[0, 89]",1.331595,0.252016,0.856811,1.802882,0.00305,0.003255,7068.886031,5121.001668,1.000974
"theta_zsn_t[0, 90]",1.171222,0.20252,0.796667,1.551713,0.002182,0.002685,8615.505145,6012.043416,1.00051
"theta_zsn_t[0, 91]",1.45386,0.340974,0.79929,2.062902,0.003478,0.004129,10042.778361,5942.883899,1.001099
"theta_zsn_t[0, 92]",1.740603,0.170411,1.419976,2.061523,0.001893,0.001923,8142.526894,5934.646381,1.000253
"theta_zsn_t[0, 93]",1.310562,0.199101,0.949428,1.687313,0.002181,0.002462,8544.282917,5523.952309,1.000103
"theta_zsn_t[0, 94]",1.618019,0.098946,1.438027,1.805389,0.001857,0.00113,2907.433371,4458.867595,1.000868
"theta_zsn_t[0, 95]",1.539108,0.190643,1.180739,1.904325,0.00203,0.002368,8908.768379,5703.965142,0.999823
"theta_zsn_t[0, 96]",1.678728,0.177663,1.33598,2.004145,0.001991,0.001894,7996.941735,5897.007775,1.000441
"theta_zsn_t[0, 97]",-0.695388,0.263877,-1.175975,-0.188901,0.002513,0.003274,10983.789809,5704.227817,0.999946
"theta_zsn_t[0, 98]",-0.276904,0.1938,-0.634351,0.090069,0.001979,0.002261,9579.941224,5794.786969,1.000676
"theta_zsn_t[0, 99]",-0.046871,0.420507,-0.79881,0.76761,0.004929,0.006525,8196.737778,4958.391911,1.000218
"theta_zsn_t[0, 100]",-0.10346,0.426857,-0.893461,0.702348,0.00472,0.006475,9345.558903,4341.061036,1.001024
"theta_zsn_t[0, 101]",-0.696207,0.212929,-1.089302,-0.296739,0.002266,0.002724,9233.841071,5468.62182,1.000874
"theta_zsn_t[0, 102]",-0.350126,0.264441,-0.835744,0.150033,0.003148,0.003003,7059.821548,6183.889757,0.999893
"theta_zsn_t[0, 103]",0.010431,0.196613,-0.369728,0.375076,0.001938,0.002462,10283.363368,5246.476202,0.999912
"theta_zsn_t[0, 104]",-0.155209,0.112688,-0.369856,0.056907,0.00119,0.001538,9115.590128,5298.775651,1.001273
"theta_zsn_t[0, 105]",0.135979,0.456112,-0.694057,1.018399,0.005086,0.006372,8966.632132,5143.575306,0.999756
"theta_zsn_t[0, 106]",-0.145859,0.484862,-1.11966,0.692122,0.005444,0.006465,8047.014036,5713.475178,1.000359
"theta_zsn_t[0, 107]",-0.169673,0.178516,-0.490324,0.169755,0.001949,0.002146,8688.137133,5418.835424,1.000119
"theta_zsn_t[0, 108]",0.349261,0.495445,-0.629952,1.256194,0.005443,0.006144,8431.79562,5482.343722,1.000663
"theta_zsn_t[0, 109]",0.385608,0.458816,-0.42228,1.294649,0.005329,0.006341,8796.422478,4619.456014,1.001796
"theta_zsn_t[0, 110]",0.330243,0.25693,-0.16262,0.817791,0.002795,0.00308,8595.254394,6038.495998,1.000551
"theta_zsn_t[0, 111]",0.304443,0.256561,-0.198425,0.760323,0.003178,0.003004,6750.576634,5171.034614,1.00114
"theta_zsn_t[0, 112]",0.483267,0.236907,0.068473,0.957077,0.002379,0.002559,9894.314848,6766.69065,1.000548
"theta_zsn_t[0, 113]",0.202354,0.40432,-0.588422,0.906768,0.005905,0.006913,5424.869218,3792.404584,1.000875
"theta_zsn_t[0, 114]",0.366561,0.208994,-0.011187,0.768098,0.002118,0.002329,9830.087558,6435.688644,1.000781
"theta_zsn_t[0, 115]",0.061202,0.499661,-0.931609,0.930677,0.005372,0.006795,9457.675767,5201.749381,1.000556
"theta_zsn_t[0, 116]",0.864411,0.080584,0.711999,1.014321,0.001025,0.000985,6374.467472,5055.886381,1.001069
"theta_zsn_t[0, 117]",0.374801,0.270585,-0.125276,0.889915,0.002976,0.003697,8434.511236,5540.798415,1.000614
"theta_zsn_t[0, 118]",1.099804,0.217642,0.673595,1.494373,0.002346,0.002566,8763.863667,5817.766338,1.000531
"theta_zsn_t[0, 119]",0.781874,0.329576,0.165251,1.403905,0.00311,0.004191,11453.558957,6154.612958,1.000587
"theta_zsn_t[0, 120]",-0.449908,0.346748,-1.095755,0.189627,0.003904,0.004489,8654.385863,5234.870478,1.000481
"theta_zsn_t[0, 121]",0.184765,0.333586,-0.455797,0.801029,0.002998,0.004128,12458.465817,5654.329616,1.000566
"theta_zsn_t[0, 122]",0.697732,0.07851,0.552993,0.845818,0.00088,0.000848,7987.713991,5622.671264,1.000631
"theta_zsn_t[0, 123]",0.318426,0.342206,-0.338389,0.946465,0.004872,0.004108,4900.937393,5326.068968,1.001472
"theta_zsn_t[0, 124]",-0.241552,0.298821,-0.825852,0.29108,0.002843,0.003785,11152.45808,5716.070268,1.000206
"theta_zsn_t[0, 125]",-0.074353,0.311793,-0.668871,0.490312,0.002927,0.003451,11396.592555,6573.559807,1.000768
"theta_zsn_t[0, 126]",0.81774,0.078063,0.675642,0.966837,0.000896,0.001073,7791.622384,5208.666236,1.000304
"theta_zsn_t[0, 127]",0.78616,0.46448,-0.080818,1.701329,0.006254,0.008034,6187.390532,3595.511638,1.000379
"theta_zsn_t[0, 128]",0.119337,0.19214,-0.240896,0.481202,0.002265,0.002283,7212.855284,6011.642147,1.001039
"theta_zsn_t[0, 129]",0.26074,0.087885,0.088054,0.415228,0.001203,0.00106,5495.152932,5181.290897,1.000011
"theta_zsn_t[0, 130]",-0.442916,0.311415,-1.013902,0.158796,0.003677,0.003702,7186.815809,5945.574825,1.000536
"theta_zsn_t[0, 131]",-2.545306,0.214041,-2.937008,-2.135276,0.002592,0.002469,6866.286929,5876.786475,0.999746
"theta_zsn_t[0, 132]",-1.846174,0.186053,-2.19495,-1.502673,0.001962,0.002486,8943.623357,6030.4545,1.000464
"theta_zsn_t[0, 133]",-1.313387,0.27839,-1.826996,-0.793528,0.002601,0.003933,11849.204154,5215.652714,1.000556
"theta_zsn_t[0, 134]",-1.576365,0.185744,-1.91052,-1.219699,0.001971,0.00207,8868.479483,5854.82779,1.001389
"theta_zsn_t[0, 135]",-1.285959,0.222317,-1.70455,-0.870522,0.002258,0.002803,9938.271215,5934.338997,1.000045
"theta_zsn_t[0, 136]",-1.179047,0.244644,-1.623432,-0.706726,0.00248,0.002918,10203.425585,5169.75819,0.999977
"theta_zsn_t[0, 137]",-0.839456,0.210311,-1.232278,-0.447097,0.002151,0.002547,9890.380114,5769.999102,1.000055
"theta_zsn_t[0, 138]",-1.207192,0.418452,-2.020892,-0.461041,0.004462,0.005428,9325.382024,5571.104016,1.000905
"theta_zsn_t[0, 139]",-0.295519,0.200651,-0.655262,0.090791,0.00217,0.002674,9021.575816,5546.167265,1.000174
"theta_zsn_t[0, 140]",-0.439238,0.336884,-1.070334,0.193981,0.003172,0.004354,11243.877532,5650.392588,1.000564
"theta_zsn_t[0, 141]",-0.432365,0.188815,-0.779135,-0.070273,0.001884,0.002358,10236.468306,5912.406062,1.000145
"theta_zsn_t[0, 142]",-0.438881,0.333534,-1.08234,0.172522,0.003184,0.004253,11075.152293,5836.550831,1.001317
"theta_zsn_t[0, 143]",-0.277297,0.108338,-0.485495,-0.083938,0.001649,0.001255,4487.970458,4546.80353,1.000348
"theta_zsn_t[0, 144]",-0.088068,0.209249,-0.496667,0.284872,0.002419,0.002733,8063.814551,5593.923899,1.000622
"theta_zsn_t[0, 145]",-0.196351,0.224085,-0.644266,0.187395,0.002985,0.002913,6313.31462,4989.146919,1.000528
"theta_zsn_t[0, 146]",-0.135399,0.195512,-0.490288,0.230207,0.002953,0.001933,4464.960284,5831.028939,1.000232
"theta_zsn_t[0, 147]",0.066958,0.337545,-0.570642,0.720196,0.003252,0.003935,10781.193468,5955.367033,1.001053
"theta_zsn_t[0, 148]",0.514703,0.08003,0.365016,0.665519,0.000869,0.001036,8642.963268,5402.433723,1.000034
"theta_zsn_t[0, 149]",0.806938,0.466123,-0.027934,1.687105,0.005117,0.00621,9278.254673,5031.447337,0.999895
"theta_zsn_t[0, 150]",0.698102,0.110113,0.487905,0.898878,0.001345,0.001142,6761.4967,6219.002621,1.000701
"theta_zsn_t[0, 151]",-0.415927,0.167688,-0.721784,-0.092529,0.001827,0.002005,8402.926001,6067.064983,0.999983
"theta_zsn_t[0, 152]",-0.07215,0.115033,-0.290717,0.14439,0.001265,0.00153,8569.131718,4885.786529,1.000325
"theta_zsn_t[0, 153]",-0.299184,0.146782,-0.578008,-0.037534,0.00244,0.002827,4269.843076,3912.147828,1.000735
"theta_zsn_t[0, 154]",-0.347824,0.14863,-0.632761,-0.093023,0.002547,0.00225,3780.6417,3935.53501,1.000405
"theta_zsn_t[0, 155]",0.891071,0.083164,0.740952,1.051285,0.002008,0.001003,1745.906997,3440.952028,1.001571
"theta_zsn_t[0, 156]",0.333736,0.254255,-0.134196,0.817017,0.002893,0.002942,7834.992755,5671.418769,1.001027
"theta_zsn_t[0, 157]",-0.588706,0.407094,-1.353023,0.148042,0.004741,0.005341,8182.705187,5579.658616,1.000021
"theta_zsn_t[0, 158]",-0.26917,0.112991,-0.483702,-0.06599,0.002071,0.001321,3043.923928,4763.997781,1.000957
"theta_zsn_t[0, 159]",-0.328627,0.393316,-1.080796,0.420333,0.004065,0.006011,10082.083045,4835.957563,0.99988
"theta_zsn_t[0, 160]",-0.530434,0.39709,-1.270419,0.235494,0.003722,0.005768,11727.988425,5693.616146,1.000406
"theta_zsn_t[0, 161]",0.79619,0.073504,0.660596,0.933617,0.000865,0.000897,7247.925457,4993.046267,1.000614
"theta_zsn_t[0, 162]",0.488154,0.45278,-0.348285,1.341292,0.005087,0.00621,9085.841534,4911.808567,1.00039
"theta_zsn_t[0, 163]",0.310001,0.262783,-0.181141,0.819974,0.00279,0.003101,8958.263897,6009.162827,1.00031
"theta_zsn_t[0, 164]",0.20463,0.452112,-0.626495,1.0462,0.005147,0.00656,8862.141057,5026.509784,1.000382
"theta_zsn_t[0, 165]",0.669486,0.081187,0.515482,0.821582,0.000967,0.001069,7145.541395,5113.493284,1.000931
"theta_zsn_t[0, 166]",0.257134,0.442242,-0.51533,1.146177,0.005215,0.006561,8191.661126,5050.494381,0.999913
"theta_zsn_t[0, 167]",0.197998,0.437169,-0.602168,1.018421,0.004723,0.005641,9545.499074,5868.331969,1.000402
"theta_zsn_t[0, 168]",0.730216,0.27261,0.185515,1.218455,0.00341,0.004036,6925.818778,4645.655338,1.00212
"theta_zsn_t[0, 169]",0.983106,0.079447,0.833058,1.135873,0.000889,0.000987,8097.396413,6082.766503,1.000389
"theta_zsn_t[0, 170]",0.575915,0.305075,0.002481,1.131748,0.003177,0.004172,10078.735966,4850.864411,1.000513
"theta_zsn_t[0, 171]",0.912398,0.278336,0.34805,1.38292,0.003099,0.003704,8750.728586,4787.852986,1.000494
"theta_zsn_t[0, 172]",1.078976,0.214811,0.663779,1.475526,0.002714,0.003243,6535.705856,4512.942269,1.00204
"theta_zsn_t[0, 173]",1.31642,0.25709,0.811591,1.770824,0.002632,0.003288,9849.154092,5333.7745,1.000171
"theta_zsn_t[0, 174]",-0.007953,0.543245,-1.089145,0.891024,0.006933,0.007846,7289.261995,4451.535014,1.000439
"theta_zsn_t[0, 175]",1.090805,0.265214,0.604639,1.59549,0.002892,0.003296,8768.661063,5427.494745,1.000362
"theta_zsn_t[0, 176]",0.743316,0.467137,-0.140444,1.617694,0.005758,0.007676,7383.394992,4490.070327,1.00094
