name,mean,hdi_low,hdi_high,n_obs
High School Qualifier,-0.37558957405198395,-0.9898113717064388,0.10340123618943005,1
Domain Expert,0.14753884326632563,-0.10880251610046478,0.3944327535648707,4
Committee of Domain Experts,0.231124981973093,0.040336348197548624,0.4744010706594575,1
High School Top Performer,0.5481979564360506,-0.13404054675001822,1.5924044234174042,1
