axis,tau_median,tau_hdi_low,tau_hdi_high,gap_ratio_to_next
axis1,0.8202319581031061,0.7308351667582591,0.9280058257803834,1.0
axis2,0.8202319581031061,0.7308351667582591,0.9280058257803834,1.0
axis3,0.8202319581031061,0.7308351667582591,0.9280058257803834,
