scope,quantity,group,unit,median,frac_undefined,hdi50_low,hdi50_high,hdi80_low,hdi80_high
all,slope,closed,ECI-H per year,27.750291464884462,0.0,27.117002243323157,28.43597464149022,26.529584809442056,28.981143520640682
all,slope,open,ECI-H per year,16.689513117358107,0.0,15.879632483907354,17.576828492857288,15.10542284878556,18.26814491686558
all,gap_today,closed-open,ECI-H,23.16039741940351,0.0,21.73615041879473,24.6809550875246,20.47965394535175,26.103712108932424
all,lag_today,open,months,16.621667584062315,0.0,14.986913928800192,18.468644432297932,13.713890888903155,20.264474110823787
all,slope_diff,closed-open,ECI-H per year,11.019724563625662,0.0,10.002257079414356,12.118467738164746,9.05792552115458,13.118223024397315
all,gap_last_record,closed-open,ECI-H,21.42163150116457,0.0,20.180325020964744,22.806887344818236,19.021397617979517,24.06322704074294
all,lag_last_record,open,months,15.384124600520181,0.0,13.907941891602725,17.049655783039295,12.771632236954495,18.675162139083717
all,envelope_lag_latest_record,open,months,3.3182751540034587,0.0,3.2854209445586093,3.3182751540034587,3.2854209445586093,5.289527720738079
all,envelope_lag_last_12m_mean,open,months,7.223232619537287,0.0,6.5896157230860934,8.049281314169352,6.087415664418196,9.415077735406287
