scope,quantity,group,unit,median,frac_undefined,hdi50_low,hdi50_high,hdi80_low,hdi80_high
public,slope,closed,ECI-H per year,28.106694882503696,0.0,27.083706236253065,29.256939393335117,26.088651358572363,30.15815288587586
public,slope,open,ECI-H per year,16.948823503749793,0.0,15.71046756032808,18.275496804569315,14.536296244100704,19.332220514604014
public,gap_today,closed-open,ECI-H,23.542808474151244,0.0,21.177946512216828,26.074481828072123,19.029126337013402,28.316307122456482
public,lag_today,open,months,16.728522390070744,0.0,14.175975468300976,19.520409310573452,12.215286720988678,22.439727043469507
public,slope_diff,closed-open,ECI-H per year,11.19884977959679,0.0,9.479407794592092,12.850294561854238,8.039886259849972,14.30919892475558
public,gap_last_record,closed-open,ECI-H,21.70071104516788,0.0,19.572280379472105,23.971174016703266,17.636151761116622,25.903478198225898
public,lag_last_record,open,months,15.398609015559922,0.0,13.110998867357928,17.90425581553783,11.34316742857416,20.50284049236329
public,envelope_lag_latest_record,open,months,5.289527720738079,0.0,5.289527720738079,7.885010266941208,4.8295687885020016,11.268993839837094
public,envelope_lag_last_12m_mean,open,months,8.36139630390162,0.0,7.546611909651347,9.20657084188981,7.007802874743265,10.105954825462469
