country,variant,n_candidates,n_record_setters,record_setters,eci_slope_median,eci_slope_hdi_low,eci_slope_hdi_high,eci_slope_hdi95_low,eci_slope_hdi95_high,last_common_obs_date,gap_at_last_common_eci_median,gap_hdi_low,gap_hdi_high,gap_hdi95_low,gap_hdi95_high,lag_months_median,lag_hdi_low,lag_hdi_high,lag_hdi95_low,lag_hdi95_high,lag_nan_fraction
US,informed,396,20,T5-Base;T5-Large;T5-11B;gpt-4-turbo;gemini-1.5-pro-001-feb24;gemini-1.5-pro-001;Llama-3.1-405B;o1-mini-2024-09-12_medium;o1-mini-2024-09-12_high;o1-2024-12-17_high;o1-2024-12-17_unknown;gemini-2.5-pro-exp-03-25;o3-2025-04-16_high;o3-2025-04-16_unknown;gemini-2.5-pro-preview-06-05_32K;o3-pro-2025-06-10_high;o3-pro-2025-06-10;gpt-5-pro-2025-10-06_unknown;gpt-5.4-pro-2026-03-05_xhigh;claude-mythos-preview-early,31.6932549995813,26.178650351505542,34.690146007828965,20.269593991042456,46.12720114292439,2026-04-07,25.167506942155647,20.826191931958977,28.41093733494005,15.137874656888384,38.47163434182866,,,,,,
CN,informed,132,25,Baichuan-7B;chatglm2-6b;internlm-7b;Baichuan-13B-Base;Baichuan-2-13B-Base;Baichuan2-13B-Chat;internlm-20b;Qwen-14B;Yi-34B;qwen1.5-14B;qwen1.5-32B;DeepSeek-V2;DeepSeek-Coder-V2-Instruct;DeepSeek-V3;DeepSeek-R1;DeepSeek-R1-0528;DeepSeek-V3.2-Exp;kimi-k2-thinking;kimi-k2-thinking-turbo;kimi-k2.5;glm-5;qwen3.6-max-preview;deepseek-v4-pro_max;glm-5.2_max;kimi-k3_unknown,19.45221770288384,17.3603436138456,21.554327994498287,13.369934513762404,26.40865652926352,2026-04-07,25.167506942155647,20.826191931958977,28.41093733494005,15.137874656888384,38.47163434182866,15.484006845335792,13.068869870585246,17.40447248144276,9.727457436228194,22.54771463379748,0.0
US,sota_exempt,397,23,T5-Base;T5-Large;T5-11B;gpt-4-turbo;gemini-1.5-pro-001-feb24;gemini-1.5-pro-001;Llama-3.1-405B;o1-preview-2024-09-12;o1-mini-2024-09-12_high;o1-2024-12-17_medium;o1-2024-12-17_low;o1-2024-12-17_high;o1-2024-12-17_unknown;gemini-2.5-pro-exp-03-25;o3-2025-04-16_high;o3-2025-04-16_unknown;gemini-2.5-pro-preview-06-05_32K;o3-pro-2025-06-10_high;o3-pro-2025-06-10;gpt-5-pro-2025-10-06_unknown;gpt-5.4-2026-03-05_xhigh;gpt-5.4-pro-2026-03-05_xhigh;claude-mythos-preview-early,27.95226205344372,23.617208585139327,30.37124181703106,18.778962047616535,39.26027070528762,2026-04-07,21.463208658009332,17.823359696177096,23.784011893770465,13.06481107307123,31.12804782924297,,,,,,
CN,sota_exempt,133,25,Baichuan-7B;chatglm2-6b;internlm-7b;Baichuan-13B-Base;Baichuan2-13B-Chat;internlm-20b;Qwen-14B;Yi-34B;qwen1.5-72b-chat;qwen1.5-32B;DeepSeek-V2;DeepSeek-Coder-V2-Instruct;DeepSeek-V3;DeepSeek-R1;DeepSeek-R1-0528;DeepSeek-V3.2-Exp;kimi-k2-thinking;kimi-k2-thinking-turbo;kimi-k2.5;glm-5;kimi-k2.6;qwen3.6-max-preview;deepseek-v4-pro_max;glm-5.2_max;kimi-k3_unknown,19.12378947575128,16.5707182276541,20.62400099605521,13.342588909519014,25.996544238721174,2026-04-07,21.463208658009332,17.823359696177096,23.784011893770465,13.06481107307123,31.12804782924297,13.446252812247792,11.53620594833879,14.944390486430397,8.797289962301539,18.830579967470104,0.0
