axis,benchmark,category,loading_median,hdi_low,hdi_high
axis1,ARC-AGI-2,Core AGI Progress,3.0124746532212288,1.2437011770351913,3.680433102405519
axis1,VPCT,Multimodal Understanding,2.5642015989105893,0.37387868331470425,4.713088546745029
axis1,ARC-AGI,Core AGI Progress,2.170941661544791,1.0404041293132076,2.6377892472484556
axis1,Aider Polyglot,Autonomous SWE,1.8035449558770786,0.4798839185626578,2.2622846682209437
axis1,FrontierMath v1,High End Math Reasoning,1.7712151789771968,0.8949774196084542,2.4007825195620955
axis1,OTIS Mock AIME 2024-2025,High End Math Reasoning,1.6850567689145213,0.2972119622938651,2.982240708082609
axis1,SCONE-Bench,Agentic Computer Use,1.6250637742175398,-0.21855526275153214,2.6052131546701176
axis1,FrontierMath Tier 4,High End Math Reasoning,1.611006258217747,0.38945504713382545,3.056516479180875
axis1,FrontierMath Tier 4 v1,High End Math Reasoning,1.5614479456662314,0.8109590413303205,2.276439283177315
axis1,DeepSWE,Autonomous SWE,1.4813627168099295,0.779983719831047,2.1427629989639687
axis1,OpenAI NYU CTF Professional (Original),Agentic Computer Use,1.4552060054111893,-0.04156883326022199,2.620541544860962
axis1,MATH Level 5,High End Math Reasoning,1.4366637213425424,0.45305979657177203,2.208771552314771
axis1,CritPt,Domain Specific Questions,1.434653371250525,0.7555945490967199,2.027566092055261
axis1,GSO-Bench,Autonomous SWE,1.4270656936456518,-0.28692996339981813,2.1409297330671353
axis1,TerminalBench,Agentic Computer Use,1.3427654376936795,0.3340474468824784,1.6967905996272423
axis1,Cybench,Agentic Computer Use,1.3383511352732298,0.0693447749629404,1.978525355728137
axis1,AISI CTF Suites - Apprentice,Agentic Computer Use,1.3152809763318223,0.06236146116439519,1.8753034949539762
axis1,The Agent Company,Agentic Computer Use,1.2891859667393077,-0.019809037042786352,2.0324348782330754
axis1,SimpleBench,General Reasoning,1.2440626853682397,0.2195241823570334,1.598692049899612
axis1,Fiction.LiveBench,Advanced Language and Writing,1.2403331953891423,0.49789852859772943,1.9181962482118546
axis1,APEX Agents,Core AGI Progress,1.1946313681139595,0.6725339242563687,1.6633161577888684
axis1,VisualToolBench,Multimodal Understanding,1.19426186080271,0.6307610129568577,1.627179933761573
axis1,CAD-Eval,Multimodal Understanding,1.1849713495180096,-0.06503432728018789,1.9219335123474757
axis1,GPQA Diamond Chemistry,Chemistry,1.1755091271008646,0.3093471666080786,1.991352531801009
axis1,EnigmaEval,General Reasoning,1.1648658899410198,0.5027412390761616,1.6707741600107797
axis1,FrontierMath,High End Math Reasoning,1.1346792264050845,0.313207244354704,2.0603416518135345
axis1,SWE-Bench Pro (Private),Autonomous SWE,1.1265046515689248,-0.13734727225388096,1.6364731027851651
axis1,Humanity's Last Exam,Domain Specific Questions,1.0691614586583922,0.5793788483776655,1.4402793728262309
axis1,GPQA Main Chemistry,Chemistry,1.0342730452997677,0.02650713077374902,2.140460668480865
axis1,MultiNRC,Advanced Language and Writing,1.0148120834925813,0.440142159473801,1.3149850029811188
axis1,MCP Atlas,Agentic Computer Use,0.9952718615034399,-0.0777827050124329,1.507450420362636
axis1,ProofBench,High End Math Reasoning,0.9939958583832775,0.015896588071554342,1.5710293618540885
axis1,GPQA Diamond,Domain Specific Questions,0.9890543457020711,0.3440114953059637,1.4662986921598324
axis1,Surface Evolver Bench,Autonomous SWE,0.9848109417639306,-0.13443120194028296,1.7003817097458003
axis1,SimpleQA Verified,Domain Specific Questions,0.9838149012702895,0.4100726796422418,1.4997150938775203
axis1,GDPval,Core AGI Progress,0.9304778685152784,-0.35982069694181307,1.6055321952167005
axis1,BioLP-bench,Biology,0.9180096831468052,0.2732764600592928,1.5318584655420966
axis1,CursorBench,Autonomous SWE,0.797064806958536,0.4020974983345081,1.135890355563833
axis1,Chess Puzzles,General Reasoning,0.7871180028132865,-0.09252568715490969,1.8473233847823702
axis1,WeirdML,Autonomous SWE,0.7813466136050707,0.38883548295496945,0.952726764610293
axis1,METR Time Horizons,Autonomous SWE,0.7498934481626391,0.04041118166657327,0.9703016951402683
axis1,SWE-Bench Verified,Autonomous SWE,0.7423068797591554,-0.09267530532374678,1.1048795115495602
axis1,SWE-Bench Pro,Autonomous SWE,0.7202418408281102,-0.20351867415528485,1.1360788190996762
axis1,LiveBench,Core AGI Progress,0.7086207631991837,0.3809542231294171,0.9432547725217958
axis1,OpenAI Cyber Ranges,Agentic Computer Use,0.6618939251515932,-1.0298927551468873,2.076739109258168
axis1,PostTrainBench,Autonomous SWE,0.6321347819653294,-0.07531567410465524,1.1558532011224787
axis1,LAB-Bench SeqQA,Biology,0.6200164301668183,0.27951055315272544,0.9335502763655474
axis1,BALROG,General Reasoning,0.5806652599115714,-0.09109384602494251,0.9693231473553889
axis1,CTI-REALM,Agentic Computer Use,0.5390553517986112,-0.3798226884463582,1.0113676952524673
axis1,MMLU Pro Chemistry,Chemistry,0.5192605022346383,-0.20519977564633837,1.2999614782921742
axis1,MultiChallenge,Advanced Language and Writing,0.5138037577135293,-0.07739339768494886,0.9382309176713409
axis1,GPQA Main Biology,Biology,0.5117074511248882,-0.03487628144088474,1.0880907924558698
axis1,Vending-Bench 2,Agentic Computer Use,0.5111736966938873,0.022053347425599737,0.9313837160038243
axis1,SpatialViz-Bench,Multimodal Understanding,0.5091172979069243,-0.28459246744895844,1.2995213274750799
axis1,AudioMultiChallenge,Multimodal Understanding,0.5003477425163496,-0.09497328006588798,0.9195933659231856
axis1,GDP.pdf,Core AGI Progress,0.4997592364855002,-0.38835591180616946,1.1652468528380773
axis1,SEAL Tool Use (Enterprise),Agentic Computer Use,0.4875489635557936,0.11887214248492861,0.773878761224848
axis1,BlueprintBench 2,Multimodal Understanding,0.4810062360598172,-0.5796421452050841,1.418020155551439
axis1,GPQA Diamond Biology,Biology,0.45152213959187487,-0.0809189560675605,1.0169624927606784
axis1,MMLU Chemistry,Chemistry,0.4263902996331327,0.1162126914376364,0.698724633952257
axis1,OS World (Screenshot),Agentic Computer Use,0.41764580567895526,-0.5896801576321051,1.2215261920282303
axis1,LAB-Bench Cloning,Biology,0.4120533821149599,-0.22095769936171097,1.1973678866979727
