model,axis,n_obs,is_human,is_sota,is_low_obs,chained,informed,release_date,mean,median,sd,chain_split,outside_50,outside_50_central,lump_lo,lump_hi,hi_share,sum_spread,axis_spread,ridge_ratio,lump_gap
gpt-5-mini-2025-08-07_high,axis1,14,False,False,False,True,True,2025-08-07 00:00:00,-0.09689891432770165,-0.08956167719797267,0.20097688532915664,False,False,False,,,,0.004739453869934452,0.006405137713219919,0.7399456627064287,
gpt-5-mini-2025-08-07_high,axis2,14,False,False,False,True,True,2025-08-07 00:00:00,0.5729909164307514,0.5738104824606507,0.08941957607404774,False,False,False,,,,0.004739453869934452,0.006405137713219919,0.7399456627064287,
gpt-5-mini-2025-08-07_low,axis1,3,False,False,True,True,False,2025-08-07 00:00:00,-0.04684948829435474,-0.06347103357786466,0.6743786422511803,False,False,False,,,,0.006809258162862335,0.010034737553235498,0.6785686348784307,
gpt-5-mini-2025-08-07_low,axis2,3,False,False,True,True,False,2025-08-07 00:00:00,0.07189465091018629,0.08270448924658444,0.409984530260015,False,False,False,,,,0.006809258162862335,0.010034737553235498,0.6785686348784307,
gpt-5-mini-2025-08-07_medium,axis1,10,False,False,False,True,True,2025-08-07 00:00:00,-0.07832928299618358,-0.07256910976144093,0.1972889385730108,False,False,False,,,,0.004999394618203913,0.006838794537984053,0.7310344813601668,
gpt-5-mini-2025-08-07_medium,axis2,10,False,False,False,True,True,2025-08-07 00:00:00,0.3873185017750951,0.38691954080793445,0.08996626138555316,False,False,False,,,,0.004999394618203913,0.006838794537984053,0.7310344813601668,
gpt-5-mini-2025-08-07_minimal,axis1,5,False,False,False,True,True,2025-08-07 00:00:00,-0.8152091995870155,-0.7888962808088105,0.3317939104745309,False,False,False,,,,0.013236760823408605,0.011006019547366732,1.2026837465117526,
gpt-5-mini-2025-08-07_minimal,axis2,5,False,False,False,True,True,2025-08-07 00:00:00,0.04488265227090471,0.044212135340790576,0.09443825568276976,False,False,False,,,,0.013236760823408605,0.011006019547366732,1.2026837465117526,
gpt-5-mini-2025-08-07_unknown,axis1,7,False,False,False,True,False,2025-08-07 00:00:00,-0.3877968672389915,-0.3700186964040576,0.5345969706183437,False,False,False,,,,0.008049782846588008,0.021846377633990548,0.3684722008129822,
gpt-5-mini-2025-08-07_unknown,axis2,7,False,False,False,True,True,2025-08-07 00:00:00,0.6657781344790954,0.6574840003641409,0.28217937908592866,False,False,False,,,,0.008049782846588008,0.021846377633990548,0.3684722008129822,
